date,geography,geography code,Second address type: Another address when working away from home,Second address type: Another parent or guardian's address,Second address type: Armed forces base address,Second address type: Holiday home,Second address type: Other,Second address type: Partner's address,Second address type: Second address type not specified,Second address type: Student's home address,Second address type: Student's term-time address,Second address type: Total: All usual residents
2021,Sutton 005E,E01004187,2,14,1,6,8,5,0,3,0,39
2021,Sutton 001E,E01004189,3,18,0,10,10,9,0,5,0,55
2021,Sutton 008C,E01004190,5,7,1,7,12,3,0,0,0,35
2021,Sutton 008D,E01004191,6,24,1,10,17,3,0,2,0,63
2021,Sutton 006C,E01004192,3,14,0,13,30,5,0,3,0,68
2021,Sutton 006D,E01004193,10,38,1,14,33,12,0,1,1,110
2021,Sutton 008E,E01004194,4,26,2,3,17,10,0,2,0,64
2021,Sutton 006E,E01004195,6,29,1,9,16,3,0,1,1,66
2021,Sutton 008F,E01004196,8,8,0,10,6,4,0,0,0,36
2021,Tower Hamlets 002B,E01004198,4,31,0,4,13,10,0,8,0,70
2021,Tower Hamlets 002C,E01004199,0,25,1,2,16,13,0,8,0,65
2021,Tower Hamlets 005A,E01004200,6,77,0,18,17,23,0,103,0,244
2021,Tower Hamlets 002D,E01004201,18,30,0,16,40,12,0,6,0,122
2021,Tower Hamlets 005B,E01004202,9,31,0,10,26,19,0,8,0,103
2021,Tower Hamlets 005C,E01004203,6,51,1,9,20,17,0,21,0,125
2021,Tower Hamlets 005D,E01004204,6,15,0,8,19,11,0,4,0,63
2021,Tower Hamlets 013A,E01004205,7,42,0,7,26,8,0,21,0,111
2021,Tower Hamlets 013B,E01004206,6,15,0,6,17,6,0,8,1,59
2021,Tower Hamlets 011A,E01004207,4,31,0,2,16,20,0,22,1,96
2021,Tower Hamlets 013C,E01004208,13,94,0,15,50,21,0,65,0,258
2021,Tower Hamlets 011B,E01004209,4,14,0,0,21,6,0,13,0,58
2021,Tower Hamlets 013D,E01004211,7,54,0,18,29,25,0,15,0,148
2021,Tower Hamlets 011D,E01004212,10,89,0,8,42,23,0,131,0,303
2021,Tower Hamlets 030A,E01004214,11,22,0,0,12,4,0,6,0,55
2021,Tower Hamlets 030B,E01004216,10,42,0,13,28,15,0,6,0,114
2021,Tower Hamlets 030C,E01004217,17,34,0,13,29,14,0,32,0,139
2021,Tower Hamlets 030D,E01004218,7,44,0,18,53,19,0,13,2,156
2021,Tower Hamlets 035B,E01004219,8,66,0,9,40,11,0,12,0,146
2021,Tower Hamlets 036A,E01004221,14,40,0,14,27,24,0,3,1,123
2021,Tower Hamlets 001A,E01004222,10,29,0,12,26,13,0,18,0,108
2021,Tower Hamlets 001B,E01004223,10,19,0,14,31,21,0,6,1,102
2021,Tower Hamlets 001D,E01004226,7,93,0,14,22,16,0,25,2,179
2021,Tower Hamlets 003A,E01004228,5,66,1,32,30,23,0,47,0,204
2021,Tower Hamlets 004C,E01004229,5,28,0,6,22,8,0,38,1,108
2021,Tower Hamlets 003B,E01004230,9,38,0,9,30,16,0,36,1,139
2021,Tower Hamlets 004D,E01004231,4,39,0,3,22,10,0,22,1,101
2021,Tower Hamlets 003C,E01004232,7,44,0,42,24,19,0,18,0,154
2021,Tower Hamlets 003D,E01004233,27,46,0,20,24,8,0,17,1,143
2021,Tower Hamlets 003E,E01004234,8,46,0,20,47,15,0,19,0,155
2021,Tower Hamlets 008A,E01004235,4,13,0,4,13,2,0,6,1,43
2021,Tower Hamlets 008B,E01004236,3,16,0,10,23,7,0,8,0,67
2021,Tower Hamlets 008C,E01004237,1,32,0,5,14,9,0,13,2,76
2021,Tower Hamlets 008E,E01004239,3,12,0,2,31,10,0,14,0,72
2021,Tower Hamlets 012A,E01004240,1,18,1,6,19,7,0,18,0,70
2021,Tower Hamlets 012B,E01004241,1,16,0,7,6,3,0,5,0,38
2021,Tower Hamlets 020A,E01004243,4,11,0,11,9,7,0,2,1,45
2021,Tower Hamlets 020B,E01004244,4,28,0,3,18,7,0,57,0,117
2021,Tower Hamlets 018A,E01004245,5,75,0,7,52,17,0,19,1,176
2021,Tower Hamlets 020C,E01004247,11,48,0,21,18,2,0,6,1,107
2021,Tower Hamlets 018C,E01004248,2,14,0,3,21,7,0,9,0,56
2021,Tower Hamlets 018D,E01004249,6,38,0,13,30,9,0,5,0,101
2021,Tower Hamlets 023A,E01004251,7,43,0,9,15,16,0,15,0,105
2021,Tower Hamlets 023C,E01004255,6,28,0,4,31,12,0,11,0,92
2021,Tower Hamlets 024C,E01004256,5,18,0,7,19,8,0,6,0,63
2021,Tower Hamlets 024D,E01004257,9,28,0,10,24,13,0,7,1,92
2021,Tower Hamlets 023D,E01004258,12,49,0,36,31,22,0,10,0,160
2021,Tower Hamlets 007A,E01004259,9,58,0,12,18,26,0,9,0,132
2021,Tower Hamlets 007B,E01004260,5,29,0,8,12,13,0,13,0,80
2021,Tower Hamlets 007C,E01004263,5,25,0,5,14,6,0,19,0,74
2021,Tower Hamlets 010C,E01004264,6,13,0,2,9,5,0,12,0,47
2021,Tower Hamlets 007D,E01004266,4,45,1,17,27,9,0,10,0,113
2021,Tower Hamlets 012D,E01004267,7,49,0,13,26,26,0,14,0,135
2021,Tower Hamlets 012E,E01004268,6,26,0,0,16,12,0,16,0,76
2021,Tower Hamlets 014B,E01004270,7,105,1,16,22,23,0,94,0,268
2021,Tower Hamlets 014C,E01004271,7,48,0,6,20,24,0,21,0,126
2021,Tower Hamlets 014D,E01004272,4,32,0,12,17,23,0,5,1,94
2021,Tower Hamlets 031A,E01004274,7,28,0,14,21,10,0,35,0,115
2021,Tower Hamlets 031B,E01004275,7,48,0,20,51,8,0,24,0,158
2021,Tower Hamlets 031C,E01004276,22,71,0,31,39,28,0,36,1,228
2021,Tower Hamlets 033A,E01004277,15,54,0,34,62,26,0,38,0,229
2021,Tower Hamlets 032A,E01004280,7,42,0,12,24,7,0,11,0,103
2021,Tower Hamlets 031D,E01004281,10,67,0,8,22,26,0,39,0,172
2021,Tower Hamlets 016A,E01004283,8,27,1,8,20,12,0,61,1,138
2021,Tower Hamlets 019C,E01004286,8,39,0,14,16,15,0,7,0,99
2021,Tower Hamlets 016B,E01004287,4,33,0,9,13,14,0,18,0,91
2021,Tower Hamlets 019D,E01004288,2,19,0,4,15,12,0,6,0,58
2021,Tower Hamlets 016C,E01004289,8,29,0,4,16,16,0,45,0,118
2021,Tower Hamlets 016D,E01004290,8,46,2,17,21,19,0,38,0,151
2021,Tower Hamlets 027A,E01004291,10,41,0,29,49,23,0,15,0,167
2021,Tower Hamlets 026A,E01004292,19,62,0,35,39,25,0,26,2,208
2021,Tower Hamlets 027B,E01004293,26,56,0,34,76,52,0,15,0,259
2021,Tower Hamlets 026C,E01004295,4,31,0,4,13,13,0,26,0,91
2021,Tower Hamlets 026D,E01004296,7,67,0,17,53,15,0,19,0,178
2021,Tower Hamlets 027C,E01004297,30,66,0,43,42,31,0,9,0,221
2021,Tower Hamlets 022A,E01004298,6,31,0,4,9,6,0,11,0,67
2021,Tower Hamlets 022B,E01004300,2,26,0,9,16,6,0,4,0,63
2021,Tower Hamlets 025B,E01004301,4,23,0,5,18,15,0,14,0,79
2021,Tower Hamlets 025C,E01004302,2,16,0,3,12,12,0,12,0,57
2021,Tower Hamlets 025D,E01004303,6,49,0,17,27,24,0,38,0,161
2021,Tower Hamlets 022C,E01004304,5,27,0,3,25,7,0,35,0,102
2021,Tower Hamlets 022D,E01004305,5,31,0,6,24,6,0,4,2,78
2021,Tower Hamlets 015A,E01004306,14,67,0,22,41,19,0,35,0,198
2021,Tower Hamlets 015B,E01004307,15,174,0,34,60,50,0,184,0,517
2021,Tower Hamlets 015C,E01004308,4,29,0,5,22,14,0,21,0,95
2021,Tower Hamlets 015D,E01004309,6,99,0,10,29,27,0,112,0,283
2021,Tower Hamlets 015E,E01004310,15,70,0,8,23,16,0,40,1,173
2021,Tower Hamlets 006A,E01004311,5,42,0,15,26,12,0,11,0,111
2021,Tower Hamlets 009A,E01004312,4,36,0,8,14,10,0,10,0,82
2021,Tower Hamlets 009B,E01004313,7,48,0,9,27,14,0,18,0,123
2021,Tower Hamlets 006C,E01004315,7,29,0,2,22,16,0,35,1,112
2021,Tower Hamlets 009C,E01004316,7,35,0,3,12,11,0,16,0,84
2021,Tower Hamlets 021A,E01004319,7,58,0,8,23,9,0,32,0,137
2021,Tower Hamlets 021C,E01004321,10,77,0,5,23,14,0,44,0,173
2021,Tower Hamlets 017A,E01004322,5,57,0,8,22,9,0,94,0,195
2021,Tower Hamlets 017B,E01004323,5,48,0,5,34,14,0,39,0,145
2021,Tower Hamlets 017C,E01004324,6,34,0,7,18,9,0,64,0,138
2021,Tower Hamlets 017D,E01004326,9,44,0,7,38,15,0,48,2,163
2021,Waltham Forest 028A,E01004327,1,15,0,8,27,2,0,0,0,53
2021,Waltham Forest 028B,E01004328,3,21,0,8,24,11,0,6,0,73
2021,Waltham Forest 028C,E01004329,7,29,0,12,19,8,0,0,0,75
2021,Waltham Forest 028D,E01004330,6,12,0,7,30,11,0,4,1,71
2021,Waltham Forest 028E,E01004331,0,12,0,13,15,8,0,1,0,49
2021,Waltham Forest 028F,E01004332,7,21,0,9,28,15,0,1,0,81
2021,Waltham Forest 024A,E01004333,3,29,0,8,13,11,0,3,0,67
2021,Waltham Forest 024B,E01004334,2,23,0,16,34,17,0,0,0,92
2021,Waltham Forest 027A,E01004335,5,16,0,1,20,9,0,3,0,54
2021,Waltham Forest 026A,E01004336,9,31,0,4,30,12,0,6,0,92
2021,Waltham Forest 027B,E01004337,11,15,0,8,21,7,0,0,1,63
2021,Waltham Forest 027C,E01004338,3,97,0,31,45,8,0,1,0,185
2021,Waltham Forest 027D,E01004339,7,21,0,11,14,9,0,3,0,65
2021,Waltham Forest 027E,E01004340,3,24,0,15,33,8,0,1,0,84
2021,Waltham Forest 027F,E01004341,4,23,1,4,29,10,0,10,1,82
2021,Waltham Forest 011A,E01004342,4,13,0,6,29,7,0,3,1,63
2021,Waltham Forest 008A,E01004343,6,18,0,13,11,7,0,1,0,56
2021,Waltham Forest 008B,E01004344,2,14,0,12,17,10,0,1,1,57
2021,Waltham Forest 010A,E01004345,10,26,0,14,14,5,0,2,0,71
2021,Waltham Forest 011B,E01004346,2,15,0,14,16,5,0,6,0,58
2021,Waltham Forest 011C,E01004347,4,18,0,8,14,12,0,3,1,60
2021,Waltham Forest 010B,E01004348,4,60,0,4,19,21,0,2,0,110
2021,Waltham Forest 001A,E01004349,5,15,0,12,6,2,0,1,0,41
2021,Waltham Forest 001B,E01004350,1,24,0,17,19,10,0,0,0,71
2021,Waltham Forest 001C,E01004351,2,8,1,9,12,9,0,1,0,42
2021,Waltham Forest 002A,E01004352,6,15,2,37,23,14,0,0,0,97
2021,Waltham Forest 002B,E01004353,1,27,0,22,18,9,0,1,0,78
2021,Waltham Forest 002C,E01004354,5,24,0,14,11,15,0,0,0,69
2021,Waltham Forest 004A,E01004355,0,33,2,14,14,7,0,0,0,70
2021,Waltham Forest 001D,E01004356,3,7,0,5,11,10,0,2,0,38
2021,Waltham Forest 001E,E01004357,6,13,0,9,18,4,0,0,0,50
2021,Waltham Forest 002D,E01004358,5,15,0,17,22,7,0,4,0,70
2021,Waltham Forest 002E,E01004359,3,19,0,10,14,8,0,0,0,54
2021,Waltham Forest 004B,E01004360,3,10,0,11,13,6,0,2,0,45
2021,Waltham Forest 005A,E01004361,4,10,0,3,16,3,0,0,0,36
2021,Waltham Forest 021A,E01004362,4,16,0,12,20,12,0,5,0,69
2021,Waltham Forest 019A,E01004363,2,10,1,18,24,2,0,2,0,59
2021,Waltham Forest 019B,E01004364,5,12,0,8,12,11,0,0,0,48
2021,Waltham Forest 020A,E01004365,3,46,0,35,29,27,0,2,0,142
2021,Waltham Forest 019C,E01004366,4,28,0,13,24,11,0,4,0,84
2021,Waltham Forest 019D,E01004367,3,14,0,12,13,6,0,1,0,49
2021,Waltham Forest 019E,E01004368,3,34,0,4,22,15,0,1,0,79
2021,Waltham Forest 023A,E01004369,7,19,0,10,21,4,0,3,3,67
2021,Waltham Forest 023B,E01004370,12,27,0,14,34,16,0,3,0,106
2021,Waltham Forest 025A,E01004371,4,21,0,28,26,15,0,2,0,96
2021,Waltham Forest 023C,E01004372,2,21,0,3,25,7,0,1,0,59
2021,Waltham Forest 025B,E01004373,1,22,0,11,23,16,0,5,0,78
2021,Waltham Forest 025C,E01004374,6,35,0,16,29,13,0,2,0,101
2021,Waltham Forest 025D,E01004375,4,29,0,9,35,14,0,9,0,100
2021,Waltham Forest 025E,E01004376,2,36,0,11,26,13,0,3,0,91
2021,Waltham Forest 010C,E01004377,5,21,0,19,30,9,0,0,0,84
2021,Waltham Forest 010D,E01004378,4,22,2,9,20,8,0,0,1,66
2021,Waltham Forest 007A,E01004379,2,16,1,0,26,9,0,0,0,54
2021,Waltham Forest 007B,E01004380,5,17,0,20,11,9,0,1,0,63
2021,Waltham Forest 007C,E01004381,4,21,0,20,28,7,0,0,2,82
2021,Waltham Forest 008C,E01004382,2,18,0,5,14,10,0,3,0,52
2021,Waltham Forest 007D,E01004383,4,12,0,13,8,6,0,3,0,46
2021,Waltham Forest 003A,E01004384,2,22,0,7,8,5,0,1,0,45
2021,Waltham Forest 003B,E01004385,3,26,0,11,12,7,0,1,0,60
2021,Waltham Forest 003C,E01004386,1,7,0,22,13,8,0,1,0,52
2021,Waltham Forest 007E,E01004387,4,9,0,8,18,4,0,1,0,44
2021,Waltham Forest 007F,E01004388,3,33,0,19,23,6,0,1,0,85
2021,Waltham Forest 003D,E01004389,0,14,0,13,19,4,0,1,1,52
2021,Waltham Forest 003E,E01004390,2,8,0,8,10,6,0,0,0,34
2021,Waltham Forest 014A,E01004391,12,44,0,14,28,13,0,50,0,161
2021,Waltham Forest 017A,E01004392,3,33,0,24,16,15,0,1,0,92
2021,Waltham Forest 014B,E01004393,3,17,0,5,23,13,0,34,0,95
2021,Waltham Forest 017B,E01004394,4,24,0,5,19,13,0,1,1,67
2021,Waltham Forest 018A,E01004395,6,10,0,23,17,9,0,4,0,69
2021,Waltham Forest 012A,E01004396,7,29,0,11,34,10,0,3,0,94
2021,Waltham Forest 017C,E01004397,15,49,0,10,43,15,0,4,0,136
2021,Waltham Forest 009A,E01004398,9,22,0,7,26,12,0,7,0,83
2021,Waltham Forest 009B,E01004399,8,10,0,5,16,5,0,1,0,45
2021,Waltham Forest 009C,E01004400,2,28,0,6,15,12,0,4,0,67
2021,Waltham Forest 014C,E01004401,2,35,0,18,33,13,0,1,3,105
2021,Waltham Forest 009D,E01004402,3,21,0,4,20,9,0,3,0,60
2021,Waltham Forest 009E,E01004403,5,26,0,9,14,5,0,0,1,60
2021,Waltham Forest 014D,E01004404,4,27,0,6,42,20,0,2,2,103
2021,Waltham Forest 020B,E01004405,1,11,0,12,26,13,0,2,1,66
2021,Waltham Forest 016A,E01004406,6,27,0,9,15,23,0,1,0,81
2021,Waltham Forest 013A,E01004407,3,17,0,2,19,12,0,2,0,55
2021,Waltham Forest 016B,E01004408,8,24,0,9,17,16,0,3,1,78
2021,Waltham Forest 016C,E01004409,6,21,0,10,17,11,0,5,0,70
2021,Waltham Forest 013B,E01004410,5,28,0,3,39,9,0,0,0,84
2021,Waltham Forest 016D,E01004411,6,24,2,13,52,11,0,5,1,114
2021,Waltham Forest 015A,E01004412,5,28,0,13,20,12,0,2,0,80
2021,Waltham Forest 004C,E01004413,0,11,0,1,19,11,0,1,0,43
2021,Waltham Forest 005B,E01004414,3,22,0,15,24,4,0,2,3,73
2021,Waltham Forest 004D,E01004415,1,19,0,14,12,7,0,1,0,54
2021,Waltham Forest 004E,E01004416,2,20,0,14,7,9,0,1,0,53
2021,Waltham Forest 005C,E01004417,3,18,0,15,19,4,0,1,0,60
2021,Waltham Forest 008D,E01004418,2,24,0,14,9,13,0,0,0,62
2021,Waltham Forest 008E,E01004419,6,40,1,18,27,13,0,0,1,106
2021,Waltham Forest 020C,E01004420,9,30,0,13,37,11,0,0,0,100
2021,Waltham Forest 018B,E01004421,12,13,0,12,24,9,0,1,0,71
2021,Waltham Forest 022A,E01004422,4,36,0,7,43,12,0,3,1,106
2021,Waltham Forest 020D,E01004423,4,15,0,5,22,10,0,2,1,59
2021,Waltham Forest 022B,E01004424,8,27,0,5,41,15,0,2,0,98
2021,Waltham Forest 022C,E01004425,3,28,0,9,18,10,0,1,0,69
2021,Waltham Forest 022D,E01004426,3,11,0,4,15,9,0,0,0,42
2021,Waltham Forest 022E,E01004427,4,34,0,26,40,12,0,4,0,120
2021,Waltham Forest 026B,E01004428,7,15,1,3,20,12,0,0,0,58
2021,Waltham Forest 026C,E01004429,5,15,0,5,26,8,0,3,0,62
2021,Waltham Forest 026D,E01004430,8,28,0,13,26,18,0,7,0,100
2021,Waltham Forest 023D,E01004432,4,33,0,10,15,6,0,2,0,70
2021,Waltham Forest 026E,E01004434,8,26,0,7,36,8,0,5,0,90
2021,Waltham Forest 023E,E01004435,1,28,0,12,47,11,0,3,0,102
2021,Waltham Forest 021B,E01004436,5,20,0,6,14,7,0,4,0,56
2021,Waltham Forest 021C,E01004437,4,24,1,10,25,7,0,3,0,74
2021,Waltham Forest 024C,E01004438,20,17,0,16,32,11,0,8,2,106
2021,Waltham Forest 021D,E01004439,2,31,0,12,25,14,0,0,0,84
2021,Waltham Forest 024D,E01004440,4,21,0,15,24,16,0,3,0,83
2021,Waltham Forest 024E,E01004441,3,26,0,17,31,7,0,1,0,85
2021,Waltham Forest 021E,E01004442,4,13,0,15,18,5,0,2,0,57
2021,Waltham Forest 016E,E01004443,9,56,0,8,22,15,0,1,2,113
2021,Waltham Forest 017D,E01004444,15,41,0,5,45,16,0,2,2,126
2021,Waltham Forest 018C,E01004445,5,25,0,11,34,9,0,2,0,86
2021,Waltham Forest 017E,E01004446,9,45,0,12,23,10,0,8,1,108
2021,Waltham Forest 016F,E01004447,5,20,0,11,18,12,0,2,0,68
2021,Waltham Forest 018D,E01004448,6,25,0,5,26,18,0,1,0,81
2021,Waltham Forest 018E,E01004449,3,9,0,3,15,5,0,1,0,36
2021,Waltham Forest 006A,E01004450,2,15,0,14,8,7,0,2,0,48
2021,Waltham Forest 005D,E01004451,4,7,0,9,24,2,0,0,1,47
2021,Waltham Forest 005E,E01004452,5,26,0,17,32,17,0,3,0,100
2021,Waltham Forest 006B,E01004453,4,13,0,9,14,8,0,0,0,48
2021,Waltham Forest 006C,E01004454,2,11,0,9,12,9,0,4,0,47
2021,Waltham Forest 006D,E01004455,4,15,0,8,20,14,0,2,0,63
2021,Waltham Forest 006E,E01004456,5,7,0,7,18,4,0,2,0,43
2021,Waltham Forest 012B,E01004457,4,28,0,5,22,21,0,1,1,82
2021,Waltham Forest 012C,E01004458,6,24,0,8,21,9,0,6,0,74
2021,Waltham Forest 012D,E01004459,0,12,0,3,18,8,0,1,0,42
2021,Waltham Forest 011D,E01004460,6,22,0,4,16,11,0,0,0,59
2021,Waltham Forest 011E,E01004462,5,23,0,20,19,25,0,0,0,92
2021,Waltham Forest 012E,E01004463,2,35,0,4,23,17,0,4,0,85
2021,Waltham Forest 013C,E01004464,5,25,1,10,7,7,0,3,0,58
2021,Waltham Forest 015B,E01004465,6,28,0,12,20,12,0,1,0,79
2021,Waltham Forest 015C,E01004466,3,16,1,4,23,7,0,0,0,54
2021,Waltham Forest 015D,E01004467,8,22,0,4,26,15,0,1,0,76
2021,Waltham Forest 015E,E01004468,1,29,0,27,32,11,0,6,0,106
2021,Waltham Forest 013D,E01004469,7,10,0,13,17,9,0,1,0,57
2021,Waltham Forest 013E,E01004470,5,19,0,6,8,7,0,1,2,48
2021,Waltham Forest 013F,E01004471,7,18,1,11,20,11,0,1,0,69
2021,Wandsworth 021A,E01004472,15,51,1,64,28,23,0,7,0,189
2021,Wandsworth 026A,E01004473,8,72,1,18,35,24,0,10,0,168
2021,Wandsworth 021B,E01004474,2,78,0,25,40,21,0,5,0,171
2021,Wandsworth 026B,E01004475,5,37,0,38,24,11,0,4,0,119
2021,Wandsworth 021C,E01004476,6,97,0,29,40,29,0,8,0,209
2021,Wandsworth 017A,E01004477,12,35,0,88,38,12,0,4,1,190
2021,Wandsworth 017B,E01004478,7,38,0,108,28,19,0,0,0,200
2021,Wandsworth 017C,E01004479,14,33,0,82,32,18,0,2,0,181
2021,Wandsworth 026C,E01004480,9,103,1,11,22,17,0,2,0,165
2021,Wandsworth 029A,E01004481,3,59,0,9,35,28,0,13,0,147
2021,Wandsworth 030A,E01004482,2,45,0,15,14,15,0,7,0,98
2021,Wandsworth 026D,E01004483,6,57,0,7,32,20,0,5,0,127
2021,Wandsworth 026E,E01004484,6,60,0,10,21,25,0,3,0,125
2021,Wandsworth 030B,E01004485,6,49,0,16,12,24,0,4,0,111
2021,Wandsworth 026F,E01004486,11,23,1,25,24,15,0,1,0,100
2021,Wandsworth 030C,E01004487,7,43,3,16,27,8,0,1,0,105
2021,Wandsworth 029B,E01004488,6,37,0,78,10,14,0,4,0,149
2021,Wandsworth 030D,E01004489,0,33,0,77,14,3,0,1,0,128
2021,Wandsworth 031A,E01004490,1,30,0,12,11,18,0,6,0,78
2021,Wandsworth 031B,E01004491,14,104,2,5,44,29,0,272,0,470
2021,Wandsworth 031C,E01004492,10,31,0,14,16,14,0,11,1,97
2021,Wandsworth 019A,E01004493,2,39,1,23,15,19,0,6,0,105
2021,Wandsworth 018A,E01004494,5,33,1,13,11,23,0,3,0,89
2021,Wandsworth 024A,E01004495,6,32,0,9,14,9,0,3,1,74
2021,Wandsworth 024B,E01004496,5,59,1,17,23,30,0,9,0,144
2021,Wandsworth 024C,E01004497,1,16,0,33,15,4,0,2,0,71
2021,Wandsworth 031D,E01004498,3,40,1,18,25,12,0,7,0,106
2021,Wandsworth 020A,E01004499,8,51,0,25,23,20,0,6,0,133
2021,Wandsworth 014A,E01004500,19,66,0,28,35,28,0,12,0,188
2021,Wandsworth 014B,E01004501,6,47,0,22,18,10,0,6,2,111
2021,Wandsworth 020B,E01004502,6,35,0,42,28,6,0,5,0,122
2021,Wandsworth 014C,E01004503,10,45,0,27,41,13,0,4,0,140
2021,Wandsworth 020C,E01004504,5,15,0,33,29,16,0,5,1,104
2021,Wandsworth 014D,E01004505,9,53,0,46,33,19,0,2,1,163
2021,Wandsworth 011A,E01004506,16,68,2,74,61,28,0,9,0,258
2021,Wandsworth 014E,E01004507,13,99,0,29,52,38,0,11,0,242
2021,Wandsworth 012A,E01004508,17,86,1,41,25,30,0,6,0,206
2021,Wandsworth 012B,E01004510,14,46,0,38,34,22,0,4,0,158
2021,Wandsworth 010B,E01004511,8,38,0,40,20,13,0,5,0,124
2021,Wandsworth 019B,E01004512,7,35,0,58,29,10,0,4,0,143
2021,Wandsworth 018B,E01004513,11,36,1,12,37,16,0,6,0,119
2021,Wandsworth 012C,E01004514,15,60,0,56,30,15,0,8,0,184
2021,Wandsworth 012D,E01004515,6,45,0,12,20,12,0,20,0,115
2021,Wandsworth 036A,E01004516,4,50,0,18,21,5,0,136,2,236
2021,Wandsworth 037A,E01004517,5,73,2,29,30,22,0,6,0,167
2021,Wandsworth 036B,E01004518,1,42,0,20,13,7,0,2,0,85
2021,Wandsworth 036C,E01004519,4,22,0,14,16,15,0,3,1,75
2021,Wandsworth 036D,E01004520,1,40,0,8,21,13,0,42,0,125
2021,Wandsworth 037B,E01004521,10,32,2,16,21,11,0,9,1,102
2021,Wandsworth 037C,E01004522,5,36,0,5,31,10,0,4,0,91
2021,Wandsworth 036E,E01004523,11,23,1,11,33,14,0,2,0,95
2021,Wandsworth 037D,E01004524,4,22,0,1,38,9,0,1,1,76
2021,Wandsworth 035A,E01004525,3,55,0,7,28,16,0,42,0,151
2021,Wandsworth 035B,E01004526,4,49,1,14,23,20,0,32,0,143
2021,Wandsworth 035C,E01004527,7,34,0,11,22,17,0,16,0,107
2021,Wandsworth 035D,E01004528,4,23,1,0,22,9,0,2,2,63
2021,Wandsworth 035E,E01004529,5,44,0,13,24,19,0,13,0,118
2021,Wandsworth 035F,E01004530,10,33,0,8,16,12,0,5,0,84
2021,Wandsworth 033A,E01004531,3,29,0,3,18,10,0,9,0,72
2021,Wandsworth 032A,E01004532,5,28,0,10,15,13,0,1,0,72
2021,Wandsworth 033B,E01004533,2,36,0,12,21,8,0,8,0,87
2021,Wandsworth 008A,E01004534,10,95,2,50,37,33,0,10,0,237
2021,Wandsworth 007A,E01004535,6,29,0,4,23,9,0,3,0,74
2021,Wandsworth 008B,E01004536,6,99,0,16,41,31,0,111,1,305
2021,Wandsworth 007B,E01004537,8,59,0,12,31,17,0,11,1,139
2021,Wandsworth 007C,E01004538,18,73,0,23,39,16,0,9,0,178
2021,Wandsworth 003A,E01004539,6,36,0,18,17,6,0,5,0,88
2021,Wandsworth 003B,E01004540,9,62,0,41,53,36,0,9,1,211
2021,Wandsworth 007D,E01004541,7,40,1,9,30,6,0,8,0,101
2021,Wandsworth 021D,E01004542,7,32,1,43,24,9,0,13,0,129
2021,Wandsworth 027A,E01004543,7,60,0,134,34,18,0,9,0,262
2021,Wandsworth 021E,E01004544,6,28,0,50,15,10,0,4,0,113
2021,Wandsworth 027B,E01004545,3,76,0,9,22,28,0,7,1,146
2021,Wandsworth 027C,E01004546,5,55,1,49,21,12,0,3,1,147
2021,Wandsworth 029C,E01004547,5,32,0,36,32,9,0,4,0,118
2021,Wandsworth 029D,E01004548,4,64,1,27,27,36,0,11,0,170
2021,Wandsworth 027D,E01004549,5,54,0,38,22,22,0,7,1,149
2021,Wandsworth 017D,E01004550,3,31,1,55,26,8,0,15,1,140
2021,Wandsworth 012E,E01004551,9,72,0,17,20,22,0,7,0,147
2021,Wandsworth 008C,E01004552,13,92,1,26,36,28,0,5,0,201
2021,Wandsworth 015A,E01004553,10,58,1,31,32,22,0,4,0,158
2021,Wandsworth 009A,E01004554,13,45,0,82,28,13,0,3,0,184
2021,Wandsworth 017E,E01004555,9,35,0,85,20,6,0,3,2,160
2021,Wandsworth 009B,E01004556,9,58,0,71,32,17,0,2,0,189
2021,Wandsworth 015B,E01004557,1,43,0,66,30,15,0,3,2,160
2021,Wandsworth 015C,E01004558,16,55,0,52,35,15,0,7,0,180
2021,Wandsworth 015D,E01004559,13,35,0,95,39,9,0,4,1,196
2021,Wandsworth 001A,E01004560,13,66,0,84,72,28,0,8,0,271
2021,Wandsworth 039E,E01004563,10,38,0,12,35,18,0,7,0,120
2021,Wandsworth 039D,E01004564,6,68,0,17,31,24,0,7,0,153
2021,Wandsworth 005A,E01004565,17,72,0,21,28,24,0,21,0,183
2021,Wandsworth 001B,E01004566,16,55,11,28,57,27,0,5,2,201
2021,Wandsworth 039A,E01004567,7,41,0,15,39,16,0,10,1,129
2021,Wandsworth 013A,E01004568,6,118,0,7,14,20,0,360,2,527
2021,Wandsworth 023A,E01004569,6,83,0,34,34,23,0,160,0,340
2021,Wandsworth 023B,E01004570,6,33,0,15,28,9,0,28,2,121
2021,Wandsworth 023C,E01004571,6,43,0,4,23,13,0,22,1,112
2021,Wandsworth 016A,E01004572,2,21,0,33,37,6,0,15,3,117
2021,Wandsworth 023D,E01004573,7,22,1,13,41,12,0,7,0,103
2021,Wandsworth 013B,E01004574,4,75,0,11,28,6,0,163,0,287
2021,Wandsworth 013C,E01004575,3,65,0,27,49,13,0,123,1,281
2021,Wandsworth 013D,E01004576,10,36,0,49,33,8,0,18,0,154
2021,Wandsworth 003C,E01004577,10,54,0,63,110,16,0,9,0,262
2021,Wandsworth 004B,E01004579,7,75,2,48,46,15,0,6,2,201
2021,Wandsworth 004C,E01004580,16,46,1,70,18,37,0,19,1,208
2021,Wandsworth 004D,E01004581,10,62,0,40,42,42,0,13,0,209
2021,Wandsworth 001C,E01004582,31,58,0,110,114,24,0,18,0,355
