date,geography,geography code,Number of disabled people in household: 1 person disabled under the Equality Act in household,Number of disabled people in household: 2 or more people disabled under the Equality Act in household,Number of disabled people in household: No people disabled under the Equality Act in household,Number of disabled people in household: Total: All households
2021,Croydon 011C,E01001176,139,41,441,621
2021,Croydon 016C,E01001177,132,38,382,552
2021,Croydon 015D,E01001178,149,39,413,601
2021,Croydon 016D,E01001179,125,33,389,547
2021,Croydon 016E,E01001180,126,33,515,674
2021,Croydon 015E,E01001181,255,28,606,889
2021,Croydon 011D,E01001182,96,30,335,461
2021,Croydon 011E,E01001183,148,33,457,638
2021,Croydon 011F,E01001184,111,25,310,446
2021,Croydon 014B,E01001185,155,29,560,744
2021,Croydon 014C,E01001186,207,24,584,815
2021,Croydon 017E,E01001187,189,39,582,810
2021,Croydon 014D,E01001188,164,51,533,748
2021,Croydon 045B,E01001189,93,26,340,459
2021,Croydon 045C,E01001190,117,38,447,602
2021,Croydon 008D,E01001191,171,49,643,863
2021,Croydon 008E,E01001192,152,33,505,690
2021,Croydon 014E,E01001193,140,65,362,567
2021,Croydon 045D,E01001194,116,23,478,617
2021,Ealing 021A,E01001195,126,23,468,617
2021,Ealing 015A,E01001196,190,21,483,694
2021,Ealing 021B,E01001197,141,34,544,719
2021,Ealing 021C,E01001198,108,29,458,595
2021,Ealing 021D,E01001199,160,21,489,670
2021,Ealing 025A,E01001200,130,35,465,630
2021,Ealing 025B,E01001201,135,30,465,630
2021,Ealing 025C,E01001202,209,46,743,998
2021,Ealing 025D,E01001203,220,27,604,851
2021,Ealing 018A,E01001204,131,29,434,594
2021,Ealing 018B,E01001205,143,59,450,652
2021,Ealing 018C,E01001206,129,22,402,553
2021,Ealing 018D,E01001207,115,19,624,758
2021,Ealing 018E,E01001208,97,19,392,508
2021,Ealing 013A,E01001209,129,25,496,650
2021,Ealing 016A,E01001210,248,39,469,756
2021,Ealing 013B,E01001211,151,22,545,718
2021,Ealing 018F,E01001212,151,25,549,725
2021,Ealing 023A,E01001213,131,47,357,535
2021,Ealing 023B,E01001214,117,50,332,499
2021,Ealing 023C,E01001215,161,46,411,618
2021,Ealing 023D,E01001216,103,39,353,495
2021,Ealing 014A,E01001217,85,31,323,439
2021,Ealing 012A,E01001218,195,38,492,725
2021,Ealing 029A,E01001219,242,66,457,765
2021,Ealing 029B,E01001220,166,28,275,469
2021,Ealing 041B,E01001223,122,15,496,633
2021,Ealing 019B,E01001224,109,16,454,579
2021,Ealing 041A,E01001225,176,20,651,847
2021,Ealing 019C,E01001226,102,26,545,673
2021,Ealing 019D,E01001227,117,17,470,604
2021,Ealing 019E,E01001228,153,22,651,826
2021,Ealing 031A,E01001229,142,42,409,593
2021,Ealing 031B,E01001230,125,18,463,606
2021,Ealing 027A,E01001231,146,37,602,785
2021,Ealing 031C,E01001232,146,35,432,613
2021,Ealing 031D,E01001233,134,32,455,621
2021,Ealing 027B,E01001234,116,19,473,608
2021,Ealing 042D,E01001235,133,26,623,782
2021,Ealing 042C,E01001236,151,24,513,688
2021,Ealing 031E,E01001237,117,16,542,675
2021,Ealing 015C,E01001239,134,36,393,563
2021,Ealing 024A,E01001240,138,49,470,657
2021,Ealing 024B,E01001241,131,35,489,655
2021,Ealing 024C,E01001242,167,24,421,612
2021,Ealing 024D,E01001243,177,34,749,960
2021,Ealing 024E,E01001244,268,34,869,1171
2021,Ealing 024F,E01001245,130,26,766,922
2021,Ealing 015D,E01001246,137,35,646,818
2021,Ealing 015E,E01001247,169,51,594,814
2021,Ealing 035A,E01001248,128,30,408,566
2021,Ealing 028A,E01001249,268,53,769,1090
2021,Ealing 028B,E01001250,234,52,692,978
2021,Ealing 030A,E01001251,139,28,570,737
2021,Ealing 030B,E01001252,202,38,726,966
2021,Ealing 030C,E01001253,143,32,599,774
2021,Ealing 030D,E01001254,153,30,561,744
2021,Ealing 028C,E01001255,111,20,459,590
2021,Ealing 008A,E01001257,189,58,563,810
2021,Ealing 010B,E01001258,127,31,491,649
2021,Ealing 014B,E01001259,101,31,384,516
2021,Ealing 012B,E01001260,166,42,486,694
2021,Ealing 012C,E01001261,185,54,619,858
2021,Ealing 010C,E01001262,134,41,367,542
2021,Ealing 010D,E01001263,206,34,496,736
2021,Ealing 010E,E01001264,152,50,425,627
2021,Ealing 006A,E01001265,130,29,472,631
2021,Ealing 006B,E01001266,139,31,427,597
2021,Ealing 006C,E01001267,231,42,547,820
2021,Ealing 012D,E01001268,119,33,488,640
2021,Ealing 001A,E01001269,145,36,613,794
2021,Ealing 004A,E01001270,115,32,438,585
2021,Ealing 001B,E01001271,134,27,472,633
2021,Ealing 006D,E01001272,117,40,431,588
2021,Ealing 041C,E01001273,107,33,444,584
2021,Ealing 041E,E01001274,80,17,492,589
2021,Ealing 041D,E01001275,182,23,702,907
2021,Ealing 011A,E01001276,133,33,531,697
2021,Ealing 011B,E01001277,130,37,550,717
2021,Ealing 011C,E01001278,161,32,606,799
2021,Ealing 013C,E01001279,116,15,425,556
2021,Ealing 011D,E01001280,165,33,576,774
2021,Ealing 013D,E01001281,89,25,504,618
2021,Ealing 016B,E01001282,173,49,393,615
2021,Ealing 016C,E01001283,241,43,490,774
2021,Ealing 022A,E01001284,119,46,422,587
2021,Ealing 016D,E01001285,121,41,414,576
2021,Ealing 016E,E01001286,149,28,436,613
2021,Ealing 016F,E01001287,119,37,349,505
2021,Ealing 022B,E01001288,125,33,379,537
2021,Ealing 022C,E01001289,100,26,351,477
2021,Ealing 022D,E01001290,164,37,594,795
2021,Ealing 014C,E01001291,110,44,357,511
2021,Ealing 014D,E01001292,119,34,355,508
2021,Ealing 014E,E01001293,139,48,382,569
2021,Ealing 017A,E01001294,112,36,423,571
2021,Ealing 017B,E01001295,114,34,378,526
2021,Ealing 017C,E01001296,98,36,282,416
2021,Ealing 017D,E01001297,113,54,347,514
2021,Ealing 017E,E01001298,184,42,357,583
2021,Ealing 035B,E01001299,144,28,471,643
2021,Ealing 039A,E01001300,113,36,450,599
2021,Ealing 039B,E01001301,151,26,632,809
2021,Ealing 039C,E01001302,120,33,464,617
2021,Ealing 032A,E01001303,129,24,495,648
2021,Ealing 039D,E01001304,110,24,564,698
2021,Ealing 035C,E01001305,138,21,473,632
2021,Ealing 035D,E01001306,128,17,550,695
2021,Ealing 002A,E01001307,103,30,474,607
2021,Ealing 002B,E01001308,147,41,497,685
2021,Ealing 001C,E01001309,117,19,462,598
2021,Ealing 001D,E01001310,132,28,597,757
2021,Ealing 001E,E01001311,211,54,689,954
2021,Ealing 002C,E01001312,134,30,442,606
2021,Ealing 002D,E01001313,99,40,379,518
2021,Ealing 002E,E01001314,101,25,385,511
2021,Ealing 003A,E01001315,111,22,367,500
2021,Ealing 003B,E01001316,148,37,429,614
2021,Ealing 003C,E01001317,158,45,524,727
2021,Ealing 003D,E01001318,187,44,486,717
2021,Ealing 004B,E01001319,98,34,375,507
2021,Ealing 003E,E01001320,130,41,376,547
2021,Ealing 003F,E01001321,216,49,528,793
2021,Ealing 004C,E01001322,174,48,512,734
2021,Ealing 004D,E01001323,139,33,602,774
2021,Ealing 008B,E01001324,156,28,461,645
2021,Ealing 009A,E01001325,151,52,415,618
2021,Ealing 008C,E01001326,157,39,479,675
2021,Ealing 009B,E01001327,130,44,417,591
2021,Ealing 009C,E01001328,153,31,409,593
2021,Ealing 009D,E01001329,143,43,454,640
2021,Ealing 008D,E01001330,176,49,421,646
2021,Ealing 009E,E01001331,153,34,441,628
2021,Ealing 008E,E01001332,142,35,404,581
2021,Ealing 038A,E01001333,162,51,500,713
2021,Ealing 029C,E01001334,128,43,346,517
2021,Ealing 038B,E01001335,125,34,354,513
2021,Ealing 038C,E01001336,157,47,362,566
2021,Ealing 029D,E01001337,165,37,561,763
2021,Ealing 029E,E01001338,120,45,371,536
2021,Ealing 029F,E01001339,157,53,488,698
2021,Ealing 029G,E01001340,113,30,403,546
2021,Ealing 005A,E01001341,123,35,430,588
2021,Ealing 005B,E01001342,127,34,480,641
2021,Ealing 005C,E01001343,110,27,341,478
2021,Ealing 007A,E01001344,166,48,688,902
2021,Ealing 005D,E01001345,128,37,359,524
2021,Ealing 007B,E01001346,138,39,505,682
2021,Ealing 007C,E01001347,131,33,522,686
2021,Ealing 007D,E01001348,133,28,508,669
2021,Ealing 006E,E01001349,118,34,339,491
2021,Ealing 027C,E01001350,119,18,477,614
2021,Ealing 025E,E01001351,168,33,629,830
2021,Ealing 027D,E01001352,112,18,514,644
2021,Ealing 033A,E01001353,133,30,471,634
2021,Ealing 027E,E01001354,169,25,696,890
2021,Ealing 033B,E01001355,194,35,660,889
2021,Ealing 033C,E01001356,169,34,428,631
2021,Ealing 033D,E01001357,180,46,913,1139
2021,Ealing 033E,E01001358,142,32,647,821
2021,Ealing 026A,E01001359,138,57,428,623
2021,Ealing 026B,E01001360,128,54,371,553
2021,Ealing 023E,E01001361,117,46,441,604
2021,Ealing 026C,E01001362,169,51,498,718
2021,Ealing 026D,E01001363,110,43,373,526
2021,Ealing 026E,E01001364,150,56,344,550
2021,Ealing 026F,E01001365,180,67,430,677
2021,Ealing 044C,E01001366,138,35,392,565
2021,Ealing 043B,E01001367,156,44,547,747
2021,Ealing 044D,E01001368,112,44,315,471
2021,Ealing 038D,E01001369,115,44,395,554
2021,Ealing 044A,E01001370,121,40,409,570
2021,Ealing 044B,E01001371,149,58,413,620
2021,Ealing 043C,E01001372,126,39,531,696
2021,Ealing 043A,E01001373,102,42,441,585
2021,Ealing 040A,E01001374,150,27,725,902
2021,Ealing 034A,E01001375,97,19,590,706
2021,Ealing 040B,E01001376,144,27,562,733
2021,Ealing 034B,E01001377,98,25,572,695
2021,Ealing 034C,E01001379,106,16,595,717
2021,Ealing 040C,E01001380,150,22,886,1058
2021,Ealing 034D,E01001381,113,22,722,857
2021,Ealing 032B,E01001382,110,23,430,563
2021,Ealing 028D,E01001383,139,30,479,648
2021,Ealing 032C,E01001384,130,13,557,700
2021,Ealing 032D,E01001385,120,18,529,667
2021,Ealing 031F,E01001386,129,32,590,751
2021,Ealing 032E,E01001387,130,15,576,721
2021,Ealing 028E,E01001388,175,28,467,670
2021,Ealing 028F,E01001389,154,27,577,758
2021,Enfield 036A,E01001390,134,44,536,714
2021,Enfield 036B,E01001391,142,30,559,731
2021,Enfield 032A,E01001392,144,44,479,667
2021,Enfield 036C,E01001393,160,28,629,817
2021,Enfield 035A,E01001394,154,46,471,671
2021,Enfield 035B,E01001395,138,53,408,599
2021,Enfield 036D,E01001396,122,19,381,522
2021,Enfield 035C,E01001397,160,43,567,770
2021,Enfield 021A,E01001398,101,29,368,498
2021,Enfield 021B,E01001399,112,27,361,500
2021,Enfield 021C,E01001400,144,53,377,574
2021,Enfield 016A,E01001401,90,22,388,500
2021,Enfield 021D,E01001402,143,33,523,699
2021,Enfield 021E,E01001403,162,22,458,642
2021,Enfield 026A,E01001404,128,31,351,510
2021,Enfield 015A,E01001405,169,30,630,829
2021,Enfield 015B,E01001406,150,32,469,651
2021,Enfield 005A,E01001407,135,43,415,593
2021,Enfield 004A,E01001408,146,36,527,709
2021,Enfield 005B,E01001409,208,36,538,782
2021,Enfield 005C,E01001410,228,51,536,815
2021,Enfield 004B,E01001411,168,32,541,741
2021,Enfield 004C,E01001412,164,58,438,660
2021,Enfield 004D,E01001413,150,34,426,610
2021,Enfield 004E,E01001414,229,36,425,690
2021,Enfield 011A,E01001415,183,34,655,872
2021,Enfield 013A,E01001416,106,34,452,592
2021,Enfield 011B,E01001417,116,19,530,665
2021,Enfield 011C,E01001418,194,45,483,722
2021,Enfield 020A,E01001419,166,55,547,768
2021,Enfield 020B,E01001420,180,46,407,633
2021,Enfield 020C,E01001421,131,23,468,622
2021,Enfield 011D,E01001422,122,25,468,615
2021,Enfield 027A,E01001423,179,45,400,624
2021,Enfield 030A,E01001424,131,25,320,476
2021,Enfield 027B,E01001425,169,46,524,739
2021,Enfield 030B,E01001426,172,45,401,618
2021,Enfield 030C,E01001427,180,47,416,643
2021,Enfield 027C,E01001428,154,45,368,567
2021,Enfield 030D,E01001429,304,54,655,1013
2021,Enfield 030E,E01001430,167,52,433,652
2021,Enfield 033A,E01001431,134,41,481,656
2021,Enfield 033B,E01001432,201,34,497,732
2021,Enfield 007A,E01001433,135,53,388,576
2021,Enfield 007B,E01001434,116,27,395,538
2021,Enfield 007C,E01001435,113,35,338,486
2021,Enfield 007D,E01001436,171,57,424,652
2021,Enfield 014A,E01001437,236,56,602,894
2021,Enfield 007E,E01001438,142,43,362,547
2021,Enfield 006A,E01001439,207,55,506,768
2021,Enfield 012A,E01001440,142,49,384,575
2021,Enfield 006B,E01001441,170,35,418,623
2021,Enfield 002A,E01001442,186,45,406,637
2021,Enfield 001A,E01001444,149,51,450,650
2021,Enfield 003B,E01001445,219,41,881,1141
2021,Enfield 001B,E01001446,168,51,487,706
2021,Enfield 003C,E01001447,235,61,445,741
2021,Enfield 003D,E01001448,177,49,440,666
2021,Enfield 003E,E01001449,134,51,357,542
2021,Enfield 015C,E01001450,219,47,847,1113
2021,Enfield 017A,E01001451,145,38,511,694
2021,Enfield 017B,E01001452,79,24,378,481
2021,Enfield 017C,E01001453,147,36,466,649
2021,Enfield 017D,E01001454,148,28,490,666
2021,Enfield 021F,E01001455,107,37,418,562
2021,Enfield 022A,E01001456,85,23,385,493
2021,Enfield 010A,E01001457,172,32,641,845
2021,Enfield 037A,E01001458,170,35,436,641
2021,Enfield 024A,E01001459,115,41,402,558
2021,Enfield 024B,E01001460,140,45,485,670
2021,Enfield 027D,E01001461,177,34,415,626
2021,Enfield 024C,E01001462,131,38,361,530
2021,Enfield 031A,E01001463,116,39,357,512
2021,Enfield 027E,E01001464,125,46,249,420
2021,Enfield 031B,E01001465,99,43,358,500
2021,Enfield 031C,E01001466,105,47,469,621
2021,Enfield 031D,E01001467,154,25,486,665
2021,Enfield 010B,E01001468,116,27,432,575
2021,Enfield 008A,E01001469,162,48,462,672
2021,Enfield 013B,E01001470,141,35,474,650
2021,Enfield 010C,E01001471,214,34,719,967
2021,Enfield 010D,E01001472,163,25,566,754
2021,Enfield 013C,E01001473,127,40,379,546
2021,Enfield 010E,E01001474,175,25,660,860
2021,Enfield 013D,E01001475,135,31,472,638
2021,Enfield 018A,E01001476,159,43,408,610
2021,Enfield 018B,E01001477,147,44,421,612
2021,Enfield 016B,E01001478,146,30,393,569
2021,Enfield 023A,E01001479,142,27,472,641
2021,Enfield 024D,E01001480,127,40,411,578
2021,Enfield 018C,E01001481,142,43,374,559
2021,Enfield 023B,E01001482,175,43,439,657
2021,Enfield 025A,E01001483,125,25,383,533
2021,Enfield 016C,E01001484,102,28,370,500
2021,Enfield 025B,E01001485,176,37,453,666
2021,Enfield 025C,E01001486,193,45,566,804
2021,Enfield 023C,E01001487,174,42,451,667
2021,Enfield 024E,E01001488,164,38,463,665
2021,Enfield 023D,E01001489,137,31,487,655
2021,Enfield 023E,E01001491,166,40,487,693
2021,Enfield 025E,E01001492,169,32,465,666
2021,Enfield 026B,E01001493,174,51,506,731
2021,Enfield 026C,E01001494,116,30,356,502
2021,Enfield 029A,E01001495,112,29,581,722
2021,Enfield 026D,E01001496,131,44,466,641
2021,Enfield 031E,E01001497,125,30,355,510
2021,Enfield 029B,E01001498,140,27,530,697
2021,Enfield 031F,E01001499,126,46,364,536
2021,Enfield 035D,E01001500,117,36,398,551
2021,Enfield 036E,E01001501,200,33,690,923
2021,Enfield 018D,E01001502,148,51,459,658
2021,Enfield 018E,E01001503,170,42,434,646
2021,Enfield 012B,E01001504,151,46,364,561
2021,Enfield 012C,E01001505,147,57,393,597
2021,Enfield 012D,E01001507,188,45,577,810
2021,Enfield 012E,E01001508,164,52,569,785
2021,Enfield 014C,E01001509,162,38,448,648
2021,Enfield 016D,E01001511,134,39,497,670
2021,Enfield 015D,E01001512,183,39,770,992
2021,Enfield 012F,E01001513,174,50,500,724
2021,Enfield 016E,E01001514,157,45,469,671
2021,Enfield 015E,E01001515,193,38,513,744
2021,Enfield 005D,E01001516,176,45,447,668
2021,Enfield 006C,E01001517,209,54,423,686
2021,Enfield 016F,E01001518,144,34,482,660
2021,Enfield 019A,E01001520,152,36,508,696
2021,Enfield 028A,E01001521,144,26,508,678
2021,Enfield 019B,E01001522,119,22,604,745
2021,Enfield 019C,E01001523,175,28,521,724
2021,Enfield 019D,E01001524,116,29,404,549
2021,Enfield 020E,E01001525,161,32,565,758
2021,Enfield 019E,E01001526,125,38,475,638
2021,Enfield 036F,E01001527,164,40,581,785
2021,Enfield 032B,E01001528,158,44,482,684
2021,Enfield 032C,E01001529,150,28,473,651
2021,Enfield 032D,E01001530,144,46,428,618
2021,Enfield 028B,E01001531,90,23,417,530
2021,Enfield 028C,E01001532,134,25,505,664
2021,Enfield 028D,E01001533,117,34,387,538
2021,Enfield 032E,E01001534,118,42,443,603
2021,Enfield 028E,E01001535,100,32,365,497
2021,Enfield 008B,E01001536,179,36,632,847
2021,Enfield 005E,E01001537,125,17,547,689
2021,Enfield 009A,E01001538,130,31,436,597
2021,Enfield 009B,E01001539,156,30,454,640
2021,Enfield 008C,E01001540,185,38,575,798
2021,Enfield 008D,E01001541,142,21,482,645
2021,Enfield 008E,E01001542,167,33,456,656
2021,Enfield 009C,E01001543,113,36,435,584
2021,Enfield 009D,E01001544,152,31,457,640
2021,Enfield 002B,E01001545,204,58,401,663
2021,Enfield 001C,E01001546,158,56,396,610
2021,Enfield 002C,E01001547,170,55,499,724
2021,Enfield 002D,E01001548,173,61,440,674
2021,Enfield 006D,E01001549,207,48,558,813
2021,Enfield 006E,E01001550,148,41,388,577
2021,Enfield 002E,E01001551,186,51,401,638
2021,Enfield 001D,E01001552,164,47,450,661
2021,Enfield 037B,E01001553,119,42,385,546
2021,Enfield 037C,E01001554,180,51,453,684
2021,Enfield 033C,E01001555,173,49,552,774
2021,Enfield 035E,E01001556,125,31,378,534
2021,Enfield 033D,E01001557,116,48,385,549
2021,Enfield 033E,E01001558,135,30,439,604
2021,Enfield 033F,E01001559,135,44,496,675
2021,Enfield 035F,E01001560,123,38,351,512
2021,Enfield 037D,E01001562,220,53,553,826
2021,Enfield 029C,E01001563,119,25,556,700
2021,Enfield 022B,E01001564,116,33,492,641
2021,Enfield 029D,E01001565,157,33,517,707
2021,Enfield 029E,E01001566,115,24,488,627
2021,Enfield 022C,E01001567,112,23,475,610
2021,Enfield 022D,E01001568,124,34,409,567
2021,Enfield 022E,E01001569,148,24,578,750
2021,Enfield 026E,E01001570,138,29,558,725
2021,Greenwich 008A,E01001571,122,33,474,629
2021,Greenwich 008B,E01001572,134,38,481,653
2021,Greenwich 008C,E01001573,130,36,358,524
2021,Greenwich 008D,E01001574,202,44,505,751
2021,Greenwich 003A,E01001575,160,66,395,621
2021,Greenwich 003B,E01001576,185,51,434,670
2021,Greenwich 003C,E01001577,195,45,486,726
2021,Greenwich 003D,E01001578,189,60,599,848
2021,Greenwich 003E,E01001579,149,52,423,624
2021,Greenwich 021A,E01001580,140,24,628,792
2021,Greenwich 016A,E01001581,171,39,519,729
2021,Greenwich 021B,E01001582,176,38,446,660
2021,Greenwich 021C,E01001583,141,30,596,767
2021,Greenwich 021D,E01001584,118,23,524,665
2021,Greenwich 016B,E01001585,127,28,449,604
2021,Greenwich 016C,E01001586,201,25,437,663
2021,Greenwich 016D,E01001587,202,25,725,952
2021,Greenwich 012A,E01001588,190,69,379,638
2021,Greenwich 012B,E01001589,175,62,440,677
2021,Greenwich 014A,E01001590,156,41,516,713
2021,Greenwich 012C,E01001591,241,56,511,808
2021,Greenwich 014B,E01001592,117,35,584,736
2021,Greenwich 014C,E01001593,145,34,586,765
2021,Greenwich 014D,E01001594,199,57,578,834
2021,Greenwich 012D,E01001595,196,60,475,731
2021,Greenwich 032A,E01001596,132,27,479,638
2021,Greenwich 031A,E01001597,149,41,444,634
2021,Greenwich 031B,E01001598,116,47,443,606
2021,Greenwich 032B,E01001599,123,55,425,603
2021,Greenwich 032C,E01001600,119,37,482,638
2021,Greenwich 032D,E01001601,110,28,431,569
2021,Greenwich 031C,E01001602,196,88,429,713
2021,Greenwich 031D,E01001603,241,57,441,739
2021,Greenwich 027A,E01001604,130,40,430,600
2021,Greenwich 023A,E01001605,115,44,411,570
2021,Greenwich 023B,E01001606,128,35,445,608
2021,Greenwich 027B,E01001607,173,27,469,669
2021,Greenwich 027C,E01001608,133,28,419,580
2021,Greenwich 027D,E01001609,203,39,499,741
2021,Greenwich 023C,E01001610,182,34,488,704
2021,Greenwich 023D,E01001611,212,46,453,711
2021,Greenwich 028A,E01001613,231,34,534,799
2021,Greenwich 028B,E01001614,131,32,383,546
2021,Greenwich 028C,E01001615,190,31,720,941
2021,Greenwich 028D,E01001617,183,43,509,735
2021,Greenwich 030C,E01001618,173,56,525,754
2021,Greenwich 030D,E01001619,163,31,634,828
2021,Greenwich 025A,E01001620,141,62,299,502
2021,Greenwich 025B,E01001621,188,70,410,668
2021,Greenwich 025C,E01001623,165,57,447,669
2021,Greenwich 025D,E01001624,174,54,398,626
2021,Greenwich 025E,E01001625,172,89,359,620
2021,Greenwich 009A,E01001629,190,70,578,838
2021,Greenwich 007B,E01001631,203,53,533,789
2021,Greenwich 007C,E01001632,175,48,441,664
2021,Greenwich 009B,E01001633,213,41,521,775
2021,Greenwich 009C,E01001634,169,53,435,657
2021,Greenwich 007D,E01001635,143,32,466,641
2021,Greenwich 007E,E01001636,152,35,415,602
2021,Greenwich 009D,E01001637,187,43,457,687
2021,Greenwich 038A,E01001638,167,44,468,679
2021,Greenwich 038B,E01001641,170,27,619,816
2021,Greenwich 038C,E01001642,130,23,604,757
2021,Greenwich 038D,E01001644,222,38,920,1180
2021,Greenwich 022A,E01001645,188,49,467,704
2021,Greenwich 019A,E01001646,232,75,824,1131
2021,Greenwich 022B,E01001647,157,44,367,568
2021,Greenwich 022C,E01001648,159,28,508,695
2021,Greenwich 022D,E01001649,131,49,395,575
2021,Greenwich 019B,E01001650,152,81,377,610
2021,Greenwich 019C,E01001651,215,45,484,744
2021,Greenwich 019D,E01001652,174,31,502,707
2021,Greenwich 029A,E01001653,184,67,347,598
2021,Greenwich 029B,E01001654,141,60,368,569
2021,Greenwich 029C,E01001655,181,55,397,633
2021,Greenwich 034A,E01001656,152,38,394,584
2021,Greenwich 034B,E01001657,160,20,524,704
2021,Greenwich 034C,E01001658,168,43,519,730
2021,Greenwich 034D,E01001659,141,58,351,550
2021,Greenwich 029D,E01001660,167,50,347,564
2021,Greenwich 029E,E01001661,154,71,354,579
2021,Greenwich 037B,E01001664,182,29,673,884
2021,Greenwich 037C,E01001665,165,33,574,772
2021,Greenwich 041G,E01001666,147,32,565,744
2021,Greenwich 033A,E01001669,213,75,627,915
2021,Greenwich 033B,E01001671,150,39,491,680
2021,Greenwich 006A,E01001672,165,45,430,640
