date,geography,geography code,"Occupation (current): 1. Managers, directors and senior officials",Occupation (current): 2. Professional occupations,Occupation (current): 3. Associate professional and technical occupations,Occupation (current): 4. Administrative and secretarial occupations,Occupation (current): 5. Skilled trades occupations,"Occupation (current): 6. Caring, leisure and other service occupations",Occupation (current): 7. Sales and customer service occupations,"Occupation (current): 8. Process, plant and machine operatives",Occupation (current): 9. Elementary occupations,Occupation (current): Total: All usual residents aged 16 years and over in employment the week before the census
2021,Brent 010D,E01000622,81,88,71,51,138,86,67,98,163,843
2021,Brent 005C,E01000623,93,183,98,95,128,71,71,84,107,930
2021,Brent 005D,E01000624,98,138,85,97,117,61,74,53,81,804
2021,Brent 009E,E01000625,88,164,61,60,84,46,60,62,80,705
2021,Brent 010E,E01000626,48,89,73,75,85,80,41,57,116,664
2021,Brent 014E,E01000627,69,91,77,76,150,82,70,115,184,914
2021,Brent 014F,E01000628,64,101,62,69,130,77,50,70,151,774
2021,Brent 005E,E01000629,95,142,96,78,126,84,95,94,142,952
2021,Brent 026E,E01000630,115,202,147,90,101,107,162,163,274,1361
2021,Brent 019C,E01000631,103,148,76,82,103,65,126,115,187,1005
2021,Brent 029E,E01000632,109,147,91,91,99,58,148,154,264,1161
2021,Brent 019D,E01000633,88,108,80,83,88,73,186,210,285,1201
2021,Brent 019E,E01000634,103,153,105,116,125,98,140,159,270,1269
2021,Brent 020E,E01000636,91,172,120,116,110,117,155,160,298,1339
2021,Brent 022B,E01000637,87,156,117,44,63,68,47,46,109,737
2021,Brent 024A,E01000638,80,134,71,69,127,140,78,86,200,985
2021,Brent 022C,E01000639,126,195,146,76,99,101,71,50,121,985
2021,Brent 024B,E01000640,90,125,98,63,121,148,77,78,190,990
2021,Brent 024C,E01000641,95,130,82,65,95,94,77,57,157,852
2021,Brent 022D,E01000642,148,239,172,87,148,93,116,55,210,1268
2021,Brent 024D,E01000643,89,168,125,85,65,122,93,55,99,901
2021,Brent 022E,E01000644,123,185,166,58,96,88,68,46,115,945
2021,Bromley 007A,E01000645,214,235,112,73,17,23,20,10,17,721
2021,Bromley 016A,E01000646,167,260,146,91,57,37,47,35,56,896
2021,Bromley 016B,E01000647,143,260,144,102,75,60,47,22,47,900
2021,Bromley 016C,E01000648,189,294,160,111,68,54,46,20,45,987
2021,Bromley 007B,E01000649,280,315,163,84,32,34,42,20,27,997
2021,Bromley 022A,E01000650,201,256,102,88,30,31,28,27,13,776
2021,Bromley 020A,E01000651,140,229,135,108,44,52,41,25,28,802
2021,Bromley 022B,E01000652,173,248,134,107,57,33,41,21,31,845
2021,Bromley 016D,E01000653,168,193,113,67,33,29,21,16,13,653
2021,Bromley 039A,E01000654,89,103,114,91,87,64,44,34,42,668
2021,Bromley 039B,E01000655,97,121,94,75,101,75,43,39,45,690
2021,Bromley 039C,E01000656,126,116,139,104,84,69,38,37,49,762
2021,Bromley 039D,E01000657,91,134,134,98,123,73,54,41,59,807
2021,Bromley 042A,E01000658,104,108,84,82,65,40,42,24,32,581
2021,Bromley 039E,E01000659,106,154,119,86,123,74,60,29,46,797
2021,Bromley 026A,E01000661,165,305,172,119,122,102,67,61,113,1226
2021,Bromley 026B,E01000662,136,219,146,114,98,75,50,34,55,927
2021,Bromley 026C,E01000663,110,183,109,90,89,60,40,34,59,774
2021,Bromley 026D,E01000664,127,189,141,93,89,58,46,37,39,819
2021,Bromley 033A,E01000665,143,208,161,113,88,58,53,48,52,924
2021,Bromley 033B,E01000666,223,177,160,103,61,57,34,16,48,879
2021,Bromley 033C,E01000667,242,163,103,105,49,34,42,18,26,782
2021,Bromley 020B,E01000668,187,333,222,123,93,84,69,33,54,1198
2021,Bromley 020C,E01000669,161,300,146,119,68,53,50,41,31,969
2021,Bromley 018A,E01000670,191,351,168,112,59,47,44,17,38,1027
2021,Bromley 020D,E01000671,185,405,221,111,65,70,49,37,56,1199
2021,Bromley 011A,E01000672,174,263,131,75,45,53,41,26,51,859
2021,Bromley 011B,E01000673,165,286,141,81,54,53,38,32,34,884
2021,Bromley 008A,E01000674,139,274,162,99,70,54,37,34,67,936
2021,Bromley 008B,E01000676,152,313,165,100,78,70,59,45,103,1085
2021,Bromley 018C,E01000677,159,310,192,129,70,56,47,41,62,1066
2021,Bromley 016E,E01000678,166,326,176,92,75,56,30,18,36,975
2021,Bromley 020E,E01000679,156,257,159,115,91,63,56,39,45,981
2021,Bromley 037A,E01000680,203,185,129,78,81,37,20,23,26,782
2021,Bromley 035A,E01000681,162,240,147,130,75,46,49,23,20,892
2021,Bromley 035B,E01000682,100,213,114,85,49,47,38,28,32,706
2021,Bromley 035C,E01000683,125,246,134,93,63,56,52,27,55,851
2021,Bromley 035D,E01000684,213,333,149,114,58,59,38,22,34,1020
2021,Bromley 037B,E01000685,138,199,118,96,72,44,55,32,61,815
2021,Bromley 037C,E01000686,134,180,105,80,45,46,36,20,20,666
2021,Bromley 037D,E01000687,110,215,125,104,72,46,30,23,38,763
2021,Bromley 037E,E01000688,156,196,110,68,41,38,28,15,16,668
2021,Bromley 002A,E01000689,124,166,86,77,74,43,31,35,47,683
2021,Bromley 002B,E01000690,119,203,112,77,55,29,23,19,25,662
2021,Bromley 002C,E01000691,127,212,123,77,64,56,43,33,46,781
2021,Bromley 002D,E01000692,181,208,140,94,61,53,35,25,35,832
2021,Bromley 010A,E01000693,153,141,91,54,30,29,27,10,27,562
2021,Bromley 007C,E01000694,275,348,167,117,43,38,37,21,18,1064
2021,Bromley 007D,E01000695,179,215,131,66,37,32,34,24,15,733
2021,Bromley 007E,E01000696,221,191,108,83,26,34,29,10,18,720
2021,Bromley 007F,E01000697,238,309,199,78,37,40,33,14,23,971
2021,Bromley 010B,E01000698,140,169,64,60,24,30,31,4,16,538
2021,Bromley 015A,E01000699,116,220,169,59,68,54,49,35,62,832
2021,Bromley 013A,E01000700,137,248,124,86,66,55,51,22,39,828
2021,Bromley 015B,E01000701,161,228,146,86,44,58,32,16,36,807
2021,Bromley 013B,E01000702,138,260,157,81,57,56,41,23,38,851
2021,Bromley 013C,E01000703,168,307,146,76,50,44,41,22,44,898
2021,Bromley 015C,E01000704,132,209,128,80,63,60,36,34,47,789
2021,Bromley 015D,E01000705,98,189,121,79,45,68,28,33,56,717
2021,Bromley 013D,E01000706,123,186,129,68,63,65,33,24,35,726
2021,Bromley 041A,E01000707,170,277,158,71,35,36,32,3,23,805
2021,Bromley 041B,E01000708,156,239,144,104,50,55,39,38,38,863
2021,Bromley 006A,E01000709,114,238,154,69,46,36,26,19,24,726
2021,Bromley 006B,E01000710,291,446,280,138,69,68,53,32,52,1429
2021,Bromley 006C,E01000711,187,338,202,109,60,69,44,28,68,1105
2021,Bromley 012A,E01000712,177,297,189,102,65,64,47,37,45,1023
2021,Bromley 012B,E01000713,216,344,178,114,48,50,37,24,32,1043
2021,Bromley 006D,E01000714,220,355,238,106,78,85,65,29,68,1244
2021,Bromley 012C,E01000715,205,288,162,95,57,30,49,27,29,942
2021,Bromley 011C,E01000716,187,250,113,77,45,30,18,8,25,753
2021,Bromley 011D,E01000717,135,279,165,112,74,51,35,37,45,933
2021,Bromley 006E,E01000718,140,271,163,81,74,97,64,47,96,1033
2021,Bromley 019A,E01000719,113,201,123,117,125,91,70,54,99,993
2021,Bromley 019B,E01000720,87,135,98,89,93,97,73,51,78,801
2021,Bromley 019C,E01000721,71,150,80,73,65,85,48,42,72,686
2021,Bromley 023A,E01000722,105,196,127,115,108,94,59,56,83,943
2021,Bromley 029A,E01000723,72,119,68,72,68,52,46,30,39,566
2021,Bromley 019D,E01000724,67,144,73,88,78,73,68,50,89,730
2021,Bromley 023B,E01000725,98,194,109,86,88,83,63,35,66,822
2021,Bromley 029B,E01000726,87,146,89,88,55,61,39,35,49,649
2021,Bromley 028A,E01000727,123,215,124,82,67,65,44,37,53,810
2021,Bromley 019E,E01000728,105,121,113,71,83,66,59,51,52,721
2021,Bromley 014A,E01000729,98,139,101,82,98,89,82,68,101,858
2021,Bromley 014B,E01000730,69,111,98,65,97,111,54,58,105,768
2021,Bromley 023C,E01000731,83,108,80,83,74,64,40,41,75,648
