date,geography,geography code,Residence type: Lives in a communal establishment,Residence type: Lives in a household,Residence type: Total: All usual residents
2021,Southwark 019A,E01003912,196,1756,1952
2021,Southwark 024A,E01003913,46,1997,2043
2021,Southwark 024B,E01003914,81,1774,1855
2021,Southwark 024C,E01003915,6,1844,1850
2021,Southwark 020B,E01003916,118,2294,2412
2021,Southwark 020C,E01003917,1,1884,1885
2021,Southwark 020D,E01003918,0,1465,1465
2021,Southwark 021A,E01003919,40,1524,1564
2021,Southwark 021B,E01003920,0,2107,2107
2021,Southwark 021C,E01003921,13,1904,1917
2021,Southwark 021D,E01003922,0,2234,2234
2021,Southwark 017A,E01003923,3,1631,1634
2021,Southwark 021E,E01003924,1,2091,2092
2021,Southwark 020E,E01003925,3,2029,2032
2021,Southwark 021F,E01003926,0,1397,1397
2021,Southwark 002B,E01003929,5,1994,1999
2021,Southwark 034A,E01003930,448,1519,1967
2021,Southwark 034B,E01003932,8,1533,1541
2021,Southwark 034C,E01003933,196,2174,2370
2021,Southwark 002C,E01003934,42,1912,1954
2021,Southwark 002D,E01003935,363,921,1284
2021,Southwark 009A,E01003936,427,1234,1661
2021,Southwark 009B,E01003937,0,1536,1536
2021,Southwark 006A,E01003938,0,1829,1829
2021,Southwark 002E,E01003939,176,1799,1975
2021,Southwark 006B,E01003940,0,1589,1589
2021,Southwark 006C,E01003941,4,1984,1988
2021,Southwark 006D,E01003942,150,1735,1885
2021,Southwark 009C,E01003943,1,1493,1494
2021,Southwark 033A,E01003945,0,1733,1733
2021,Southwark 033B,E01003946,0,1900,1900
2021,Southwark 033C,E01003947,0,1608,1608
2021,Southwark 033D,E01003948,33,1718,1751
2021,Southwark 032A,E01003949,8,1872,1880
2021,Southwark 032B,E01003950,0,1993,1993
2021,Southwark 033E,E01003951,137,1351,1488
2021,Southwark 030A,E01003952,0,1655,1655
2021,Southwark 028A,E01003953,2,2014,2016
2021,Southwark 030B,E01003954,0,1592,1592
2021,Southwark 028B,E01003955,1,1890,1891
2021,Southwark 030C,E01003956,0,1848,1848
2021,Southwark 032C,E01003957,14,1776,1790
2021,Southwark 032D,E01003958,68,1868,1936
2021,Southwark 012A,E01003960,0,1773,1773
2021,Southwark 012B,E01003961,4,2070,2074
2021,Southwark 016A,E01003963,8,1710,1718
2021,Southwark 015B,E01003966,0,2137,2137
2021,Southwark 017B,E01003969,15,2444,2459
2021,Southwark 015D,E01003971,0,1426,1426
2021,Southwark 016D,E01003972,0,1467,1467
2021,Southwark 016E,E01003973,0,1651,1651
2021,Southwark 004A,E01003975,0,1780,1780
2021,Southwark 036D,E01003976,0,2395,2395
2021,Southwark 010A,E01003977,2,1870,1872
2021,Southwark 006E,E01003979,151,1836,1987
2021,Southwark 013A,E01003980,0,2000,2000
2021,Southwark 006F,E01003981,186,1322,1508
2021,Southwark 018A,E01003983,0,1871,1871
2021,Southwark 023A,E01003984,0,2290,2290
2021,Southwark 011A,E01003986,8,1580,1588
2021,Southwark 011B,E01003987,0,1839,1839
2021,Southwark 018B,E01003988,0,2023,2023
2021,Southwark 018C,E01003989,0,2259,2259
2021,Southwark 018D,E01003990,0,2306,2306
2021,Southwark 017C,E01003991,0,1273,1273
2021,Southwark 014A,E01003992,0,1586,1586
2021,Southwark 017D,E01003993,0,2022,2022
2021,Southwark 012E,E01003994,2,1827,1829
2021,Southwark 014B,E01003995,3,1371,1374
2021,Southwark 017E,E01003997,0,1296,1296
2021,Southwark 014D,E01003998,0,1427,1427
2021,Southwark 014E,E01003999,0,1499,1499
2021,Southwark 026A,E01004000,3,1946,1949
2021,Southwark 026B,E01004001,0,1768,1768
2021,Southwark 029A,E01004002,0,1704,1704
2021,Southwark 023B,E01004003,9,1814,1823
2021,Southwark 023C,E01004004,0,2624,2624
2021,Southwark 023D,E01004005,118,2208,2326
2021,Southwark 023E,E01004006,0,1861,1861
2021,Southwark 018E,E01004007,0,1443,1443
2021,Southwark 022B,E01004008,0,2086,2086
2021,Southwark 022D,E01004010,0,1507,1507
2021,Southwark 019B,E01004011,0,2114,2114
2021,Southwark 019C,E01004012,0,2346,2346
2021,Southwark 019D,E01004013,0,1684,1684
2021,Southwark 019E,E01004014,37,2092,2129
2021,Southwark 028C,E01004015,0,1805,1805
2021,Southwark 029B,E01004016,0,2589,2589
2021,Southwark 029C,E01004017,7,1634,1641
2021,Southwark 032E,E01004018,0,1899,1899
2021,Southwark 026C,E01004019,29,2096,2125
2021,Southwark 029D,E01004020,0,1746,1746
2021,Southwark 028D,E01004021,0,2115,2115
2021,Southwark 004D,E01004023,0,1649,1649
2021,Southwark 011C,E01004024,50,1918,1968
2021,Southwark 004E,E01004028,9,2409,2418
2021,Southwark 001A,E01004029,0,1996,1996
2021,Southwark 007A,E01004030,0,1489,1489
2021,Southwark 007B,E01004031,86,2514,2600
2021,Southwark 001B,E01004032,0,1498,1498
2021,Southwark 007C,E01004033,0,2416,2416
2021,Southwark 007D,E01004034,0,1600,1600
2021,Southwark 011D,E01004035,32,1394,1426
2021,Southwark 007E,E01004036,1,2113,2114
2021,Southwark 010B,E01004037,0,2025,2025
2021,Southwark 010C,E01004038,0,2399,2399
2021,Southwark 013B,E01004039,0,1543,1543
2021,Southwark 013C,E01004040,0,1885,1885
2021,Southwark 013D,E01004041,0,1631,1631
2021,Southwark 010D,E01004042,0,1957,1957
2021,Southwark 010E,E01004043,0,1356,1356
2021,Southwark 013E,E01004044,9,1431,1440
2021,Southwark 027A,E01004045,1,1586,1587
2021,Southwark 028E,E01004046,0,1561,1561
2021,Southwark 027B,E01004047,2,1641,1643
2021,Southwark 027C,E01004048,0,1627,1627
2021,Southwark 027D,E01004049,0,1345,1345
2021,Southwark 024D,E01004050,0,1389,1389
2021,Southwark 027E,E01004051,0,1285,1285
2021,Southwark 024E,E01004052,0,1747,1747
2021,Southwark 001C,E01004053,0,1872,1872
2021,Southwark 001D,E01004054,0,1530,1530
2021,Southwark 001E,E01004055,0,1331,1331
2021,Southwark 008A,E01004056,1,2316,2317
2021,Southwark 008B,E01004057,0,2240,2240
2021,Southwark 008C,E01004058,6,1687,1693
2021,Southwark 008D,E01004059,0,2070,2070
2021,Southwark 008E,E01004060,56,1913,1969
2021,Southwark 025A,E01004061,0,1658,1658
2021,Southwark 025B,E01004062,0,2214,2214
2021,Southwark 025C,E01004063,6,1876,1882
2021,Southwark 026D,E01004064,4,1937,1941
2021,Southwark 025D,E01004065,0,1508,1508
2021,Southwark 025E,E01004066,12,2079,2091
2021,Southwark 022E,E01004067,0,2212,2212
2021,Southwark 026E,E01004068,6,1900,1906
2021,Southwark 031A,E01004069,0,1294,1294
2021,Southwark 031B,E01004070,32,1920,1952
2021,Southwark 030D,E01004071,7,1520,1527
2021,Southwark 030E,E01004072,17,1657,1674
2021,Southwark 031C,E01004073,0,1894,1894
2021,Southwark 031D,E01004074,0,1706,1706
2021,Southwark 031E,E01004075,0,1713,1713
2021,Sutton 011A,E01004076,0,1630,1630
2021,Sutton 011B,E01004077,0,1626,1626
2021,Sutton 011C,E01004078,0,1763,1763
2021,Sutton 011D,E01004079,5,1387,1392
2021,Sutton 011E,E01004080,0,1394,1394
2021,Sutton 011F,E01004081,1,1642,1643
2021,Sutton 011G,E01004082,0,1389,1389
2021,Sutton 019A,E01004083,0,1502,1502
2021,Sutton 024A,E01004084,4,1445,1449
2021,Sutton 024B,E01004085,0,1609,1609
2021,Sutton 019B,E01004086,5,2010,2015
2021,Sutton 017A,E01004087,3,1562,1565
2021,Sutton 019C,E01004088,0,1939,1939
2021,Sutton 019D,E01004089,0,1345,1345
2021,Sutton 021A,E01004090,0,1344,1344
2021,Sutton 022A,E01004091,4,1278,1282
2021,Sutton 022B,E01004092,28,1479,1507
2021,Sutton 025A,E01004093,28,1688,1716
2021,Sutton 025B,E01004094,0,1865,1865
2021,Sutton 025C,E01004095,52,1510,1562
2021,Sutton 021B,E01004096,18,1543,1561
2021,Sutton 015A,E01004097,0,1656,1656
2021,Sutton 015B,E01004098,10,1288,1298
2021,Sutton 015C,E01004099,1,1615,1616
2021,Sutton 015D,E01004100,0,1527,1527
2021,Sutton 013A,E01004101,6,1403,1409
2021,Sutton 015E,E01004102,11,1504,1515
2021,Sutton 013B,E01004103,31,1745,1776
2021,Sutton 020A,E01004104,20,1548,1568
2021,Sutton 022C,E01004105,0,1876,1876
2021,Sutton 022D,E01004106,54,1572,1626
2021,Sutton 020B,E01004107,12,1610,1622
2021,Sutton 024C,E01004108,21,1946,1967
2021,Sutton 024D,E01004109,0,1714,1714
2021,Sutton 016A,E01004110,2,2037,2039
2021,Sutton 016B,E01004111,0,1688,1688
2021,Sutton 016C,E01004112,0,1667,1667
2021,Sutton 025D,E01004114,73,1707,1780
2021,Sutton 009A,E01004115,0,1838,1838
2021,Sutton 008A,E01004116,26,1560,1586
2021,Sutton 006A,E01004117,0,1432,1432
2021,Sutton 009B,E01004118,0,1810,1810
2021,Sutton 009C,E01004119,0,1441,1441
2021,Sutton 016D,E01004120,0,1514,1514
2021,Sutton 006B,E01004121,0,1584,1584
2021,Sutton 008B,E01004122,0,1390,1390
2021,Sutton 002A,E01004123,0,2279,2279
2021,Sutton 002B,E01004124,0,2007,2007
2021,Sutton 001A,E01004125,0,1609,1609
2021,Sutton 002C,E01004126,0,1567,1567
2021,Sutton 005A,E01004127,0,1844,1844
2021,Sutton 002D,E01004128,40,1407,1447
2021,Sutton 002E,E01004129,2,1886,1888
2021,Sutton 003A,E01004130,0,1764,1764
2021,Sutton 003B,E01004131,0,1888,1888
2021,Sutton 009D,E01004132,0,1486,1486
2021,Sutton 009E,E01004133,0,1564,1564
2021,Sutton 003C,E01004134,49,1561,1610
2021,Sutton 003D,E01004135,6,1447,1453
2021,Sutton 003E,E01004136,0,1564,1564
2021,Sutton 012A,E01004137,0,2556,2556
2021,Sutton 013C,E01004138,0,1808,1808
2021,Sutton 013D,E01004139,0,1542,1542
2021,Sutton 012B,E01004140,0,1882,1882
2021,Sutton 012C,E01004141,4,1821,1825
2021,Sutton 014A,E01004143,0,1533,1533
2021,Sutton 007A,E01004144,3,1767,1770
2021,Sutton 007B,E01004145,0,2280,2280
2021,Sutton 007C,E01004146,45,1938,1983
2021,Sutton 007D,E01004147,37,1546,1583
2021,Sutton 014B,E01004148,0,1818,1818
2021,Sutton 012E,E01004149,1,1861,1862
2021,Sutton 021C,E01004150,0,1986,1986
2021,Sutton 021D,E01004151,112,1854,1966
2021,Sutton 018A,E01004152,63,1711,1774
2021,Sutton 021E,E01004153,0,1928,1928
2021,Sutton 022E,E01004154,23,1462,1485
2021,Sutton 018B,E01004155,66,1838,1904
2021,Sutton 018C,E01004156,38,1980,2018
2021,Sutton 016E,E01004157,3,1292,1295
2021,Sutton 018D,E01004158,68,1537,1605
2021,Sutton 014C,E01004159,0,1650,1650
2021,Sutton 014D,E01004160,0,1650,1650
2021,Sutton 014E,E01004161,8,1510,1518
2021,Sutton 018E,E01004162,11,1683,1694
2021,Sutton 005B,E01004163,0,1729,1729
2021,Sutton 004A,E01004164,0,1443,1443
2021,Sutton 005C,E01004165,0,1776,1776
2021,Sutton 004B,E01004166,0,1566,1566
2021,Sutton 005D,E01004167,0,1632,1632
2021,Sutton 013E,E01004168,0,1611,1611
2021,Sutton 004C,E01004169,0,1807,1807
2021,Sutton 017B,E01004170,0,2207,2207
2021,Sutton 010A,E01004171,27,1582,1609
2021,Sutton 010B,E01004172,0,1941,1941
2021,Sutton 010C,E01004173,0,1365,1365
2021,Sutton 017C,E01004174,0,1573,1573
2021,Sutton 010D,E01004175,12,1725,1737
2021,Sutton 010E,E01004176,0,1525,1525
2021,Sutton 020C,E01004177,48,1756,1804
2021,Sutton 017D,E01004178,10,2358,2368
2021,Sutton 017E,E01004179,7,1610,1617
2021,Sutton 020D,E01004180,32,1729,1761
2021,Sutton 020E,E01004181,30,1702,1732
2021,Sutton 019E,E01004182,0,1767,1767
2021,Sutton 001B,E01004183,0,1775,1775
2021,Sutton 001C,E01004184,0,1705,1705
2021,Sutton 001D,E01004185,8,2109,2117
2021,Sutton 004D,E01004186,0,1719,1719
2021,Sutton 005E,E01004187,2,1674,1676
2021,Sutton 001E,E01004189,0,2115,2115
2021,Sutton 008C,E01004190,0,1386,1386
2021,Sutton 008D,E01004191,2,1884,1886
2021,Sutton 006C,E01004192,0,1864,1864
2021,Sutton 006D,E01004193,0,2845,2845
2021,Sutton 008E,E01004194,0,1596,1596
2021,Sutton 006E,E01004195,7,1688,1695
2021,Sutton 008F,E01004196,0,1577,1577
2021,Tower Hamlets 002B,E01004198,5,1485,1490
2021,Tower Hamlets 002C,E01004199,162,1533,1695
2021,Tower Hamlets 005A,E01004200,195,1307,1502
2021,Tower Hamlets 002D,E01004201,0,1689,1689
2021,Tower Hamlets 005B,E01004202,0,2019,2019
2021,Tower Hamlets 005C,E01004203,8,1800,1808
2021,Tower Hamlets 005D,E01004204,38,1830,1868
2021,Tower Hamlets 013A,E01004205,0,2203,2203
2021,Tower Hamlets 013B,E01004206,3,1461,1464
2021,Tower Hamlets 011A,E01004207,71,1355,1426
2021,Tower Hamlets 013C,E01004208,402,1576,1978
2021,Tower Hamlets 011B,E01004209,0,1387,1387
2021,Tower Hamlets 013D,E01004211,0,1629,1629
2021,Tower Hamlets 011D,E01004212,342,1889,2231
2021,Tower Hamlets 030A,E01004214,0,1620,1620
2021,Tower Hamlets 030B,E01004216,0,1788,1788
2021,Tower Hamlets 030C,E01004217,3,2074,2077
2021,Tower Hamlets 030D,E01004218,0,1927,1927
2021,Tower Hamlets 035B,E01004219,0,2721,2721
2021,Tower Hamlets 036A,E01004221,0,1976,1976
2021,Tower Hamlets 001A,E01004222,0,2730,2730
2021,Tower Hamlets 001B,E01004223,1,2214,2215
2021,Tower Hamlets 001D,E01004226,0,2407,2407
2021,Tower Hamlets 003A,E01004228,3,1944,1947
2021,Tower Hamlets 004C,E01004229,0,1419,1419
2021,Tower Hamlets 003B,E01004230,0,2146,2146
2021,Tower Hamlets 004D,E01004231,1,1645,1646
2021,Tower Hamlets 003C,E01004232,6,1785,1791
2021,Tower Hamlets 003D,E01004233,0,2204,2204
2021,Tower Hamlets 003E,E01004234,0,2561,2561
2021,Tower Hamlets 008A,E01004235,0,1312,1312
2021,Tower Hamlets 008B,E01004236,0,1560,1560
2021,Tower Hamlets 008C,E01004237,0,1530,1530
2021,Tower Hamlets 008E,E01004239,0,1773,1773
2021,Tower Hamlets 012A,E01004240,0,1684,1684
2021,Tower Hamlets 012B,E01004241,0,1672,1672
2021,Tower Hamlets 020A,E01004243,0,1553,1553
2021,Tower Hamlets 020B,E01004244,107,1942,2049
2021,Tower Hamlets 018A,E01004245,5,2961,2966
2021,Tower Hamlets 020C,E01004247,0,2640,2640
2021,Tower Hamlets 018C,E01004248,2,1886,1888
2021,Tower Hamlets 018D,E01004249,0,2439,2439
2021,Tower Hamlets 023A,E01004251,1,2577,2578
2021,Tower Hamlets 023C,E01004255,0,1586,1586
2021,Tower Hamlets 024C,E01004256,0,1690,1690
2021,Tower Hamlets 024D,E01004257,5,2227,2232
2021,Tower Hamlets 023D,E01004258,0,1472,1472
2021,Tower Hamlets 007A,E01004259,18,1735,1753
2021,Tower Hamlets 007B,E01004260,0,1785,1785
2021,Tower Hamlets 007C,E01004263,15,1366,1381
2021,Tower Hamlets 010C,E01004264,0,1441,1441
2021,Tower Hamlets 007D,E01004266,0,1452,1452
2021,Tower Hamlets 012D,E01004267,0,2200,2200
2021,Tower Hamlets 012E,E01004268,17,1752,1769
2021,Tower Hamlets 014B,E01004270,2,2418,2420
2021,Tower Hamlets 014C,E01004271,0,2463,2463
2021,Tower Hamlets 014D,E01004272,0,2668,2668
2021,Tower Hamlets 031A,E01004274,0,1956,1956
2021,Tower Hamlets 031B,E01004275,0,2514,2514
2021,Tower Hamlets 031C,E01004276,0,2052,2052
2021,Tower Hamlets 033A,E01004277,11,1582,1593
2021,Tower Hamlets 032A,E01004280,0,1954,1954
2021,Tower Hamlets 031D,E01004281,1,1990,1991
2021,Tower Hamlets 016A,E01004283,24,2161,2185
2021,Tower Hamlets 019C,E01004286,80,2396,2476
2021,Tower Hamlets 016B,E01004287,0,2250,2250
2021,Tower Hamlets 019D,E01004288,54,1799,1853
2021,Tower Hamlets 016C,E01004289,14,1922,1936
2021,Tower Hamlets 016D,E01004290,0,1975,1975
2021,Tower Hamlets 027A,E01004291,0,1911,1911
2021,Tower Hamlets 026A,E01004292,0,1672,1672
2021,Tower Hamlets 027B,E01004293,0,1987,1987
2021,Tower Hamlets 026C,E01004295,1,2002,2003
2021,Tower Hamlets 026D,E01004296,0,2430,2430
2021,Tower Hamlets 027C,E01004297,0,1917,1917
2021,Tower Hamlets 022A,E01004298,135,1469,1604
2021,Tower Hamlets 022B,E01004300,2,1448,1450
2021,Tower Hamlets 025B,E01004301,0,1420,1420
2021,Tower Hamlets 025C,E01004302,0,1669,1669
2021,Tower Hamlets 025D,E01004303,91,2780,2871
2021,Tower Hamlets 022C,E01004304,258,1878,2136
2021,Tower Hamlets 022D,E01004305,8,1856,1864
2021,Tower Hamlets 015A,E01004306,0,1842,1842
2021,Tower Hamlets 015B,E01004307,513,1823,2336
2021,Tower Hamlets 015C,E01004308,18,1423,1441
2021,Tower Hamlets 015D,E01004309,386,2407,2793
2021,Tower Hamlets 015E,E01004310,10,2011,2021
2021,Tower Hamlets 006A,E01004311,25,1820,1845
2021,Tower Hamlets 009A,E01004312,152,1373,1525
2021,Tower Hamlets 009B,E01004313,0,2125,2125
2021,Tower Hamlets 006C,E01004315,0,1580,1580
2021,Tower Hamlets 009C,E01004316,0,1039,1039
2021,Tower Hamlets 021A,E01004319,0,2506,2506
2021,Tower Hamlets 021C,E01004321,3,2143,2146
2021,Tower Hamlets 017A,E01004322,159,1242,1401
2021,Tower Hamlets 017B,E01004323,125,1502,1627
2021,Tower Hamlets 017C,E01004324,0,1599,1599
2021,Tower Hamlets 017D,E01004326,2,1885,1887
2021,Waltham Forest 028A,E01004327,3,1503,1506
2021,Waltham Forest 028B,E01004328,12,1857,1869
2021,Waltham Forest 028C,E01004329,0,1810,1810
2021,Waltham Forest 028D,E01004330,2,1675,1677
2021,Waltham Forest 028E,E01004331,0,1656,1656
2021,Waltham Forest 028F,E01004332,24,1920,1944
2021,Waltham Forest 024A,E01004333,0,1696,1696
2021,Waltham Forest 024B,E01004334,0,1892,1892
2021,Waltham Forest 027A,E01004335,0,1740,1740
2021,Waltham Forest 026A,E01004336,22,1533,1555
2021,Waltham Forest 027B,E01004337,0,1742,1742
2021,Waltham Forest 027C,E01004338,0,2020,2020
2021,Waltham Forest 027D,E01004339,6,1877,1883
2021,Waltham Forest 027E,E01004340,29,1851,1880
2021,Waltham Forest 027F,E01004341,2,1933,1935
2021,Waltham Forest 011A,E01004342,0,2091,2091
2021,Waltham Forest 008A,E01004343,0,1871,1871
2021,Waltham Forest 008B,E01004344,2,1902,1904
2021,Waltham Forest 010A,E01004345,0,1792,1792
2021,Waltham Forest 011B,E01004346,0,1796,1796
2021,Waltham Forest 011C,E01004347,0,2184,2184
2021,Waltham Forest 010B,E01004348,0,2947,2947
2021,Waltham Forest 001A,E01004349,0,1547,1547
2021,Waltham Forest 001B,E01004350,7,1894,1901
2021,Waltham Forest 001C,E01004351,23,1622,1645
2021,Waltham Forest 002A,E01004352,85,1799,1884
2021,Waltham Forest 002B,E01004353,0,1815,1815
2021,Waltham Forest 002C,E01004354,0,1965,1965
2021,Waltham Forest 004A,E01004355,0,1690,1690
2021,Waltham Forest 001D,E01004356,0,1698,1698
2021,Waltham Forest 001E,E01004357,0,1583,1583
2021,Waltham Forest 002D,E01004358,0,1952,1952
2021,Waltham Forest 002E,E01004359,2,1710,1712
2021,Waltham Forest 004B,E01004360,0,1334,1334
2021,Waltham Forest 005A,E01004361,0,1383,1383
2021,Waltham Forest 021A,E01004362,4,1604,1608
2021,Waltham Forest 019A,E01004363,3,1663,1666
2021,Waltham Forest 019B,E01004364,0,1984,1984
2021,Waltham Forest 020A,E01004365,0,2543,2543
2021,Waltham Forest 019C,E01004366,15,1921,1936
2021,Waltham Forest 019D,E01004367,0,1607,1607
2021,Waltham Forest 019E,E01004368,0,2449,2449
2021,Waltham Forest 023A,E01004369,0,1757,1757
2021,Waltham Forest 023B,E01004370,0,2105,2105
2021,Waltham Forest 025A,E01004371,0,1646,1646
2021,Waltham Forest 023C,E01004372,0,1645,1645
2021,Waltham Forest 025B,E01004373,0,1798,1798
2021,Waltham Forest 025C,E01004374,5,1962,1967
2021,Waltham Forest 025D,E01004375,10,1923,1933
2021,Waltham Forest 025E,E01004376,0,1891,1891
2021,Waltham Forest 010C,E01004377,1,1836,1837
2021,Waltham Forest 010D,E01004378,9,1840,1849
2021,Waltham Forest 007A,E01004379,0,1926,1926
2021,Waltham Forest 007B,E01004380,0,1796,1796
2021,Waltham Forest 007C,E01004381,0,1985,1985
2021,Waltham Forest 008C,E01004382,0,1753,1753
2021,Waltham Forest 007D,E01004383,0,1687,1687
2021,Waltham Forest 003A,E01004384,78,1924,2002
2021,Waltham Forest 003B,E01004385,0,1534,1534
2021,Waltham Forest 003C,E01004386,0,1698,1698
2021,Waltham Forest 007E,E01004387,0,1439,1439
2021,Waltham Forest 007F,E01004388,55,1605,1660
2021,Waltham Forest 003D,E01004389,0,1733,1733
2021,Waltham Forest 003E,E01004390,0,1600,1600
2021,Waltham Forest 014A,E01004391,103,2223,2326
2021,Waltham Forest 017A,E01004392,10,2555,2565
2021,Waltham Forest 014B,E01004393,2,1689,1691
2021,Waltham Forest 017B,E01004394,0,2003,2003
2021,Waltham Forest 018A,E01004395,0,1700,1700
2021,Waltham Forest 012A,E01004396,0,1995,1995
2021,Waltham Forest 017C,E01004397,0,2908,2908
2021,Waltham Forest 009A,E01004398,0,2029,2029
2021,Waltham Forest 009B,E01004399,1,1889,1890
2021,Waltham Forest 009C,E01004400,0,1898,1898
2021,Waltham Forest 014C,E01004401,0,2368,2368
2021,Waltham Forest 009D,E01004402,0,1870,1870
2021,Waltham Forest 009E,E01004403,0,2588,2588
2021,Waltham Forest 014D,E01004404,0,2852,2852
2021,Waltham Forest 020B,E01004405,40,1676,1716
2021,Waltham Forest 016A,E01004406,22,1824,1846
2021,Waltham Forest 013A,E01004407,82,1550,1632
2021,Waltham Forest 016B,E01004408,0,1732,1732
2021,Waltham Forest 016C,E01004409,25,1749,1774
2021,Waltham Forest 013B,E01004410,58,1787,1845
2021,Waltham Forest 016D,E01004411,4,1977,1981
2021,Waltham Forest 015A,E01004412,9,1779,1788
2021,Waltham Forest 004C,E01004413,18,1525,1543
2021,Waltham Forest 005B,E01004414,0,1814,1814
2021,Waltham Forest 004D,E01004415,5,1613,1618
2021,Waltham Forest 004E,E01004416,4,1820,1824
2021,Waltham Forest 005C,E01004417,33,1853,1886
2021,Waltham Forest 008D,E01004418,0,1780,1780
2021,Waltham Forest 008E,E01004419,0,2652,2652
2021,Waltham Forest 020C,E01004420,146,2112,2258
2021,Waltham Forest 018B,E01004421,58,2074,2132
2021,Waltham Forest 022A,E01004422,2,2646,2648
2021,Waltham Forest 020D,E01004423,101,2001,2102
2021,Waltham Forest 022B,E01004424,1,2119,2120
2021,Waltham Forest 022C,E01004425,0,1989,1989
2021,Waltham Forest 022D,E01004426,0,1831,1831
2021,Waltham Forest 022E,E01004427,0,1975,1975
2021,Waltham Forest 026B,E01004428,0,2091,2091
2021,Waltham Forest 026C,E01004429,0,1832,1832
2021,Waltham Forest 026D,E01004430,0,2677,2677
2021,Waltham Forest 023D,E01004432,1,1931,1932
2021,Waltham Forest 026E,E01004434,4,2142,2146
2021,Waltham Forest 023E,E01004435,39,2108,2147
2021,Waltham Forest 021B,E01004436,22,1509,1531
2021,Waltham Forest 021C,E01004437,27,1765,1792
2021,Waltham Forest 024C,E01004438,49,2093,2142
2021,Waltham Forest 021D,E01004439,47,1589,1636
2021,Waltham Forest 024D,E01004440,36,2030,2066
2021,Waltham Forest 024E,E01004441,0,1527,1527
2021,Waltham Forest 021E,E01004442,0,1544,1544
2021,Waltham Forest 016E,E01004443,11,2224,2235
2021,Waltham Forest 017D,E01004444,38,2782,2820
2021,Waltham Forest 018C,E01004445,6,2082,2088
2021,Waltham Forest 017E,E01004446,0,2668,2668
2021,Waltham Forest 016F,E01004447,0,1862,1862
2021,Waltham Forest 018D,E01004448,0,1931,1931
2021,Waltham Forest 018E,E01004449,0,1892,1892
2021,Waltham Forest 006A,E01004450,0,1708,1708
2021,Waltham Forest 005D,E01004451,0,1841,1841
2021,Waltham Forest 005E,E01004452,0,1887,1887
2021,Waltham Forest 006B,E01004453,0,1816,1816
2021,Waltham Forest 006C,E01004454,0,1971,1971
2021,Waltham Forest 006D,E01004455,27,1767,1794
2021,Waltham Forest 006E,E01004456,0,1686,1686
2021,Waltham Forest 012B,E01004457,0,1907,1907
2021,Waltham Forest 012C,E01004458,0,2038,2038
2021,Waltham Forest 012D,E01004459,0,1666,1666
2021,Waltham Forest 011D,E01004460,2,2045,2047
2021,Waltham Forest 011E,E01004462,2,2353,2355
2021,Waltham Forest 012E,E01004463,0,2047,2047
2021,Waltham Forest 013C,E01004464,0,1729,1729
2021,Waltham Forest 015B,E01004465,0,1607,1607
2021,Waltham Forest 015C,E01004466,0,1719,1719
2021,Waltham Forest 015D,E01004467,25,2329,2354
2021,Waltham Forest 015E,E01004468,7,1772,1779
2021,Waltham Forest 013D,E01004469,0,1926,1926
2021,Waltham Forest 013E,E01004470,28,1643,1671
2021,Waltham Forest 013F,E01004471,8,1768,1776
2021,Wandsworth 021A,E01004472,0,1782,1782
2021,Wandsworth 026A,E01004473,33,1740,1773
2021,Wandsworth 021B,E01004474,0,2017,2017
2021,Wandsworth 026B,E01004475,0,1510,1510
2021,Wandsworth 021C,E01004476,0,1812,1812
2021,Wandsworth 017A,E01004477,1,1656,1657
2021,Wandsworth 017B,E01004478,0,1566,1566
2021,Wandsworth 017C,E01004479,3,1509,1512
2021,Wandsworth 026C,E01004480,0,1721,1721
2021,Wandsworth 029A,E01004481,0,1640,1640
2021,Wandsworth 030A,E01004482,0,1557,1557
2021,Wandsworth 026D,E01004483,56,2045,2101
2021,Wandsworth 026E,E01004484,0,1498,1498
2021,Wandsworth 030B,E01004485,3,1730,1733
2021,Wandsworth 026F,E01004486,0,1425,1425
2021,Wandsworth 030C,E01004487,2,1490,1492
2021,Wandsworth 029B,E01004488,0,1331,1331
2021,Wandsworth 030D,E01004489,0,1364,1364
2021,Wandsworth 031A,E01004490,0,1570,1570
2021,Wandsworth 031B,E01004491,361,2148,2509
2021,Wandsworth 031C,E01004492,0,1740,1740
2021,Wandsworth 019A,E01004493,6,1941,1947
2021,Wandsworth 018A,E01004494,1,1784,1785
2021,Wandsworth 024A,E01004495,0,1585,1585
2021,Wandsworth 024B,E01004496,0,1930,1930
2021,Wandsworth 024C,E01004497,0,1498,1498
2021,Wandsworth 031D,E01004498,0,1687,1687
2021,Wandsworth 020A,E01004499,0,1610,1610
2021,Wandsworth 014A,E01004500,0,1927,1927
2021,Wandsworth 014B,E01004501,0,1534,1534
2021,Wandsworth 020B,E01004502,0,1641,1641
2021,Wandsworth 014C,E01004503,41,1661,1702
2021,Wandsworth 020C,E01004504,0,1525,1525
2021,Wandsworth 014D,E01004505,0,1618,1618
2021,Wandsworth 011A,E01004506,2,2215,2217
2021,Wandsworth 014E,E01004507,0,2585,2585
2021,Wandsworth 012A,E01004508,0,2002,2002
2021,Wandsworth 012B,E01004510,26,1817,1843
2021,Wandsworth 010B,E01004511,0,1591,1591
2021,Wandsworth 019B,E01004512,0,1454,1454
2021,Wandsworth 018B,E01004513,0,1931,1931
2021,Wandsworth 012C,E01004514,2,1820,1822
