date,geography,geography code,Religion: Buddhist,Religion: Christian,Religion: Hindu,Religion: Jewish,Religion: Muslim,Religion: No religion,Religion: Not answered,Religion: Other religion,Religion: Sikh,Religion: Total: All usual residents
2021,Bexley 014C,E01000369,11,885,30,0,38,623,98,6,36,1727
2021,Bexley 014D,E01000370,11,800,43,0,57,510,81,15,42,1559
2021,Bexley 014E,E01000371,5,806,31,1,33,606,107,5,26,1620
2021,Bexley 010C,E01000372,4,850,33,0,43,576,105,3,75,1689
2021,Bexley 008A,E01000373,7,706,51,0,68,399,68,15,12,1326
2021,Bexley 019A,E01000374,0,764,32,0,49,644,81,8,1,1579
2021,Bexley 019B,E01000375,14,1040,79,0,127,734,101,22,13,2130
2021,Bexley 019C,E01000376,23,881,28,0,40,535,83,8,16,1614
2021,Bexley 019D,E01000377,4,847,12,0,26,511,69,6,0,1475
2021,Bexley 019F,E01000379,8,779,55,0,79,667,94,7,26,1715
2021,Bexley 010D,E01000380,11,890,8,1,61,663,77,14,12,1737
2021,Bexley 028A,E01000381,9,715,9,0,41,733,99,10,0,1616
2021,Bexley 027A,E01000382,16,777,48,0,19,589,90,17,19,1575
2021,Bexley 028B,E01000383,6,894,14,1,27,569,76,5,0,1592
2021,Bexley 027B,E01000384,22,837,16,3,37,685,117,3,3,1723
2021,Bexley 028C,E01000385,3,996,27,0,88,761,120,5,7,2007
2021,Bexley 028D,E01000386,7,707,30,2,85,566,116,7,18,1538
2021,Bexley 027C,E01000387,1,775,50,2,30,612,67,10,11,1558
2021,Bexley 016A,E01000388,16,715,105,2,73,477,80,4,41,1513
2021,Bexley 020E,E01000389,35,765,84,6,60,550,102,2,97,1701
2021,Bexley 020F,E01000390,16,621,60,0,40,469,78,7,40,1331
2021,Bexley 021E,E01000391,27,772,66,1,47,689,133,8,4,1747
2021,Bexley 016B,E01000392,54,844,120,1,89,687,123,12,26,1956
2021,Bexley 020G,E01000393,33,772,133,1,52,582,91,7,23,1694
2021,Bexley 015E,E01000394,7,811,91,0,57,514,105,9,34,1628
2021,Bexley 018B,E01000395,26,757,80,1,67,484,77,0,36,1528
2021,Bexley 018C,E01000396,5,742,79,5,41,455,88,5,31,1451
2021,Bexley 029A,E01000398,16,784,52,1,53,570,98,3,16,1593
2021,Bexley 029B,E01000399,13,753,92,1,87,458,104,3,59,1570
2021,Bexley 029C,E01000400,27,787,123,1,62,415,81,6,74,1576
2021,Bexley 013A,E01000401,29,753,109,1,75,711,129,6,4,1817
2021,Bexley 005B,E01000402,12,755,35,2,55,578,83,10,78,1608
2021,Bexley 004A,E01000403,19,1198,33,1,149,803,112,3,85,2403
2021,Bexley 004B,E01000404,17,1326,46,0,185,706,108,18,13,2419
2021,Bexley 004C,E01000405,7,729,21,0,116,522,85,15,81,1576
2021,Bexley 005C,E01000406,5,1125,64,2,117,630,111,14,72,2140
2021,Bexley 005D,E01000407,13,958,81,4,95,502,95,7,119,1874
2021,Bexley 004D,E01000408,8,835,66,0,60,478,69,13,244,1773
2021,Bexley 016C,E01000409,23,790,83,1,54,662,94,6,29,1742
2021,Bexley 018D,E01000410,6,854,60,1,56,558,109,5,10,1659
2021,Bexley 016D,E01000411,10,771,60,0,74,501,69,6,2,1493
2021,Bexley 018E,E01000412,9,833,72,3,100,626,99,7,19,1768
2021,Bexley 018F,E01000413,3,627,28,0,72,524,85,5,4,1348
2021,Bexley 016E,E01000414,43,890,156,4,137,520,92,3,49,1894
2021,Bexley 016F,E01000415,19,732,104,0,56,412,73,7,61,1464
2021,Bexley 002A,E01000416,42,962,38,1,91,380,102,5,11,1632
2021,Bexley 006B,E01000417,18,905,16,2,89,544,122,5,39,1740
2021,Bexley 002B,E01000418,22,1006,53,3,101,528,133,4,96,1946
2021,Bexley 006C,E01000419,22,753,82,1,44,405,80,5,103,1495
2021,Bexley 006D,E01000420,19,834,59,4,30,473,53,4,47,1523
2021,Bexley 009D,E01000421,7,836,50,0,39,432,81,4,72,1521
2021,Bexley 002C,E01000422,24,722,28,1,97,366,70,16,14,1338
2021,Bexley 025C,E01000423,10,861,50,1,59,541,80,1,4,1607
2021,Bexley 026A,E01000424,5,851,41,2,37,624,148,9,11,1728
2021,Bexley 025D,E01000425,3,927,32,1,29,673,120,4,12,1801
2021,Bexley 026B,E01000426,11,821,17,2,39,659,104,15,2,1670
2021,Bexley 026C,E01000427,7,1084,21,1,31,753,110,3,1,2011
2021,Bexley 027D,E01000428,17,952,25,3,63,719,112,6,5,1902
2021,Bexley 008B,E01000429,2,851,31,3,73,591,111,17,15,1694
2021,Bexley 008C,E01000430,25,1311,39,0,93,483,73,9,17,2050
2021,Bexley 008D,E01000431,2,635,30,0,57,385,66,2,22,1199
2021,Bexley 008F,E01000433,5,933,23,1,158,708,110,7,14,1959
2021,Bexley 008G,E01000434,8,767,8,3,67,653,67,7,13,1593
2021,Bexley 010E,E01000435,8,814,27,0,60,496,77,1,5,1488
2021,Bexley 011E,E01000436,8,942,64,0,22,527,120,11,64,1758
2021,Bexley 007A,E01000437,3,658,16,0,30,503,69,5,88,1372
2021,Bexley 007B,E01000438,8,776,31,0,52,654,96,4,66,1687
2021,Bexley 007C,E01000439,1,712,20,1,34,501,85,18,52,1424
2021,Bexley 007D,E01000440,0,723,27,0,51,385,66,3,131,1386
2021,Bexley 007E,E01000441,17,811,37,1,79,706,99,8,44,1802
2021,Bexley 006E,E01000442,11,848,35,0,53,515,94,11,111,1678
2021,Bexley 024B,E01000443,2,583,16,0,21,603,93,3,10,1331
2021,Bexley 023B,E01000444,2,855,64,1,23,584,59,8,47,1643
2021,Bexley 024C,E01000445,6,877,56,0,19,586,102,4,17,1667
2021,Bexley 024D,E01000446,4,674,19,2,33,660,94,8,11,1505
2021,Bexley 023C,E01000447,17,963,31,1,49,760,110,18,10,1959
2021,Bexley 023D,E01000448,7,753,30,0,16,434,83,1,24,1348
2021,Bexley 023E,E01000449,10,931,29,4,14,481,78,6,9,1562
2021,Bexley 009E,E01000450,36,757,85,0,83,665,135,2,38,1801
2021,Bexley 009F,E01000451,37,803,97,1,66,557,113,10,68,1752
2021,Bexley 009G,E01000452,10,668,66,1,59,425,77,1,110,1417
2021,Bexley 013B,E01000453,30,751,94,1,59,435,64,1,44,1479
2021,Bexley 013C,E01000454,41,705,143,0,80,509,97,14,43,1632
2021,Bexley 013D,E01000455,19,788,184,3,101,521,102,3,71,1792
2021,Bexley 013E,E01000456,10,613,107,4,60,512,65,6,45,1422
2021,Bexley 026D,E01000457,17,995,25,8,56,919,143,3,9,2175
2021,Bexley 027E,E01000458,9,842,47,3,22,534,64,4,16,1541
2021,Bexley 027F,E01000459,7,978,45,4,69,645,101,7,17,1873
2021,Bexley 022E,E01000460,19,668,30,14,25,415,85,5,3,1264
2021,Bexley 024E,E01000461,3,801,60,2,91,561,92,2,25,1637
2021,Bexley 026E,E01000462,3,893,49,7,78,813,177,16,19,2055
2021,Bexley 025E,E01000463,5,631,27,2,30,479,75,2,1,1252
2021,Bexley 002D,E01000464,32,918,5,0,113,356,81,5,10,1520
2021,Bexley 002E,E01000465,14,972,12,5,88,475,109,12,2,1689
2021,Bexley 001A,E01000466,31,1065,20,1,123,364,79,2,26,1711
2021,Bexley 001B,E01000467,12,1040,41,1,99,373,98,2,14,1680
2021,Bexley 001C,E01000468,37,1899,24,6,304,477,155,15,14,2931
2021,Bexley 001D,E01000469,8,1124,23,1,161,304,102,7,8,1738
2021,Bexley 002F,E01000470,18,634,10,1,133,445,56,9,2,1308
2021,Brent 026A,E01000471,60,593,702,0,104,123,101,19,20,1722
2021,Brent 029A,E01000472,30,790,514,0,552,310,171,14,24,2405
2021,Brent 029B,E01000473,17,485,1521,3,358,182,105,23,10,2704
2021,Brent 026B,E01000474,20,355,1444,8,245,69,106,14,9,2270
2021,Brent 029C,E01000475,22,535,917,0,393,116,100,21,20,2124
2021,Brent 026C,E01000476,29,441,1248,0,204,106,84,84,1,2197
2021,Brent 026D,E01000477,33,616,1234,0,202,163,103,19,2,2372
2021,Brent 029D,E01000478,42,500,1259,3,346,187,160,15,17,2529
2021,Brent 009A,E01000479,14,495,298,47,577,174,107,9,36,1757
2021,Brent 006A,E01000480,21,501,235,29,520,187,165,12,20,1690
2021,Brent 009B,E01000481,22,610,260,16,355,199,140,22,11,1635
2021,Brent 009D,E01000483,22,866,120,1,593,121,109,19,0,1851
2021,Brent 006B,E01000484,0,759,200,1,424,224,125,23,12,1768
2021,Brent 006C,E01000485,6,574,401,21,286,122,134,52,7,1603
2021,Brent 006D,E01000486,6,471,327,30,538,179,114,28,5,1698
2021,Brent 006E,E01000487,16,703,381,45,516,148,121,56,1,1987
2021,Brent 022A,E01000488,14,674,57,30,460,272,121,9,10,1647
2021,Brent 030A,E01000489,20,619,37,157,369,375,127,17,6,1727
2021,Brent 023A,E01000490,8,616,31,56,333,568,139,19,2,1772
2021,Brent 030B,E01000491,22,662,70,122,430,570,169,17,4,2066
2021,Brent 030C,E01000492,10,526,124,82,106,332,90,1,0,1271
2021,Brent 030D,E01000493,7,711,153,50,141,392,119,11,12,1596
2021,Brent 023B,E01000494,17,567,118,89,410,383,161,15,1,1761
2021,Brent 023C,E01000495,21,529,33,89,370,392,147,4,4,1589
2021,Brent 011A,E01000497,31,951,50,0,580,202,229,22,5,2070
2021,Brent 010B,E01000498,5,562,228,4,674,94,109,9,0,1685
2021,Brent 011B,E01000499,10,708,89,0,776,140,159,13,0,1895
2021,Brent 011C,E01000501,26,924,48,5,637,299,73,17,3,2032
2021,Brent 011D,E01000502,18,822,56,6,612,195,160,13,0,1882
2021,Brent 011E,E01000503,3,982,48,28,607,248,170,8,0,2094
2021,Brent 018A,E01000504,14,726,39,71,357,450,133,5,4,1799
2021,Brent 018B,E01000505,3,723,99,48,367,241,174,8,15,1678
2021,Brent 014A,E01000506,21,810,72,27,391,203,119,15,0,1658
2021,Brent 018C,E01000507,11,645,122,18,402,292,113,8,8,1619
2021,Brent 025A,E01000508,15,990,88,4,1099,221,181,6,9,2613
2021,Brent 014B,E01000509,12,542,156,3,478,98,137,7,5,1438
2021,Brent 014C,E01000510,13,711,61,3,588,154,128,10,3,1671
2021,Brent 014D,E01000511,19,602,79,19,692,249,101,7,1,1769
2021,Brent 018D,E01000512,16,611,74,27,389,412,141,28,5,1703
2021,Brent 002A,E01000513,13,623,307,18,428,109,167,12,2,1679
2021,Brent 002B,E01000514,30,713,248,12,337,142,82,1,5,1570
2021,Brent 003A,E01000515,14,787,224,20,480,197,124,27,2,1875
2021,Brent 002C,E01000516,37,950,278,6,542,283,164,66,18,2344
2021,Brent 003B,E01000517,2,503,521,37,333,83,88,48,8,1623
2021,Brent 005A,E01000518,33,925,284,5,365,172,105,28,1,1918
2021,Brent 005B,E01000519,32,971,261,14,508,138,78,10,1,2013
2021,Brent 002D,E01000520,34,726,245,41,380,127,110,3,11,1677
2021,Brent 025B,E01000521,12,934,54,3,822,303,133,9,3,2273
2021,Brent 025C,E01000522,6,1136,29,7,416,277,163,14,0,2048
2021,Brent 031A,E01000523,12,1210,54,12,446,390,157,11,4,2296
2021,Brent 031B,E01000524,28,1031,42,10,687,402,195,24,4,2423
2021,Brent 031C,E01000525,15,943,45,3,356,341,135,11,2,1851
2021,Brent 025D,E01000526,26,1075,84,3,570,232,187,15,4,2196
2021,Brent 025E,E01000527,8,893,65,6,510,246,130,15,2,1875
2021,Brent 025F,E01000528,25,835,31,5,471,238,110,6,6,1727
2021,Brent 033A,E01000530,12,785,133,35,154,500,181,18,3,1821
2021,Brent 033B,E01000531,10,820,48,24,291,455,138,11,3,1800
2021,Brent 033C,E01000532,5,752,16,22,101,445,145,16,4,1506
2021,Brent 031E,E01000533,8,996,72,21,469,411,177,13,5,2172
2021,Brent 033D,E01000534,10,796,68,40,199,461,156,16,2,1748
2021,Brent 031F,E01000535,7,1061,83,4,311,437,142,10,1,2056
2021,Brent 004A,E01000536,0,389,566,48,161,91,69,216,22,1562
2021,Brent 004B,E01000538,9,456,612,75,195,92,73,68,41,1621
2021,Brent 004C,E01000539,5,433,581,52,170,137,109,73,22,1582
2021,Brent 004D,E01000540,13,407,474,54,136,105,76,153,37,1455
2021,Brent 004E,E01000541,21,558,435,7,127,89,64,98,9,1408
2021,Brent 003E,E01000543,1,446,599,20,253,92,137,73,4,1625
2021,Brent 034A,E01000544,11,622,24,16,499,433,162,1,2,1770
2021,Brent 028A,E01000545,23,725,17,41,432,530,144,7,1,1920
2021,Brent 028B,E01000546,17,652,21,19,245,527,137,22,3,1643
2021,Brent 028C,E01000547,7,678,39,45,272,479,121,7,8,1656
2021,Brent 028D,E01000548,18,755,26,19,355,608,192,13,1,1987
2021,Brent 028E,E01000549,11,681,39,60,167,694,149,10,1,1812
2021,Brent 034B,E01000550,20,881,50,25,433,429,164,9,8,2019
2021,Brent 034C,E01000551,12,1162,50,38,893,501,222,17,0,2895
2021,Brent 034D,E01000552,0,577,59,10,513,250,86,14,4,1513
2021,Brent 015A,E01000553,14,886,42,34,534,316,165,45,4,2040
2021,Brent 015B,E01000554,25,849,31,18,444,429,159,16,0,1971
2021,Brent 015C,E01000555,15,561,66,84,391,320,144,2,5,1588
2021,Brent 015D,E01000556,15,942,56,9,531,377,149,8,3,2090
2021,Brent 015E,E01000557,25,634,35,48,568,389,142,18,6,1865
2021,Brent 015F,E01000558,14,612,31,105,143,373,98,11,4,1391
2021,Brent 018E,E01000559,21,573,46,33,214,384,93,14,0,1378
2021,Brent 023D,E01000560,24,574,41,112,143,501,137,25,4,1561
2021,Brent 023E,E01000561,6,577,46,82,517,528,137,41,1,1935
2021,Brent 008A,E01000562,23,430,380,11,324,99,117,32,91,1507
2021,Brent 008B,E01000563,1,405,473,8,435,88,104,34,40,1588
2021,Brent 013A,E01000564,13,643,395,3,319,111,88,30,23,1625
2021,Brent 013B,E01000565,40,536,348,3,357,113,97,35,6,1535
2021,Brent 008C,E01000566,20,499,417,4,299,102,103,59,52,1555
2021,Brent 016A,E01000567,20,572,339,1,257,124,69,7,11,1400
2021,Brent 008D,E01000568,45,939,467,6,176,393,120,66,5,2217
2021,Brent 008E,E01000569,27,429,355,11,323,132,86,67,28,1458
2021,Brent 012A,E01000570,10,552,428,10,284,123,107,29,1,1544
2021,Brent 012B,E01000571,14,599,348,24,444,140,131,35,25,1760
2021,Brent 007A,E01000572,7,488,381,14,276,130,122,65,13,1496
2021,Brent 007B,E01000573,8,659,395,20,326,99,114,49,2,1672
2021,Brent 007C,E01000574,5,692,307,16,271,126,192,36,12,1657
2021,Brent 007D,E01000575,37,1007,433,39,301,146,157,25,9,2154
2021,Brent 012C,E01000576,12,600,569,30,356,145,109,36,17,1874
2021,Brent 007E,E01000577,18,954,352,2,896,185,125,34,17,2583
2021,Brent 012D,E01000578,24,945,318,79,499,223,191,23,24,2326
2021,Brent 032A,E01000579,14,721,38,23,103,564,114,10,1,1588
2021,Brent 032B,E01000580,12,894,27,77,209,689,169,6,5,2088
2021,Brent 030E,E01000581,1,618,28,54,117,547,140,8,0,1513
2021,Brent 032C,E01000582,22,753,28,110,80,645,194,13,3,1848
2021,Brent 032D,E01000583,22,750,40,58,177,790,183,29,1,2050
2021,Brent 033E,E01000584,1,642,183,41,130,461,88,5,6,1557
2021,Brent 033F,E01000585,10,636,73,28,90,512,137,20,1,1507
2021,Brent 032E,E01000586,15,973,41,46,278,782,208,32,6,2381
2021,Brent 001A,E01000587,19,565,597,5,233,78,78,37,13,1625
2021,Brent 001B,E01000589,22,749,932,2,396,173,182,66,25,2547
2021,Brent 001C,E01000590,22,786,524,7,233,192,144,26,2,1936
2021,Brent 003F,E01000591,29,787,670,3,371,141,113,55,15,2184
2021,Brent 001D,E01000592,9,742,417,14,240,156,160,70,20,1828
2021,Brent 001E,E01000593,19,884,512,4,361,169,153,20,0,2122
2021,Brent 001F,E01000594,14,777,629,9,200,72,88,26,0,1815
2021,Brent 027A,E01000595,7,673,52,2,764,161,104,23,1,1787
2021,Brent 021A,E01000596,4,770,112,0,654,172,126,3,7,1848
2021,Brent 027D,E01000599,22,750,65,3,678,251,105,9,5,1888
2021,Brent 021B,E01000601,2,512,39,0,569,144,109,11,0,1386
2021,Brent 021C,E01000602,21,572,164,0,439,142,104,11,0,1453
2021,Brent 021D,E01000603,5,566,85,1,487,176,107,16,0,1443
2021,Brent 021E,E01000604,0,695,87,1,682,156,92,20,2,1735
2021,Brent 021F,E01000605,11,734,92,3,667,108,139,5,0,1759
2021,Brent 016B,E01000606,16,679,511,4,378,144,104,21,15,1872
2021,Brent 013C,E01000607,78,846,885,1,422,141,184,21,13,2591
2021,Brent 013D,E01000608,64,718,730,0,528,176,100,5,17,2338
2021,Brent 016C,E01000609,20,747,610,4,345,182,133,15,4,2060
2021,Brent 019A,E01000610,60,731,605,7,453,123,151,38,17,2185
2021,Brent 016D,E01000611,24,528,657,2,438,145,92,34,9,1929
2021,Brent 019B,E01000612,39,599,568,2,313,82,114,35,15,1767
2021,Brent 013E,E01000613,22,594,417,2,380,192,100,36,14,1757
2021,Brent 036A,E01000615,33,1344,334,18,419,713,274,38,21,3194
2021,Brent 020A,E01000616,37,1057,302,4,238,173,105,19,3,1938
2021,Brent 036B,E01000617,9,1009,429,1,432,230,118,25,12,2265
2021,Brent 036D,E01000618,7,739,364,0,364,86,94,16,5,1675
2021,Brent 036C,E01000619,8,767,405,0,329,110,60,6,11,1696
2021,Brent 020B,E01000620,6,734,486,2,283,91,136,8,0,1746
2021,Brent 020C,E01000621,20,816,399,1,346,113,86,22,8,1811
2021,Brent 010D,E01000622,10,941,88,3,583,171,182,1,0,1979
2021,Brent 005C,E01000623,19,862,350,19,372,113,127,11,11,1884
2021,Brent 005D,E01000624,9,747,293,11,425,116,107,33,1,1742
2021,Brent 009E,E01000625,16,714,183,18,413,144,166,15,4,1673
2021,Brent 010E,E01000626,20,861,74,2,288,174,119,9,0,1547
2021,Brent 014E,E01000627,7,995,172,2,562,170,140,0,0,2048
2021,Brent 014F,E01000628,10,790,224,2,432,190,109,10,1,1768
2021,Brent 005E,E01000629,43,806,376,10,452,134,130,22,4,1977
2021,Brent 026E,E01000630,36,1106,703,6,478,184,159,42,14,2728
2021,Brent 019C,E01000631,8,577,917,0,324,78,103,40,26,2073
2021,Brent 029E,E01000632,12,385,1522,0,296,92,103,54,16,2480
2021,Brent 019D,E01000633,28,618,1462,5,295,95,81,11,21,2616
2021,Brent 019E,E01000634,40,1081,849,0,319,186,143,20,5,2643
2021,Brent 020E,E01000636,18,1347,554,2,363,149,139,12,18,2602
2021,Brent 022B,E01000637,2,677,59,13,277,337,110,26,7,1508
2021,Brent 024A,E01000638,15,1196,88,1,437,252,139,13,0,2141
2021,Brent 022C,E01000639,5,733,78,29,289,435,128,8,6,1711
2021,Brent 024B,E01000640,20,968,109,6,776,206,128,3,0,2216
2021,Brent 024C,E01000641,21,861,93,4,508,332,126,5,2,1952
2021,Brent 022D,E01000642,40,1051,57,33,348,492,164,30,0,2215
2021,Brent 024D,E01000643,31,1011,83,20,576,323,161,38,0,2243
2021,Brent 022E,E01000644,3,808,102,23,331,484,139,7,12,1909
2021,Bromley 007A,E01000645,1,739,72,9,59,430,130,3,7,1450
2021,Bromley 016A,E01000646,10,853,94,3,50,685,117,10,7,1829
2021,Bromley 016B,E01000647,7,808,39,1,37,704,100,5,6,1707
2021,Bromley 016C,E01000648,12,897,75,4,49,736,98,9,10,1890
2021,Bromley 007B,E01000649,18,941,106,15,106,673,167,7,34,2067
2021,Bromley 022A,E01000650,18,924,72,15,62,549,132,19,15,1806
2021,Bromley 020A,E01000651,7,834,48,1,51,566,163,10,2,1682
2021,Bromley 022B,E01000652,18,905,74,8,29,566,97,5,11,1713
2021,Bromley 016D,E01000653,19,823,97,6,41,446,97,10,3,1542
2021,Bromley 039A,E01000654,4,602,15,3,5,584,75,11,0,1299
2021,Bromley 039B,E01000655,0,623,0,6,3,620,72,3,1,1328
2021,Bromley 039C,E01000656,2,699,6,1,12,679,96,1,13,1509
2021,Bromley 039D,E01000657,9,742,4,2,10,705,95,8,0,1575
2021,Bromley 042A,E01000658,1,813,0,2,6,431,72,4,2,1331
2021,Bromley 039E,E01000659,6,729,0,2,14,596,115,2,0,1464
2021,Bromley 026A,E01000661,13,1403,77,7,135,985,161,31,6,2818
2021,Bromley 026B,E01000662,10,894,54,1,52,656,126,9,2,1804
2021,Bromley 026C,E01000663,7,843,27,8,35,617,132,3,9,1681
2021,Bromley 026D,E01000664,5,796,42,1,69,614,126,5,5,1663
2021,Bromley 033A,E01000665,14,882,30,0,49,754,123,5,2,1859
2021,Bromley 033B,E01000666,5,1045,46,5,39,666,78,6,0,1890
2021,Bromley 033C,E01000667,4,913,68,1,52,523,89,2,8,1660
2021,Bromley 020B,E01000668,24,982,63,6,74,924,128,15,6,2222
2021,Bromley 020C,E01000669,15,749,23,7,30,806,100,4,1,1735
2021,Bromley 018A,E01000670,23,870,154,2,95,664,121,8,6,1943
2021,Bromley 020D,E01000671,33,996,77,1,111,883,144,3,22,2270
2021,Bromley 011A,E01000672,24,879,65,3,50,533,103,9,6,1672
2021,Bromley 011B,E01000673,6,764,35,6,36,717,100,5,3,1672
2021,Bromley 008A,E01000674,16,780,33,1,67,696,110,13,0,1716
2021,Bromley 008B,E01000676,21,825,80,4,105,819,152,22,3,2031
2021,Bromley 018C,E01000677,9,826,41,3,68,793,149,3,9,1901
2021,Bromley 016E,E01000678,6,804,62,4,54,749,157,10,3,1849
2021,Bromley 020E,E01000679,4,778,40,2,50,783,112,13,10,1792
2021,Bromley 037A,E01000680,3,822,65,4,23,601,104,6,13,1641
2021,Bromley 035A,E01000681,12,836,124,2,21,627,116,11,4,1753
2021,Bromley 035B,E01000682,10,845,135,3,38,463,100,7,5,1606
2021,Bromley 035C,E01000683,28,693,152,0,36,653,120,11,14,1707
2021,Bromley 035D,E01000684,15,924,270,9,44,697,109,13,10,2091
2021,Bromley 037B,E01000685,10,724,143,0,31,616,90,9,4,1627
2021,Bromley 037C,E01000686,21,747,98,2,17,496,94,8,14,1497
2021,Bromley 037D,E01000687,10,772,49,4,25,632,65,5,5,1567
2021,Bromley 037E,E01000688,10,679,71,8,31,458,95,4,28,1384
2021,Bromley 002A,E01000689,8,690,36,5,193,574,110,9,10,1635
2021,Bromley 002B,E01000690,1,706,54,5,28,499,84,4,11,1392
2021,Bromley 002C,E01000691,4,731,29,0,39,618,104,1,8,1534
2021,Bromley 002D,E01000692,10,860,16,4,31,647,99,4,0,1671
2021,Bromley 010A,E01000693,13,899,42,2,36,404,108,5,2,1511
2021,Bromley 007C,E01000694,9,1149,67,4,91,821,144,8,7,2300
2021,Bromley 007D,E01000695,2,811,30,18,11,539,89,6,12,1518
2021,Bromley 007E,E01000696,5,935,38,12,38,469,114,7,17,1635
2021,Bromley 007F,E01000697,7,943,38,11,34,618,113,17,3,1784
2021,Bromley 010B,E01000698,10,609,70,3,99,281,91,9,21,1193
2021,Bromley 015A,E01000699,5,632,17,1,74,590,121,5,6,1451
2021,Bromley 013A,E01000700,7,587,21,1,36,741,115,10,1,1519
2021,Bromley 015B,E01000701,1,601,3,7,51,666,105,6,0,1440
2021,Bromley 013B,E01000702,13,555,13,7,39,701,92,12,2,1434
2021,Bromley 013C,E01000703,12,694,33,1,96,755,124,14,2,1731
2021,Bromley 015C,E01000704,3,668,5,5,62,618,98,4,7,1470
2021,Bromley 015D,E01000705,9,622,11,2,69,489,131,18,8,1359
2021,Bromley 013D,E01000706,15,606,29,3,50,589,74,6,3,1375
2021,Bromley 041A,E01000707,8,595,13,8,11,782,85,6,1,1509
2021,Bromley 041B,E01000708,13,801,28,9,45,675,114,5,0,1690
2021,Bromley 006A,E01000709,13,640,13,7,53,550,85,5,4,1370
2021,Bromley 006B,E01000710,20,1048,56,24,85,938,155,17,17,2360
2021,Bromley 006C,E01000711,20,809,51,9,63,767,144,13,5,1881
2021,Bromley 012A,E01000712,7,899,40,10,67,661,103,5,2,1794
2021,Bromley 012B,E01000713,13,890,52,9,45,698,133,4,5,1849
2021,Bromley 006D,E01000714,20,976,49,19,78,862,144,19,2,2169
2021,Bromley 012C,E01000715,6,874,56,4,32,655,123,5,3,1758
2021,Bromley 011C,E01000716,6,866,36,14,51,557,100,14,8,1652
2021,Bromley 011D,E01000717,6,778,39,24,60,671,109,10,7,1704
2021,Bromley 006E,E01000718,19,949,45,7,112,748,157,14,6,2057
2021,Bromley 019A,E01000719,11,1035,30,5,75,815,124,9,12,2116
2021,Bromley 019B,E01000720,15,854,21,1,49,732,117,11,0,1800
2021,Bromley 019C,E01000721,16,805,53,2,67,541,103,17,0,1604
2021,Bromley 023A,E01000722,10,853,67,1,57,737,103,2,18,1848
2021,Bromley 029A,E01000723,14,727,33,1,18,385,58,5,0,1241
2021,Bromley 019D,E01000724,8,840,39,0,81,606,96,3,1,1674
2021,Bromley 023B,E01000725,9,793,28,2,47,775,91,4,3,1752
2021,Bromley 029B,E01000726,11,640,43,2,34,468,103,5,0,1306
2021,Bromley 028A,E01000727,16,859,85,13,52,568,90,1,5,1689
2021,Bromley 019E,E01000728,11,834,22,2,37,606,109,5,1,1627
2021,Bromley 014A,E01000729,9,870,48,2,91,824,96,18,1,1959
2021,Bromley 014B,E01000730,12,808,22,4,74,786,94,8,0,1808
2021,Bromley 023C,E01000731,4,673,38,1,18,584,57,4,4,1383
2021,Bromley 023D,E01000732,1,736,27,2,50,611,74,6,8,1515
2021,Bromley 023E,E01000733,17,784,19,6,67,654,123,0,0,1670
2021,Bromley 028B,E01000734,6,641,46,0,33,561,89,4,5,1385
2021,Bromley 014C,E01000735,10,689,28,0,79,627,83,18,14,1548
2021,Bromley 010C,E01000736,7,777,26,2,38,685,85,6,9,1635
2021,Bromley 010D,E01000737,10,690,27,1,12,571,79,8,8,1406
2021,Bromley 014D,E01000738,5,869,53,3,70,563,104,13,7,1687
2021,Bromley 014E,E01000739,5,721,24,2,46,767,103,7,0,1675
2021,Bromley 005B,E01000741,24,692,12,9,86,808,161,26,0,1818
2021,Bromley 005C,E01000742,23,838,25,8,111,938,150,24,2,2119
2021,Bromley 009A,E01000743,20,858,27,7,125,626,185,18,2,1868
