date,geography,geography code,Household deprivation: Household is deprived in four dimensions,Household deprivation: Household is deprived in one dimension,Household deprivation: Household is deprived in three dimensions,Household deprivation: Household is deprived in two dimensions,Household deprivation: Household is not deprived in any dimension,Household deprivation: Total: All households
2021,Kensington and Chelsea 003D,E01002908,3,196,35,87,270,591
2021,Kensington and Chelsea 003E,E01002909,11,310,66,176,458,1021
2021,Kensington and Chelsea 019C,E01002910,11,187,31,71,332,632
2021,Kensington and Chelsea 019D,E01002911,0,124,3,19,450,596
2021,Kensington and Chelsea 020E,E01002912,0,195,11,77,403,686
2021,Kensington and Chelsea 021E,E01002913,1,239,27,85,461,813
2021,Kensington and Chelsea 019E,E01002914,2,149,16,51,356,574
2021,Kingston upon Thames 014A,E01002915,0,170,5,56,254,485
2021,Kingston upon Thames 014B,E01002916,0,174,7,50,302,533
2021,Kingston upon Thames 014C,E01002917,0,153,6,24,311,494
2021,Kingston upon Thames 017A,E01002918,0,194,7,55,353,609
2021,Kingston upon Thames 017B,E01002919,3,273,27,128,367,798
2021,Kingston upon Thames 014D,E01002920,0,162,11,52,359,584
2021,Kingston upon Thames 011A,E01002921,5,288,39,122,451,905
2021,Kingston upon Thames 010A,E01002922,1,209,13,70,423,716
2021,Kingston upon Thames 013A,E01002923,5,277,55,177,344,858
2021,Kingston upon Thames 014E,E01002924,2,169,2,41,339,553
2021,Kingston upon Thames 013B,E01002925,1,254,14,73,454,796
2021,Kingston upon Thames 010B,E01002926,0,187,2,45,361,595
2021,Kingston upon Thames 008A,E01002927,0,197,20,83,342,642
2021,Kingston upon Thames 008B,E01002928,3,262,19,99,362,745
2021,Kingston upon Thames 007A,E01002929,1,201,8,48,413,671
2021,Kingston upon Thames 007B,E01002930,2,251,20,78,445,796
2021,Kingston upon Thames 007C,E01002931,0,196,12,69,444,721
2021,Kingston upon Thames 006A,E01002932,3,211,49,147,264,674
2021,Kingston upon Thames 004A,E01002933,0,247,36,118,409,810
2021,Kingston upon Thames 004B,E01002934,0,160,3,36,460,659
2021,Kingston upon Thames 003A,E01002935,0,242,14,71,484,811
2021,Kingston upon Thames 004D,E01002937,1,164,11,49,438,663
2021,Kingston upon Thames 003B,E01002938,0,204,10,66,504,784
2021,Kingston upon Thames 018A,E01002939,0,208,25,82,285,600
2021,Kingston upon Thames 020A,E01002940,0,215,25,88,287,615
2021,Kingston upon Thames 018B,E01002941,2,235,16,79,310,642
2021,Kingston upon Thames 018C,E01002942,1,171,8,66,280,526
2021,Kingston upon Thames 020B,E01002943,1,179,24,81,225,510
2021,Kingston upon Thames 019A,E01002944,2,175,16,61,275,529
2021,Kingston upon Thames 019B,E01002945,0,204,10,51,375,640
2021,Kingston upon Thames 019C,E01002946,0,186,6,56,355,603
2021,Kingston upon Thames 019D,E01002947,1,213,6,57,338,615
2021,Kingston upon Thames 020C,E01002948,0,253,32,112,423,820
2021,Kingston upon Thames 020D,E01002949,0,234,12,80,358,684
2021,Kingston upon Thames 020E,E01002950,1,269,21,120,299,710
2021,Kingston upon Thames 003C,E01002951,0,167,9,36,368,580
2021,Kingston upon Thames 002A,E01002952,1,119,5,21,325,471
2021,Kingston upon Thames 002B,E01002953,0,126,3,32,277,438
2021,Kingston upon Thames 003D,E01002954,0,230,14,72,315,631
2021,Kingston upon Thames 002C,E01002955,1,179,12,45,293,530
2021,Kingston upon Thames 002D,E01002956,1,131,7,37,262,438
2021,Kingston upon Thames 003E,E01002957,2,207,18,91,253,571
2021,Kingston upon Thames 008C,E01002958,0,175,4,58,416,653
2021,Kingston upon Thames 002E,E01002959,0,127,3,14,328,472
2021,Kingston upon Thames 006B,E01002960,0,183,9,32,359,583
2021,Kingston upon Thames 008D,E01002961,0,163,5,36,394,598
2021,Kingston upon Thames 006C,E01002962,0,169,19,72,267,527
2021,Kingston upon Thames 007D,E01002963,1,274,15,101,383,774
2021,Kingston upon Thames 005A,E01002964,7,329,60,150,504,1050
2021,Kingston upon Thames 009A,E01002965,6,382,29,136,591,1144
2021,Kingston upon Thames 010C,E01002966,2,208,23,70,477,780
2021,Kingston upon Thames 009B,E01002967,0,269,16,65,602,952
2021,Kingston upon Thames 009C,E01002968,0,381,25,86,655,1147
2021,Kingston upon Thames 005B,E01002969,2,256,62,167,170,657
2021,Kingston upon Thames 006D,E01002970,1,223,24,106,290,644
2021,Kingston upon Thames 005C,E01002971,0,201,20,80,425,726
2021,Kingston upon Thames 005D,E01002972,0,293,29,124,443,889
2021,Kingston upon Thames 006E,E01002973,2,166,26,91,240,525
2021,Kingston upon Thames 005E,E01002974,2,235,30,79,370,716
2021,Kingston upon Thames 012A,E01002975,0,166,9,61,266,502
2021,Kingston upon Thames 015A,E01002976,1,184,11,66,385,647
2021,Kingston upon Thames 012B,E01002977,0,222,30,130,266,648
2021,Kingston upon Thames 015B,E01002978,0,227,2,70,424,723
2021,Kingston upon Thames 015C,E01002979,1,181,7,64,345,598
2021,Kingston upon Thames 012C,E01002980,0,149,4,34,292,479
2021,Kingston upon Thames 012D,E01002981,0,191,12,52,268,523
2021,Kingston upon Thames 015D,E01002982,0,167,10,56,282,515
2021,Kingston upon Thames 015E,E01002983,1,186,4,36,367,594
2021,Kingston upon Thames 012E,E01002984,4,194,22,84,280,584
2021,Kingston upon Thames 007E,E01002985,0,185,16,74,323,598
2021,Kingston upon Thames 008E,E01002986,0,135,15,63,264,477
2021,Kingston upon Thames 011B,E01002987,5,301,17,89,546,958
2021,Kingston upon Thames 011C,E01002988,2,156,14,69,388,629
2021,Kingston upon Thames 011D,E01002989,1,212,8,82,614,917
2021,Kingston upon Thames 009D,E01002990,4,241,12,74,555,886
2021,Kingston upon Thames 009E,E01002991,1,184,7,50,437,679
2021,Kingston upon Thames 010D,E01002992,3,150,6,49,279,487
2021,Kingston upon Thames 013C,E01002993,1,251,17,70,476,815
2021,Kingston upon Thames 016A,E01002994,0,179,8,46,363,596
2021,Kingston upon Thames 013D,E01002995,1,168,5,35,425,634
2021,Kingston upon Thames 016B,E01002996,0,172,9,53,358,592
2021,Kingston upon Thames 016C,E01002997,6,166,6,37,389,604
2021,Kingston upon Thames 016D,E01002998,1,199,17,65,320,602
2021,Kingston upon Thames 013E,E01002999,1,236,26,75,430,768
2021,Kingston upon Thames 017C,E01003000,1,210,23,84,353,671
2021,Kingston upon Thames 017D,E01003001,0,210,16,72,338,636
2021,Kingston upon Thames 016E,E01003002,2,236,41,111,410,800
2021,Kingston upon Thames 017E,E01003003,0,205,16,98,339,658
2021,Kingston upon Thames 018D,E01003004,0,216,7,67,320,610
2021,Kingston upon Thames 018E,E01003005,0,207,2,62,310,581
2021,Kingston upon Thames 001A,E01003006,0,179,8,59,351,597
2021,Kingston upon Thames 001B,E01003007,0,156,3,41,355,555
2021,Kingston upon Thames 001C,E01003008,0,140,6,33,327,506
2021,Kingston upon Thames 001D,E01003009,3,232,15,69,461,780
2021,Kingston upon Thames 001E,E01003010,0,145,5,34,346,530
2021,Kingston upon Thames 004E,E01003011,0,220,7,49,426,702
2021,Lambeth 036A,E01003013,2,205,5,35,473,720
2021,Lambeth 036B,E01003014,0,207,44,107,280,638
2021,Lambeth 002A,E01003015,2,294,38,151,317,802
2021,Lambeth 036C,E01003016,1,129,11,52,228,421
2021,Lambeth 036D,E01003017,6,244,36,104,376,766
2021,Lambeth 020A,E01003018,2,313,18,84,514,931
2021,Lambeth 015A,E01003019,0,242,23,69,556,890
2021,Lambeth 016A,E01003020,2,271,26,86,443,828
2021,Lambeth 021A,E01003021,2,218,38,110,267,635
2021,Lambeth 021B,E01003022,0,197,26,92,419,734
2021,Lambeth 021C,E01003023,2,376,29,133,564,1104
2021,Lambeth 021D,E01003024,2,288,32,151,312,785
2021,Lambeth 021E,E01003025,3,283,31,114,418,849
2021,Lambeth 019A,E01003026,0,175,10,43,396,624
2021,Lambeth 019B,E01003027,0,107,3,24,387,521
2021,Lambeth 019C,E01003028,0,177,14,56,352,599
2021,Lambeth 017A,E01003029,1,203,27,121,541,893
2021,Lambeth 019D,E01003030,1,178,6,50,509,744
2021,Lambeth 023A,E01003031,3,231,21,97,361,713
2021,Lambeth 017B,E01003032,1,258,31,126,399,815
2021,Lambeth 019E,E01003033,0,144,10,58,376,588
2021,Lambeth 012A,E01003034,2,211,34,80,368,695
2021,Lambeth 012B,E01003035,0,194,25,73,473,765
2021,Lambeth 012C,E01003036,4,189,42,82,437,754
2021,Lambeth 013A,E01003037,1,198,44,109,245,597
2021,Lambeth 013B,E01003038,2,194,7,52,516,771
2021,Lambeth 013C,E01003039,1,242,12,50,656,961
2021,Lambeth 013D,E01003040,0,155,19,51,369,594
2021,Lambeth 017C,E01003041,2,232,43,88,312,677
2021,Lambeth 013E,E01003042,15,177,17,66,231,506
2021,Lambeth 018A,E01003043,3,191,19,97,363,673
2021,Lambeth 018B,E01003044,3,205,58,124,297,687
2021,Lambeth 011A,E01003045,2,256,63,170,210,701
2021,Lambeth 009A,E01003046,7,312,61,134,229,743
2021,Lambeth 011B,E01003047,3,270,42,143,360,818
2021,Lambeth 009B,E01003048,6,282,44,160,246,738
2021,Lambeth 011C,E01003049,3,242,38,154,317,754
2021,Lambeth 016B,E01003050,1,255,26,109,363,754
2021,Lambeth 018C,E01003051,4,264,35,148,429,880
2021,Lambeth 016C,E01003052,9,267,39,189,282,786
2021,Lambeth 015B,E01003053,1,205,16,84,437,743
2021,Lambeth 015C,E01003054,0,265,13,70,656,1004
2021,Lambeth 016D,E01003055,11,236,44,116,423,830
2021,Lambeth 015D,E01003056,6,237,31,92,401,767
2021,Lambeth 017D,E01003057,3,230,82,111,297,723
2021,Lambeth 015E,E01003058,2,282,26,85,462,857
2021,Lambeth 011D,E01003059,12,299,43,137,383,874
2021,Lambeth 011E,E01003060,2,222,28,120,315,687
2021,Lambeth 011F,E01003061,1,205,33,117,290,646
2021,Lambeth 033A,E01003062,1,252,29,92,488,862
2021,Lambeth 033B,E01003063,4,179,80,106,232,601
2021,Lambeth 028A,E01003064,1,167,14,50,390,622
2021,Lambeth 031A,E01003065,4,240,38,134,271,687
2021,Lambeth 028B,E01003066,4,245,56,160,345,810
2021,Lambeth 033C,E01003067,1,182,18,70,362,633
2021,Lambeth 031B,E01003068,1,182,25,113,323,644
2021,Lambeth 033D,E01003069,1,151,25,97,245,519
2021,Lambeth 033E,E01003070,5,205,53,149,249,661
2021,Lambeth 018D,E01003071,3,264,22,95,621,1005
2021,Lambeth 014A,E01003072,1,211,27,89,376,704
2021,Lambeth 014B,E01003073,4,204,33,111,309,661
2021,Lambeth 018E,E01003074,6,281,55,138,613,1093
2021,Lambeth 009C,E01003075,2,257,38,146,229,672
2021,Lambeth 014C,E01003076,0,332,44,116,471,963
2021,Lambeth 014D,E01003077,11,256,30,110,385,792
2021,Lambeth 014E,E01003078,1,205,10,51,355,622
2021,Lambeth 027A,E01003079,1,242,25,91,373,732
2021,Lambeth 027B,E01003080,0,199,24,72,380,675
2021,Lambeth 028C,E01003081,7,287,49,140,337,820
2021,Lambeth 031C,E01003082,2,208,27,111,287,635
2021,Lambeth 030A,E01003083,4,155,16,81,319,575
2021,Lambeth 030B,E01003084,3,208,13,72,339,635
2021,Lambeth 030C,E01003085,1,218,24,87,363,693
2021,Lambeth 031D,E01003086,1,206,42,130,245,624
2021,Lambeth 031E,E01003087,3,189,52,119,238,601
2021,Lambeth 010A,E01003088,0,209,18,107,319,653
2021,Lambeth 008A,E01003089,2,272,39,118,308,739
2021,Lambeth 012D,E01003090,0,296,41,106,663,1106
2021,Lambeth 008B,E01003091,2,254,18,91,313,678
2021,Lambeth 008C,E01003092,1,417,45,146,341,950
2021,Lambeth 010B,E01003093,3,328,64,189,370,954
2021,Lambeth 010C,E01003094,1,240,25,89,302,657
2021,Lambeth 012E,E01003095,0,174,19,55,445,693
2021,Lambeth 010D,E01003096,0,268,18,101,473,860
2021,Lambeth 006A,E01003097,1,227,52,143,265,688
2021,Lambeth 005A,E01003098,2,205,30,92,320,649
2021,Lambeth 005B,E01003099,0,256,21,97,384,758
2021,Lambeth 005C,E01003100,3,289,18,52,529,891
2021,Lambeth 003A,E01003101,0,214,29,104,289,636
2021,Lambeth 004A,E01003102,4,250,30,109,391,784
2021,Lambeth 004C,E01003104,3,288,42,135,400,868
2021,Lambeth 003B,E01003105,4,262,37,148,299,750
2021,Lambeth 003C,E01003106,4,301,54,120,493,972
2021,Lambeth 003D,E01003107,3,261,18,95,508,885
2021,Lambeth 002B,E01003108,3,257,48,135,265,708
2021,Lambeth 002C,E01003110,1,251,35,101,536,924
2021,Lambeth 002D,E01003111,4,271,47,175,305,802
2021,Lambeth 002E,E01003112,7,277,41,149,343,817
2021,Lambeth 032A,E01003113,2,235,25,96,383,741
2021,Lambeth 032B,E01003114,3,275,37,104,582,1001
2021,Lambeth 034A,E01003115,2,216,24,81,343,666
2021,Lambeth 029A,E01003116,3,184,22,76,349,634
2021,Lambeth 029B,E01003117,5,247,45,103,421,821
2021,Lambeth 029C,E01003118,0,239,19,102,341,701
2021,Lambeth 032C,E01003119,5,300,22,113,410,850
2021,Lambeth 032D,E01003120,13,411,68,195,425,1112
2021,Lambeth 006B,E01003121,3,261,35,141,195,635
2021,Lambeth 004D,E01003122,4,282,31,111,465,893
2021,Lambeth 006C,E01003123,2,215,16,80,388,701
2021,Lambeth 006D,E01003124,4,261,32,107,204,608
2021,Lambeth 006E,E01003125,4,275,42,146,232,699
2021,Lambeth 008D,E01003126,6,260,37,98,311,712
2021,Lambeth 010E,E01003127,4,263,50,120,355,792
2021,Lambeth 008E,E01003128,6,268,33,131,271,709
2021,Lambeth 004E,E01003129,4,273,27,104,386,794
2021,Lambeth 026A,E01003130,0,247,23,92,424,786
2021,Lambeth 026B,E01003131,1,260,15,84,587,947
2021,Lambeth 024A,E01003132,1,185,34,113,206,539
2021,Lambeth 027C,E01003133,5,222,23,71,390,711
2021,Lambeth 027D,E01003134,2,185,27,66,341,621
2021,Lambeth 026C,E01003135,3,223,50,134,347,757
2021,Lambeth 022A,E01003136,0,272,34,96,347,749
2021,Lambeth 022B,E01003137,6,309,32,138,265,750
2021,Lambeth 026D,E01003138,0,169,11,34,434,648
2021,Lambeth 035A,E01003139,2,204,12,56,263,537
2021,Lambeth 035B,E01003140,0,188,9,60,237,494
2021,Lambeth 034B,E01003141,3,240,23,118,357,741
2021,Lambeth 035C,E01003142,0,144,9,53,247,453
2021,Lambeth 035D,E01003143,1,187,24,88,209,509
2021,Lambeth 034C,E01003144,1,162,5,44,312,524
2021,Lambeth 034D,E01003145,7,268,31,123,321,750
2021,Lambeth 035E,E01003146,1,184,22,92,249,548
2021,Lambeth 034E,E01003147,2,280,27,112,379,800
2021,Lambeth 032E,E01003148,1,217,26,88,428,760
2021,Lambeth 030D,E01003149,1,242,13,61,379,696
2021,Lambeth 032F,E01003150,8,282,50,139,360,839
2021,Lambeth 026E,E01003151,3,286,38,164,324,815
2021,Lambeth 027E,E01003152,1,254,15,61,429,760
2021,Lambeth 029D,E01003153,2,299,23,86,610,1020
2021,Lambeth 030E,E01003154,3,277,43,125,375,823
2021,Lambeth 029E,E01003155,4,206,21,88,413,732
2021,Lambeth 023B,E01003156,4,178,23,89,365,659
2021,Lambeth 023C,E01003157,0,119,11,45,398,573
2021,Lambeth 023D,E01003158,1,165,12,56,492,726
2021,Lambeth 022C,E01003159,1,265,33,107,433,839
2021,Lambeth 022D,E01003160,0,251,32,88,273,644
2021,Lambeth 023E,E01003161,1,150,16,50,315,532
2021,Lambeth 022E,E01003162,5,264,40,134,301,744
2021,Lambeth 023F,E01003163,1,190,11,64,336,602
2021,Lambeth 025A,E01003164,1,340,50,147,471,1009
2021,Lambeth 025B,E01003165,1,218,23,85,373,700
2021,Lambeth 028D,E01003166,7,341,36,159,572,1115
2021,Lambeth 028E,E01003167,0,165,17,50,448,680
2021,Lambeth 025C,E01003168,1,232,52,135,243,663
2021,Lambeth 025D,E01003169,1,287,37,112,586,1023
2021,Lambeth 025E,E01003170,0,192,11,56,513,772
2021,Lambeth 020B,E01003171,0,238,32,92,421,783
2021,Lambeth 024B,E01003172,2,238,45,130,363,778
2021,Lambeth 020C,E01003173,0,193,10,81,383,667
2021,Lambeth 024C,E01003174,5,314,50,141,318,828
2021,Lambeth 024D,E01003175,3,205,38,144,219,609
2021,Lambeth 016E,E01003176,2,264,40,146,314,766
2021,Lambeth 020D,E01003177,3,204,23,97,341,668
2021,Lambeth 020E,E01003178,2,185,12,70,383,652
2021,Lambeth 024E,E01003179,2,240,27,128,240,637
2021,Lambeth 005D,E01003180,3,231,33,84,304,655
2021,Lambeth 007A,E01003181,9,228,38,138,286,699
2021,Lambeth 009D,E01003182,2,248,28,129,337,744
2021,Lambeth 005E,E01003183,8,231,46,153,241,679
2021,Lambeth 007B,E01003184,2,218,30,120,226,596
2021,Lambeth 007C,E01003185,7,232,51,110,396,796
2021,Lambeth 007D,E01003186,2,363,24,123,679,1191
2021,Lambeth 007E,E01003187,2,307,48,120,513,990
2021,Lambeth 009E,E01003188,2,188,45,121,195,551
2021,Lewisham 034A,E01003189,13,211,54,144,228,650
2021,Lewisham 034B,E01003190,3,352,60,175,360,950
2021,Lewisham 034C,E01003191,1,233,36,119,316,705
2021,Lewisham 034D,E01003192,5,261,71,138,265,740
2021,Lewisham 029A,E01003193,0,222,31,105,325,683
2021,Lewisham 029B,E01003194,6,262,47,158,252,725
2021,Lewisham 029C,E01003195,1,192,10,78,340,621
2021,Lewisham 029D,E01003196,5,241,50,148,227,671
2021,Lewisham 029E,E01003197,8,227,59,136,219,649
2021,Lewisham 009A,E01003198,1,187,25,69,363,645
2021,Lewisham 007A,E01003199,1,259,20,75,547,902
2021,Lewisham 009B,E01003200,0,188,14,55,433,690
2021,Lewisham 007B,E01003201,6,220,45,108,311,690
2021,Lewisham 009C,E01003202,0,208,15,61,459,743
2021,Lewisham 009D,E01003203,13,348,66,169,370,966
2021,Lewisham 007C,E01003204,1,236,15,88,395,735
2021,Lewisham 007D,E01003205,2,174,33,86,283,578
2021,Lewisham 007E,E01003206,1,174,11,68,380,634
2021,Lewisham 005A,E01003207,4,328,87,171,408,998
2021,Lewisham 005B,E01003209,1,232,41,117,330,721
2021,Lewisham 005C,E01003210,3,241,30,92,440,806
2021,Lewisham 008B,E01003211,3,208,15,82,393,701
2021,Lewisham 005D,E01003212,2,236,32,101,460,831
2021,Lewisham 008C,E01003213,1,225,22,79,464,791
2021,Lewisham 008D,E01003214,1,248,49,112,354,764
2021,Lewisham 005E,E01003215,7,224,29,108,269,637
2021,Lewisham 025A,E01003216,4,197,23,86,308,618
2021,Lewisham 022A,E01003217,1,244,8,80,323,656
2021,Lewisham 022B,E01003218,0,169,15,68,294,546
2021,Lewisham 025B,E01003219,0,209,16,125,310,660
2021,Lewisham 022C,E01003220,2,206,19,78,294,599
2021,Lewisham 025C,E01003221,5,245,52,117,344,763
2021,Lewisham 022D,E01003222,2,214,29,78,296,619
2021,Lewisham 025D,E01003223,0,202,15,94,288,599
2021,Lewisham 022E,E01003224,3,208,30,85,312,638
2021,Lewisham 015A,E01003225,0,143,9,51,384,587
2021,Lewisham 019A,E01003226,2,189,17,66,431,705
2021,Lewisham 019B,E01003227,2,205,16,56,379,658
2021,Lewisham 019C,E01003228,2,181,20,66,403,672
2021,Lewisham 019D,E01003229,3,249,50,139,337,778
2021,Lewisham 019E,E01003230,1,249,46,147,430,873
2021,Lewisham 015B,E01003231,2,185,23,101,340,651
2021,Lewisham 015C,E01003232,0,191,8,59,364,622
2021,Lewisham 015D,E01003233,1,194,22,80,368,665
2021,Lewisham 038A,E01003235,2,152,29,110,229,522
2021,Lewisham 037A,E01003236,2,207,40,135,262,646
2021,Lewisham 037B,E01003237,1,203,32,140,238,614
2021,Lewisham 037C,E01003238,0,200,47,98,222,567
2021,Lewisham 037D,E01003239,4,207,40,105,218,574
2021,Lewisham 038B,E01003240,3,227,45,162,277,714
2021,Lewisham 038C,E01003241,2,230,47,153,267,699
2021,Lewisham 038D,E01003243,5,199,38,118,228,588
2021,Lewisham 001A,E01003244,5,276,48,142,261,732
2021,Lewisham 001B,E01003245,2,214,58,159,208,641
2021,Lewisham 002A,E01003246,4,293,50,166,503,1016
2021,Lewisham 001C,E01003247,0,301,38,127,407,873
2021,Lewisham 002B,E01003248,8,274,62,126,212,682
2021,Lewisham 001D,E01003249,3,266,50,149,388,856
2021,Lewisham 002C,E01003251,7,235,42,140,216,640
2021,Lewisham 002D,E01003252,3,235,53,130,185,606
2021,Lewisham 002E,E01003253,4,219,38,134,257,652
2021,Lewisham 021A,E01003254,0,154,10,59,377,600
2021,Lewisham 021B,E01003255,1,312,28,80,562,983
2021,Lewisham 028A,E01003256,6,316,48,146,416,932
2021,Lewisham 028B,E01003257,2,204,14,78,333,631
2021,Lewisham 028C,E01003258,4,215,37,108,225,589
2021,Lewisham 028D,E01003259,2,228,30,83,414,757
2021,Lewisham 021C,E01003260,1,182,17,91,346,637
2021,Lewisham 021D,E01003261,0,177,13,72,348,610
2021,Lewisham 021E,E01003262,0,175,20,77,394,666
2021,Lewisham 023A,E01003263,4,248,46,124,320,742
2021,Lewisham 031A,E01003264,3,216,47,111,343,720
2021,Lewisham 031B,E01003265,3,205,30,113,312,663
2021,Lewisham 031C,E01003266,4,239,64,157,268,732
2021,Lewisham 031D,E01003267,0,201,36,141,230,608
2021,Lewisham 023B,E01003268,5,239,22,102,396,764
2021,Lewisham 023C,E01003269,1,235,32,85,284,637
2021,Lewisham 023D,E01003270,0,194,12,65,385,656
2021,Lewisham 023E,E01003271,0,225,3,71,320,619
2021,Lewisham 014A,E01003272,0,226,32,109,426,793
2021,Lewisham 011A,E01003273,2,194,16,64,303,579
2021,Lewisham 014B,E01003274,2,203,21,82,354,662
2021,Lewisham 014C,E01003275,4,227,26,107,255,619
2021,Lewisham 014D,E01003276,4,221,23,79,335,662
2021,Lewisham 011B,E01003277,2,239,22,86,407,756
2021,Lewisham 011C,E01003278,1,265,48,139,427,880
2021,Lewisham 011D,E01003279,0,198,9,57,338,602
2021,Lewisham 016A,E01003280,0,207,35,110,275,627
2021,Lewisham 016B,E01003281,1,148,20,63,350,582
2021,Lewisham 013A,E01003282,1,363,47,121,490,1022
2021,Lewisham 013B,E01003283,2,225,16,78,548,869
2021,Lewisham 013C,E01003284,3,205,23,99,430,760
2021,Lewisham 016C,E01003285,0,221,13,83,438,755
2021,Lewisham 013D,E01003286,3,251,44,172,297,767
2021,Lewisham 016D,E01003287,0,204,16,66,477,763
2021,Lewisham 041A,E01003288,8,340,41,167,394,950
2021,Lewisham 041E,E01003290,7,267,42,144,355,815
2021,Lewisham 041D,E01003291,3,208,46,158,241,656
2021,Lewisham 017A,E01003292,2,216,44,102,370,734
2021,Lewisham 017B,E01003293,1,199,48,90,302,640
2021,Lewisham 017D,E01003295,8,236,29,100,349,722
2021,Lewisham 003A,E01003297,3,325,33,157,269,787
2021,Lewisham 039A,E01003298,0,182,29,93,171,475
2021,Lewisham 003B,E01003299,2,225,38,134,302,701
2021,Lewisham 039B,E01003300,2,223,40,122,214,601
2021,Lewisham 003C,E01003301,3,327,41,145,417,933
2021,Lewisham 003D,E01003302,6,319,41,133,303,802
2021,Lewisham 039C,E01003303,1,228,23,116,280,648
2021,Lewisham 039D,E01003304,4,424,45,168,443,1084
2021,Lewisham 003E,E01003305,4,286,43,128,326,787
2021,Lewisham 024A,E01003307,1,213,19,72,345,650
2021,Lewisham 024B,E01003308,7,199,28,93,379,706
2021,Lewisham 027A,E01003309,6,227,43,142,239,657
2021,Lewisham 027B,E01003310,11,216,54,102,344,727
2021,Lewisham 027C,E01003311,1,176,17,69,333,596
2021,Lewisham 027D,E01003312,3,265,27,94,380,769
2021,Lewisham 027E,E01003313,2,191,39,110,282,624
2021,Lewisham 024C,E01003314,2,201,14,72,376,665
2021,Lewisham 024D,E01003315,1,182,16,84,310,593
2021,Lewisham 024E,E01003316,0,170,7,75,324,576
2021,Lewisham 020B,E01003318,32,259,94,134,257,776
2021,Lewisham 018A,E01003319,6,295,39,141,268,749
2021,Lewisham 018B,E01003320,0,226,33,93,268,620
2021,Lewisham 020C,E01003321,6,253,44,111,351,765
2021,Lewisham 020D,E01003322,1,232,30,81,265,609
2021,Lewisham 018C,E01003323,1,203,25,97,297,623
2021,Lewisham 020E,E01003324,11,262,64,140,245,722
2021,Lewisham 018D,E01003325,3,281,34,115,353,786
2021,Lewisham 035A,E01003326,4,211,31,117,329,692
2021,Lewisham 035B,E01003327,5,202,20,76,387,690
2021,Lewisham 035C,E01003328,3,267,36,120,400,826
2021,Lewisham 033A,E01003329,0,201,20,92,349,662
2021,Lewisham 033B,E01003330,2,216,33,131,285,667
2021,Lewisham 033C,E01003331,3,209,29,96,250,587
2021,Lewisham 033D,E01003332,8,221,28,108,345,710
2021,Lewisham 035D,E01003333,2,221,35,88,283,629
2021,Lewisham 033E,E01003334,11,248,44,157,336,796
2021,Lewisham 035E,E01003335,7,234,35,107,237,620
2021,Lewisham 010A,E01003336,1,232,25,129,191,578
2021,Lewisham 010B,E01003337,2,210,43,117,195,567
2021,Lewisham 006A,E01003338,7,295,48,178,315,843
2021,Lewisham 006B,E01003339,1,217,50,117,292,677
2021,Lewisham 006C,E01003340,4,286,36,92,348,766
2021,Lewisham 006D,E01003341,3,168,30,77,286,564
2021,Lewisham 010C,E01003342,3,197,29,90,382,701
2021,Lewisham 006E,E01003343,3,206,38,84,280,611
2021,Lewisham 010D,E01003344,3,218,30,88,339,678
2021,Lewisham 010E,E01003345,1,251,25,90,414,781
2021,Lewisham 026A,E01003346,6,223,47,132,240,648
2021,Lewisham 030A,E01003347,7,249,52,163,182,653
2021,Lewisham 030B,E01003348,3,210,27,100,279,619
2021,Lewisham 026B,E01003349,0,168,45,129,198,540
2021,Lewisham 030C,E01003350,6,168,29,92,180,475
2021,Lewisham 026C,E01003351,5,206,58,114,218,601
2021,Lewisham 030D,E01003352,2,317,51,147,328,845
2021,Lewisham 030E,E01003353,2,196,14,81,336,629
2021,Lewisham 026D,E01003354,4,310,29,118,362,823
2021,Merton 009A,E01003355,2,215,9,61,534,821
2021,Merton 009B,E01003356,1,201,9,66,428,705
2021,Merton 012A,E01003357,6,252,43,152,270,723
2021,Merton 009C,E01003358,0,196,6,45,544,791
2021,Merton 006A,E01003359,2,227,31,108,428,796
2021,Merton 006B,E01003360,1,186,6,50,502,745
2021,Merton 015A,E01003361,3,200,12,68,333,616
2021,Merton 021A,E01003362,0,147,8,47,301,503
2021,Merton 021B,E01003363,0,194,5,54,341,594
2021,Merton 021C,E01003364,0,214,15,67,367,663
2021,Merton 021D,E01003365,1,167,5,50,276,499
2021,Merton 016A,E01003366,1,207,28,80,330,646
2021,Merton 008A,E01003368,0,220,13,64,286,583
2021,Merton 005B,E01003369,1,207,15,65,458,746
2021,Merton 005C,E01003370,1,295,28,98,460,882
2021,Merton 005D,E01003371,0,178,17,64,367,626
2021,Merton 008B,E01003372,5,242,31,109,252,639
2021,Merton 018A,E01003373,8,177,52,128,180,545
2021,Merton 022A,E01003374,2,255,25,101,284,667
2021,Merton 022B,E01003375,2,286,20,133,281,722
2021,Merton 012B,E01003376,1,185,38,110,258,592
2021,Merton 012C,E01003377,2,214,43,116,172,547
2021,Merton 018B,E01003378,0,242,24,116,386,768
2021,Merton 018C,E01003379,6,272,52,147,263,740
2021,Merton 011A,E01003380,0,176,4,63,426,669
2021,Merton 016B,E01003381,0,166,5,47,491,709
2021,Merton 011B,E01003382,0,203,6,46,471,726
2021,Merton 009D,E01003383,0,165,5,44,457,671
2021,Merton 009E,E01003384,0,167,5,39,468,679
2021,Merton 011C,E01003385,0,152,5,29,399,585
2021,Merton 013A,E01003386,0,286,16,115,343,760
