date,geography,geography code,Sex: All persons,Sex: Female,Sex: Male
2021,Southwark 020A,E01003911,2088,1164,924
2021,Southwark 019A,E01003912,1952,1080,872
2021,Southwark 024A,E01003913,2042,1017,1025
2021,Southwark 024B,E01003914,1855,934,921
2021,Southwark 024C,E01003915,1850,929,921
2021,Southwark 020B,E01003916,2412,1194,1218
2021,Southwark 020C,E01003917,1885,989,896
2021,Southwark 020D,E01003918,1465,741,724
2021,Southwark 021A,E01003919,1564,799,765
2021,Southwark 021B,E01003920,2107,1109,998
2021,Southwark 021C,E01003921,1917,962,955
2021,Southwark 021D,E01003922,2234,1222,1012
2021,Southwark 017A,E01003923,1634,839,795
2021,Southwark 021E,E01003924,2092,1026,1066
2021,Southwark 020E,E01003925,2031,1038,993
2021,Southwark 021F,E01003926,1397,724,673
2021,Southwark 002B,E01003929,1999,935,1064
2021,Southwark 034A,E01003930,1967,1025,942
2021,Southwark 034B,E01003932,1541,774,767
2021,Southwark 034C,E01003933,2370,1171,1199
2021,Southwark 002C,E01003934,1954,922,1032
2021,Southwark 002D,E01003935,1284,665,619
2021,Southwark 009A,E01003936,1661,893,768
2021,Southwark 009B,E01003937,1536,748,788
2021,Southwark 006A,E01003938,1830,1003,827
2021,Southwark 002E,E01003939,1975,966,1009
2021,Southwark 006B,E01003940,1590,849,741
2021,Southwark 006C,E01003941,1988,984,1004
2021,Southwark 006D,E01003942,1886,1005,881
2021,Southwark 009C,E01003943,1494,754,740
2021,Southwark 033A,E01003945,1733,930,803
2021,Southwark 033B,E01003946,1900,962,938
2021,Southwark 033C,E01003947,1608,859,749
2021,Southwark 033D,E01003948,1751,909,842
2021,Southwark 032A,E01003949,1880,997,883
2021,Southwark 032B,E01003950,1992,1042,950
2021,Southwark 033E,E01003951,1488,677,811
2021,Southwark 030A,E01003952,1655,843,812
2021,Southwark 028A,E01003953,2016,1043,973
2021,Southwark 030B,E01003954,1592,826,766
2021,Southwark 028B,E01003955,1891,979,912
2021,Southwark 030C,E01003956,1848,951,897
2021,Southwark 032C,E01003957,1790,944,846
2021,Southwark 032D,E01003958,1936,992,944
2021,Southwark 012A,E01003960,1773,925,848
2021,Southwark 012B,E01003961,2074,1076,998
2021,Southwark 016A,E01003963,1718,908,810
2021,Southwark 015B,E01003966,2136,1111,1025
2021,Southwark 017B,E01003969,2460,1286,1174
2021,Southwark 015D,E01003971,1426,774,652
2021,Southwark 016D,E01003972,1467,780,687
2021,Southwark 016E,E01003973,1651,838,813
2021,Southwark 004A,E01003975,1780,927,853
2021,Southwark 036D,E01003976,2395,1265,1130
2021,Southwark 010A,E01003977,1872,970,902
2021,Southwark 006E,E01003979,1984,990,994
2021,Southwark 013A,E01003980,2000,1015,985
2021,Southwark 006F,E01003981,1508,805,703
2021,Southwark 018A,E01003983,1871,1007,864
2021,Southwark 023A,E01003984,2290,1195,1095
2021,Southwark 011A,E01003986,1588,802,786
2021,Southwark 011B,E01003987,1839,967,872
2021,Southwark 018B,E01003988,2023,1046,977
2021,Southwark 018C,E01003989,2259,1158,1101
2021,Southwark 018D,E01003990,2306,1230,1076
2021,Southwark 017C,E01003991,1273,655,618
2021,Southwark 014A,E01003992,1587,865,722
2021,Southwark 017D,E01003993,2019,1087,932
2021,Southwark 012E,E01003994,1829,874,955
2021,Southwark 014B,E01003995,1374,676,698
2021,Southwark 017E,E01003997,1296,674,622
2021,Southwark 014D,E01003998,1426,704,722
2021,Southwark 014E,E01003999,1499,779,720
2021,Southwark 026A,E01004000,1948,1018,930
2021,Southwark 026B,E01004001,1768,966,802
2021,Southwark 029A,E01004002,1704,870,834
2021,Southwark 023B,E01004003,1823,985,838
2021,Southwark 023C,E01004004,2625,1404,1221
2021,Southwark 023D,E01004005,2326,1239,1087
2021,Southwark 023E,E01004006,1861,997,864
2021,Southwark 018E,E01004007,1443,786,657
2021,Southwark 022B,E01004008,2086,1076,1010
2021,Southwark 022D,E01004010,1507,775,732
2021,Southwark 019B,E01004011,2114,1180,934
2021,Southwark 019C,E01004012,2346,1218,1128
2021,Southwark 019D,E01004013,1684,886,798
2021,Southwark 019E,E01004014,2129,1080,1049
2021,Southwark 028C,E01004015,1805,1073,732
2021,Southwark 029B,E01004016,2589,1419,1170
2021,Southwark 029C,E01004017,1641,865,776
2021,Southwark 032E,E01004018,1901,1010,891
2021,Southwark 026C,E01004019,2125,1048,1077
2021,Southwark 029D,E01004020,1746,946,800
2021,Southwark 028D,E01004021,2115,1126,989
2021,Southwark 004D,E01004023,1649,774,875
2021,Southwark 011C,E01004024,1968,1024,944
2021,Southwark 004E,E01004028,2417,1283,1134
2021,Southwark 001A,E01004029,1996,1018,978
2021,Southwark 007A,E01004030,1489,738,751
2021,Southwark 007B,E01004031,2601,1268,1333
2021,Southwark 001B,E01004032,1498,717,781
2021,Southwark 007C,E01004033,2417,1250,1167
2021,Southwark 007D,E01004034,1602,862,740
2021,Southwark 011D,E01004035,1426,714,712
2021,Southwark 007E,E01004036,2114,1117,997
2021,Southwark 010B,E01004037,2025,1018,1007
2021,Southwark 010C,E01004038,2399,1282,1117
2021,Southwark 013B,E01004039,1543,777,766
2021,Southwark 013C,E01004040,1885,1013,872
2021,Southwark 013D,E01004041,1632,816,816
2021,Southwark 010D,E01004042,1957,1022,935
2021,Southwark 010E,E01004043,1356,664,692
2021,Southwark 013E,E01004044,1441,737,704
2021,Southwark 027A,E01004045,1587,835,752
2021,Southwark 028E,E01004046,1561,807,754
2021,Southwark 027B,E01004047,1643,901,742
2021,Southwark 027C,E01004048,1627,907,720
2021,Southwark 027D,E01004049,1345,672,673
2021,Southwark 024D,E01004050,1389,717,672
2021,Southwark 027E,E01004051,1285,667,618
2021,Southwark 024E,E01004052,1747,882,865
2021,Southwark 001C,E01004053,1874,883,991
2021,Southwark 001D,E01004054,1530,736,794
2021,Southwark 001E,E01004055,1331,690,641
2021,Southwark 008A,E01004056,2317,1152,1165
2021,Southwark 008B,E01004057,2240,1132,1108
2021,Southwark 008C,E01004058,1695,809,886
2021,Southwark 008D,E01004059,2070,972,1098
2021,Southwark 008E,E01004060,1969,1000,969
2021,Southwark 025A,E01004061,1658,859,799
2021,Southwark 025B,E01004062,2214,1179,1035
2021,Southwark 025C,E01004063,1880,1000,880
2021,Southwark 026D,E01004064,1941,1032,909
2021,Southwark 025D,E01004065,1508,797,711
2021,Southwark 025E,E01004066,2091,1085,1006
2021,Southwark 022E,E01004067,2212,1160,1052
2021,Southwark 026E,E01004068,1906,1036,870
2021,Southwark 031A,E01004069,1294,665,629
2021,Southwark 031B,E01004070,1952,996,956
2021,Southwark 030D,E01004071,1527,799,728
2021,Southwark 030E,E01004072,1674,844,830
2021,Southwark 031C,E01004073,1895,990,905
2021,Southwark 031D,E01004074,1706,887,819
2021,Southwark 031E,E01004075,1713,888,825
2021,Sutton 011A,E01004076,1628,835,793
2021,Sutton 011B,E01004077,1626,809,817
2021,Sutton 011C,E01004078,1763,908,855
2021,Sutton 011D,E01004079,1391,694,697
2021,Sutton 011E,E01004080,1394,721,673
2021,Sutton 011F,E01004081,1643,861,782
2021,Sutton 011G,E01004082,1389,711,678
2021,Sutton 019A,E01004083,1502,790,712
2021,Sutton 024A,E01004084,1449,750,699
2021,Sutton 024B,E01004085,1609,823,786
2021,Sutton 019B,E01004086,2015,1017,998
2021,Sutton 017A,E01004087,1565,778,787
2021,Sutton 019C,E01004088,1939,1027,912
2021,Sutton 019D,E01004089,1345,714,631
2021,Sutton 021A,E01004090,1344,712,632
2021,Sutton 022A,E01004091,1282,653,629
2021,Sutton 022B,E01004092,1507,760,747
2021,Sutton 025A,E01004093,1718,887,831
2021,Sutton 025B,E01004094,1865,971,894
2021,Sutton 025C,E01004095,1562,774,788
2021,Sutton 021B,E01004096,1561,781,780
2021,Sutton 015A,E01004097,1656,856,800
2021,Sutton 015B,E01004098,1298,662,636
2021,Sutton 015C,E01004099,1617,869,748
2021,Sutton 015D,E01004100,1527,772,755
2021,Sutton 013A,E01004101,1409,745,664
2021,Sutton 015E,E01004102,1515,778,737
2021,Sutton 013B,E01004103,1776,947,829
2021,Sutton 020A,E01004104,1567,808,759
2021,Sutton 022C,E01004105,1874,951,923
2021,Sutton 022D,E01004106,1626,837,789
2021,Sutton 020B,E01004107,1623,861,762
2021,Sutton 024C,E01004108,1965,971,994
2021,Sutton 024D,E01004109,1714,871,843
2021,Sutton 016A,E01004110,2039,1058,981
2021,Sutton 016B,E01004111,1688,893,795
2021,Sutton 016C,E01004112,1667,871,796
2021,Sutton 025D,E01004114,1780,919,861
2021,Sutton 009A,E01004115,1838,933,905
2021,Sutton 008A,E01004116,1586,829,757
2021,Sutton 006A,E01004117,1432,723,709
2021,Sutton 009B,E01004118,1810,931,879
2021,Sutton 009C,E01004119,1441,728,713
2021,Sutton 016D,E01004120,1514,772,742
2021,Sutton 006B,E01004121,1584,798,786
2021,Sutton 008B,E01004122,1390,701,689
2021,Sutton 002A,E01004123,2279,1186,1093
2021,Sutton 002B,E01004124,2007,1043,964
2021,Sutton 001A,E01004125,1609,833,776
2021,Sutton 002C,E01004126,1567,855,712
2021,Sutton 005A,E01004127,1844,965,879
2021,Sutton 002D,E01004128,1447,765,682
2021,Sutton 002E,E01004129,1888,997,891
2021,Sutton 003A,E01004130,1764,894,870
2021,Sutton 003B,E01004131,1888,993,895
2021,Sutton 009D,E01004132,1486,756,730
2021,Sutton 009E,E01004133,1564,783,781
2021,Sutton 003C,E01004134,1610,834,776
2021,Sutton 003D,E01004135,1453,760,693
2021,Sutton 003E,E01004136,1565,780,785
2021,Sutton 012A,E01004137,2556,1312,1244
2021,Sutton 013C,E01004138,1808,922,886
2021,Sutton 013D,E01004139,1543,787,756
2021,Sutton 012B,E01004140,1881,945,936
2021,Sutton 012C,E01004141,1825,967,858
2021,Sutton 014A,E01004143,1533,800,733
2021,Sutton 007A,E01004144,1770,880,890
2021,Sutton 007B,E01004145,2280,1198,1082
2021,Sutton 007C,E01004146,1983,1028,955
2021,Sutton 007D,E01004147,1582,834,748
2021,Sutton 014B,E01004148,1820,914,906
2021,Sutton 012E,E01004149,1861,956,905
2021,Sutton 021C,E01004150,1986,1033,953
2021,Sutton 021D,E01004151,1966,989,977
2021,Sutton 018A,E01004152,1774,951,823
2021,Sutton 021E,E01004153,1928,961,967
2021,Sutton 022E,E01004154,1485,722,763
2021,Sutton 018B,E01004155,1906,1002,904
2021,Sutton 018C,E01004156,2020,1041,979
2021,Sutton 016E,E01004157,1296,671,625
2021,Sutton 018D,E01004158,1605,843,762
2021,Sutton 014C,E01004159,1652,841,811
2021,Sutton 014D,E01004160,1650,853,797
2021,Sutton 014E,E01004161,1518,814,704
2021,Sutton 018E,E01004162,1694,879,815
2021,Sutton 005B,E01004163,1729,892,837
2021,Sutton 004A,E01004164,1443,729,714
2021,Sutton 005C,E01004165,1779,931,848
2021,Sutton 004B,E01004166,1567,832,735
2021,Sutton 005D,E01004167,1632,868,764
2021,Sutton 013E,E01004168,1611,828,783
2021,Sutton 004C,E01004169,1806,954,852
2021,Sutton 017B,E01004170,2207,1124,1083
2021,Sutton 010A,E01004171,1609,819,790
2021,Sutton 010B,E01004172,1941,1001,940
2021,Sutton 010C,E01004173,1365,719,646
2021,Sutton 017C,E01004174,1573,775,798
2021,Sutton 010D,E01004175,1737,895,842
2021,Sutton 010E,E01004176,1526,777,749
2021,Sutton 020C,E01004177,1804,1023,781
2021,Sutton 017D,E01004178,2368,1208,1160
2021,Sutton 017E,E01004179,1617,814,803
2021,Sutton 020D,E01004180,1761,894,867
2021,Sutton 020E,E01004181,1732,920,812
2021,Sutton 019E,E01004182,1767,915,852
2021,Sutton 001B,E01004183,1775,943,832
2021,Sutton 001C,E01004184,1705,897,808
2021,Sutton 001D,E01004185,2117,1097,1020
2021,Sutton 004D,E01004186,1721,869,852
2021,Sutton 005E,E01004187,1676,809,867
2021,Sutton 001E,E01004189,2115,1097,1018
2021,Sutton 008C,E01004190,1387,681,706
2021,Sutton 008D,E01004191,1886,953,933
2021,Sutton 006C,E01004192,1864,998,866
2021,Sutton 006D,E01004193,2845,1477,1368
2021,Sutton 008E,E01004194,1596,828,768
2021,Sutton 006E,E01004195,1695,876,819
2021,Sutton 008F,E01004196,1577,817,760
2021,Tower Hamlets 002B,E01004198,1490,778,712
2021,Tower Hamlets 002C,E01004199,1695,866,829
2021,Tower Hamlets 005A,E01004200,1502,759,743
2021,Tower Hamlets 002D,E01004201,1689,901,788
2021,Tower Hamlets 005B,E01004202,2018,1043,975
2021,Tower Hamlets 005C,E01004203,1808,912,896
2021,Tower Hamlets 005D,E01004204,1868,944,924
2021,Tower Hamlets 013A,E01004205,2203,1052,1151
2021,Tower Hamlets 013B,E01004206,1464,705,759
2021,Tower Hamlets 011A,E01004207,1426,710,716
2021,Tower Hamlets 013C,E01004208,1978,878,1100
2021,Tower Hamlets 011B,E01004209,1387,711,676
2021,Tower Hamlets 013D,E01004211,1629,809,820
2021,Tower Hamlets 011D,E01004212,2231,1137,1094
2021,Tower Hamlets 030A,E01004214,1620,855,765
2021,Tower Hamlets 030B,E01004216,1788,866,922
2021,Tower Hamlets 030C,E01004217,2077,1074,1003
2021,Tower Hamlets 030D,E01004218,1927,996,931
2021,Tower Hamlets 035B,E01004219,2721,1371,1350
2021,Tower Hamlets 036A,E01004221,1975,944,1031
2021,Tower Hamlets 001A,E01004222,2730,1437,1293
2021,Tower Hamlets 001B,E01004223,2214,1137,1077
2021,Tower Hamlets 001D,E01004226,2407,1211,1196
2021,Tower Hamlets 003A,E01004228,1947,991,956
2021,Tower Hamlets 004C,E01004229,1419,729,690
2021,Tower Hamlets 003B,E01004230,2146,1170,976
2021,Tower Hamlets 004D,E01004231,1646,839,807
2021,Tower Hamlets 003C,E01004232,1788,898,890
2021,Tower Hamlets 003D,E01004233,2203,1087,1116
2021,Tower Hamlets 003E,E01004234,2561,1200,1361
2021,Tower Hamlets 008A,E01004235,1312,624,688
2021,Tower Hamlets 008B,E01004236,1560,767,793
2021,Tower Hamlets 008C,E01004237,1530,783,747
2021,Tower Hamlets 008E,E01004239,1773,956,817
2021,Tower Hamlets 012A,E01004240,1684,867,817
2021,Tower Hamlets 012B,E01004241,1672,879,793
2021,Tower Hamlets 020A,E01004243,1553,752,801
2021,Tower Hamlets 020B,E01004244,2049,988,1061
2021,Tower Hamlets 018A,E01004245,2966,1449,1517
2021,Tower Hamlets 020C,E01004247,2640,1300,1340
2021,Tower Hamlets 018C,E01004248,1888,1018,870
2021,Tower Hamlets 018D,E01004249,2439,1176,1263
2021,Tower Hamlets 023A,E01004251,2578,1248,1330
2021,Tower Hamlets 023C,E01004255,1586,754,832
2021,Tower Hamlets 024C,E01004256,1688,820,868
2021,Tower Hamlets 024D,E01004257,2234,1122,1112
2021,Tower Hamlets 023D,E01004258,1472,675,797
2021,Tower Hamlets 007A,E01004259,1753,877,876
2021,Tower Hamlets 007B,E01004260,1785,906,879
2021,Tower Hamlets 007C,E01004263,1381,692,689
2021,Tower Hamlets 010C,E01004264,1441,711,730
2021,Tower Hamlets 007D,E01004266,1452,755,697
2021,Tower Hamlets 012D,E01004267,2199,1078,1121
2021,Tower Hamlets 012E,E01004268,1768,847,921
2021,Tower Hamlets 014B,E01004270,2420,1162,1258
2021,Tower Hamlets 014C,E01004271,2463,1192,1271
2021,Tower Hamlets 014D,E01004272,2668,1333,1335
2021,Tower Hamlets 031A,E01004274,1956,1015,941
2021,Tower Hamlets 031B,E01004275,2513,1290,1223
2021,Tower Hamlets 031C,E01004276,2052,1006,1046
2021,Tower Hamlets 033A,E01004277,1591,746,845
2021,Tower Hamlets 032A,E01004280,1954,973,981
2021,Tower Hamlets 031D,E01004281,1991,1013,978
2021,Tower Hamlets 016A,E01004283,2184,1106,1078
2021,Tower Hamlets 019C,E01004286,2477,1263,1214
2021,Tower Hamlets 016B,E01004287,2250,1108,1142
2021,Tower Hamlets 019D,E01004288,1852,968,884
2021,Tower Hamlets 016C,E01004289,1934,968,966
2021,Tower Hamlets 016D,E01004290,1974,958,1016
2021,Tower Hamlets 027A,E01004291,1911,898,1013
2021,Tower Hamlets 026A,E01004292,1672,799,873
2021,Tower Hamlets 027B,E01004293,1987,964,1023
2021,Tower Hamlets 026C,E01004295,2003,1001,1002
2021,Tower Hamlets 026D,E01004296,2430,1139,1291
2021,Tower Hamlets 027C,E01004297,1917,956,961
2021,Tower Hamlets 022A,E01004298,1604,802,802
2021,Tower Hamlets 022B,E01004300,1450,740,710
2021,Tower Hamlets 025B,E01004301,1420,682,738
2021,Tower Hamlets 025C,E01004302,1669,804,865
2021,Tower Hamlets 025D,E01004303,2871,1403,1468
2021,Tower Hamlets 022C,E01004304,2136,1037,1099
2021,Tower Hamlets 022D,E01004305,1864,942,922
2021,Tower Hamlets 015A,E01004306,1842,952,890
2021,Tower Hamlets 015B,E01004307,2336,1109,1227
2021,Tower Hamlets 015C,E01004308,1441,692,749
2021,Tower Hamlets 015D,E01004309,2795,1394,1401
2021,Tower Hamlets 015E,E01004310,2021,921,1100
2021,Tower Hamlets 006A,E01004311,1845,966,879
2021,Tower Hamlets 009A,E01004312,1522,782,740
2021,Tower Hamlets 009B,E01004313,2125,1071,1054
2021,Tower Hamlets 006C,E01004315,1580,809,771
2021,Tower Hamlets 009C,E01004316,1039,493,546
2021,Tower Hamlets 021A,E01004319,2506,1232,1274
2021,Tower Hamlets 021C,E01004321,2146,1070,1076
2021,Tower Hamlets 017A,E01004322,1401,690,711
2021,Tower Hamlets 017B,E01004323,1627,784,843
2021,Tower Hamlets 017C,E01004324,1599,773,826
2021,Tower Hamlets 017D,E01004326,1887,987,900
2021,Waltham Forest 028A,E01004327,1506,820,686
2021,Waltham Forest 028B,E01004328,1868,920,948
2021,Waltham Forest 028C,E01004329,1810,908,902
2021,Waltham Forest 028D,E01004330,1677,871,806
2021,Waltham Forest 028E,E01004331,1657,836,821
2021,Waltham Forest 028F,E01004332,1945,913,1032
2021,Waltham Forest 024A,E01004333,1696,846,850
2021,Waltham Forest 024B,E01004334,1892,813,1079
2021,Waltham Forest 027A,E01004335,1740,938,802
2021,Waltham Forest 026A,E01004336,1555,734,821
2021,Waltham Forest 027B,E01004337,1741,888,853
2021,Waltham Forest 027C,E01004338,2020,947,1073
2021,Waltham Forest 027D,E01004339,1881,927,954
2021,Waltham Forest 027E,E01004340,1880,984,896
2021,Waltham Forest 027F,E01004341,1935,931,1004
2021,Waltham Forest 011A,E01004342,2091,1086,1005
2021,Waltham Forest 008A,E01004343,1871,963,908
2021,Waltham Forest 008B,E01004344,1904,976,928
2021,Waltham Forest 010A,E01004345,1792,911,881
2021,Waltham Forest 011B,E01004346,1796,939,857
2021,Waltham Forest 011C,E01004347,2184,1119,1065
2021,Waltham Forest 010B,E01004348,2946,1478,1468
2021,Waltham Forest 001A,E01004349,1547,788,759
2021,Waltham Forest 001B,E01004350,1901,967,934
2021,Waltham Forest 001C,E01004351,1645,840,805
2021,Waltham Forest 002A,E01004352,1884,961,923
2021,Waltham Forest 002B,E01004353,1815,961,854
2021,Waltham Forest 002C,E01004354,1965,1014,951
2021,Waltham Forest 004A,E01004355,1690,880,810
2021,Waltham Forest 001D,E01004356,1695,865,830
2021,Waltham Forest 001E,E01004357,1583,810,773
2021,Waltham Forest 002D,E01004358,1952,1005,947
2021,Waltham Forest 002E,E01004359,1712,889,823
2021,Waltham Forest 004B,E01004360,1334,662,672
2021,Waltham Forest 005A,E01004361,1383,694,689
2021,Waltham Forest 021A,E01004362,1608,810,798
2021,Waltham Forest 019A,E01004363,1666,832,834
2021,Waltham Forest 019B,E01004364,1984,1012,972
2021,Waltham Forest 020A,E01004365,2542,1256,1286
2021,Waltham Forest 019C,E01004366,1936,960,976
2021,Waltham Forest 019D,E01004367,1607,763,844
2021,Waltham Forest 019E,E01004368,2449,1209,1240
2021,Waltham Forest 023A,E01004369,1757,914,843
2021,Waltham Forest 023B,E01004370,2105,1106,999
2021,Waltham Forest 025A,E01004371,1647,834,813
2021,Waltham Forest 023C,E01004372,1645,840,805
2021,Waltham Forest 025B,E01004373,1800,875,925
2021,Waltham Forest 025C,E01004374,1967,1005,962
2021,Waltham Forest 025D,E01004375,1933,1003,930
2021,Waltham Forest 025E,E01004376,1891,919,972
2021,Waltham Forest 010C,E01004377,1837,934,903
2021,Waltham Forest 010D,E01004378,1849,942,907
2021,Waltham Forest 007A,E01004379,1928,992,936
2021,Waltham Forest 007B,E01004380,1799,902,897
2021,Waltham Forest 007C,E01004381,1985,988,997
2021,Waltham Forest 008C,E01004382,1753,947,806
2021,Waltham Forest 007D,E01004383,1687,871,816
2021,Waltham Forest 003A,E01004384,2002,1084,918
2021,Waltham Forest 003B,E01004385,1534,854,680
2021,Waltham Forest 003C,E01004386,1698,863,835
2021,Waltham Forest 007E,E01004387,1439,744,695
2021,Waltham Forest 007F,E01004388,1659,845,814
2021,Waltham Forest 003D,E01004389,1731,909,822
2021,Waltham Forest 003E,E01004390,1600,840,760
2021,Waltham Forest 014A,E01004391,2324,1300,1024
2021,Waltham Forest 017A,E01004392,2565,1290,1275
2021,Waltham Forest 014B,E01004393,1691,870,821
2021,Waltham Forest 017B,E01004394,2003,1028,975
2021,Waltham Forest 018A,E01004395,1700,868,832
2021,Waltham Forest 012A,E01004396,1995,995,1000
2021,Waltham Forest 017C,E01004397,2907,1466,1441
2021,Waltham Forest 009A,E01004398,2029,1046,983
2021,Waltham Forest 009B,E01004399,1890,998,892
2021,Waltham Forest 009C,E01004400,1898,979,919
2021,Waltham Forest 014C,E01004401,2368,1182,1186
2021,Waltham Forest 009D,E01004402,1870,977,893
2021,Waltham Forest 009E,E01004403,2588,1352,1236
2021,Waltham Forest 014D,E01004404,2854,1503,1351
2021,Waltham Forest 020B,E01004405,1716,859,857
2021,Waltham Forest 016A,E01004406,1846,904,942
2021,Waltham Forest 013A,E01004407,1633,838,795
2021,Waltham Forest 016B,E01004408,1732,900,832
2021,Waltham Forest 016C,E01004409,1774,949,825
2021,Waltham Forest 013B,E01004410,1845,953,892
2021,Waltham Forest 016D,E01004411,1981,1004,977
2021,Waltham Forest 015A,E01004412,1787,939,848
2021,Waltham Forest 004C,E01004413,1545,804,741
2021,Waltham Forest 005B,E01004414,1814,951,863
2021,Waltham Forest 004D,E01004415,1617,822,795
2021,Waltham Forest 004E,E01004416,1828,906,922
2021,Waltham Forest 005C,E01004417,1886,963,923
2021,Waltham Forest 008D,E01004418,1780,944,836
2021,Waltham Forest 008E,E01004419,2652,1320,1332
2021,Waltham Forest 020C,E01004420,2260,1074,1186
2021,Waltham Forest 018B,E01004421,2132,1030,1102
2021,Waltham Forest 022A,E01004422,2648,1309,1339
2021,Waltham Forest 020D,E01004423,2102,1033,1069
2021,Waltham Forest 022B,E01004424,2120,1065,1055
2021,Waltham Forest 022C,E01004425,1989,1024,965
2021,Waltham Forest 022D,E01004426,1831,938,893
2021,Waltham Forest 022E,E01004427,1975,985,990
2021,Waltham Forest 026B,E01004428,2091,1130,961
2021,Waltham Forest 026C,E01004429,1832,953,879
2021,Waltham Forest 026D,E01004430,2678,1314,1364
2021,Waltham Forest 023D,E01004432,1933,985,948
2021,Waltham Forest 026E,E01004434,2146,1096,1050
2021,Waltham Forest 023E,E01004435,2149,1069,1080
2021,Waltham Forest 021B,E01004436,1531,808,723
2021,Waltham Forest 021C,E01004437,1792,902,890
2021,Waltham Forest 024C,E01004438,2142,1078,1064
2021,Waltham Forest 021D,E01004439,1636,857,779
2021,Waltham Forest 024D,E01004440,2066,1052,1014
2021,Waltham Forest 024E,E01004441,1527,759,768
2021,Waltham Forest 021E,E01004442,1544,766,778
2021,Waltham Forest 016E,E01004443,2235,1095,1140
2021,Waltham Forest 017D,E01004444,2820,1426,1394
2021,Waltham Forest 018C,E01004445,2087,1048,1039
2021,Waltham Forest 017E,E01004446,2668,1408,1260
2021,Waltham Forest 016F,E01004447,1862,932,930
2021,Waltham Forest 018D,E01004448,1931,978,953
2021,Waltham Forest 018E,E01004449,1892,995,897
2021,Waltham Forest 006A,E01004450,1708,851,857
2021,Waltham Forest 005D,E01004451,1841,961,880
2021,Waltham Forest 005E,E01004452,1887,953,934
2021,Waltham Forest 006B,E01004453,1816,903,913
2021,Waltham Forest 006C,E01004454,1970,1018,952
2021,Waltham Forest 006D,E01004455,1795,904,891
2021,Waltham Forest 006E,E01004456,1684,885,799
2021,Waltham Forest 012B,E01004457,1907,980,927
2021,Waltham Forest 012C,E01004458,2038,1047,991
2021,Waltham Forest 012D,E01004459,1668,900,768
2021,Waltham Forest 011D,E01004460,2047,1021,1026
2021,Waltham Forest 011E,E01004462,2354,1223,1131
2021,Waltham Forest 012E,E01004463,2047,1108,939
2021,Waltham Forest 013C,E01004464,1729,914,815
2021,Waltham Forest 015B,E01004465,1607,807,800
2021,Waltham Forest 015C,E01004466,1719,915,804
2021,Waltham Forest 015D,E01004467,2355,1235,1120
2021,Waltham Forest 015E,E01004468,1779,901,878
2021,Waltham Forest 013D,E01004469,1926,1029,897
2021,Waltham Forest 013E,E01004470,1671,829,842
2021,Waltham Forest 013F,E01004471,1776,895,881
2021,Wandsworth 021A,E01004472,1782,927,855
2021,Wandsworth 026A,E01004473,1773,927,846
2021,Wandsworth 021B,E01004474,2018,1072,946
2021,Wandsworth 026B,E01004475,1510,760,750
2021,Wandsworth 021C,E01004476,1811,964,847
2021,Wandsworth 017A,E01004477,1658,837,821
2021,Wandsworth 017B,E01004478,1564,797,767
2021,Wandsworth 017C,E01004479,1512,767,745
2021,Wandsworth 026C,E01004480,1721,916,805
2021,Wandsworth 029A,E01004481,1640,912,728
2021,Wandsworth 030A,E01004482,1557,840,717
2021,Wandsworth 026D,E01004483,2101,1138,963
2021,Wandsworth 026E,E01004484,1495,793,702
2021,Wandsworth 030B,E01004485,1733,927,806
2021,Wandsworth 026F,E01004486,1425,722,703
2021,Wandsworth 030C,E01004487,1492,769,723
2021,Wandsworth 029B,E01004488,1331,715,616
2021,Wandsworth 030D,E01004489,1366,731,635
2021,Wandsworth 031A,E01004490,1569,828,741
2021,Wandsworth 031B,E01004491,2509,1445,1064
2021,Wandsworth 031C,E01004492,1740,951,789
2021,Wandsworth 019A,E01004493,1946,1093,853
2021,Wandsworth 018A,E01004494,1785,920,865
2021,Wandsworth 024A,E01004495,1585,857,728
2021,Wandsworth 024B,E01004496,1930,1027,903
2021,Wandsworth 024C,E01004497,1498,784,714
2021,Wandsworth 031D,E01004498,1687,889,798
2021,Wandsworth 020A,E01004499,1610,858,752
2021,Wandsworth 014A,E01004500,1927,1010,917
2021,Wandsworth 014B,E01004501,1534,865,669
2021,Wandsworth 020B,E01004502,1641,855,786
2021,Wandsworth 014C,E01004503,1702,917,785
2021,Wandsworth 020C,E01004504,1525,730,795
2021,Wandsworth 014D,E01004505,1618,872,746
2021,Wandsworth 011A,E01004506,2216,1169,1047
2021,Wandsworth 014E,E01004507,2585,1365,1220
2021,Wandsworth 012A,E01004508,2002,1013,989
2021,Wandsworth 012B,E01004510,1843,956,887
2021,Wandsworth 010B,E01004511,1591,849,742
2021,Wandsworth 019B,E01004512,1454,745,709
2021,Wandsworth 018B,E01004513,1931,997,934
2021,Wandsworth 012C,E01004514,1822,936,886
2021,Wandsworth 012D,E01004515,1684,934,750
2021,Wandsworth 036A,E01004516,1746,905,841
2021,Wandsworth 037A,E01004517,2262,1133,1129
2021,Wandsworth 036B,E01004518,1734,885,849
2021,Wandsworth 036C,E01004519,1756,929,827
2021,Wandsworth 036D,E01004520,1403,758,645
2021,Wandsworth 037B,E01004521,2036,1078,958
2021,Wandsworth 037C,E01004522,1729,884,845
2021,Wandsworth 036E,E01004523,1637,840,797
2021,Wandsworth 037D,E01004524,1838,1014,824
